,tarih,değer (ton)
713,2014-06-12,8720.0
714,2014-07-12,2305.0
715,2014-08-12,7880.0
716,2014-09-12,10660.0
717,2014-10-12,3380.0
718,2014-11-12,6750.0
719,2014-12-12,7225.0
720,2014-12-13,1765.0
721,2014-12-14,820.0
722,2014-12-15,6360.0
723,2014-12-16,6215.0
724,2014-12-17,8780.0
725,2014-12-18,5425.0
726,2014-12-19,3915.0
727,2014-12-20,6175.0
728,2014-12-21,725.0
729,2014-12-22,19845.0
730,2014-12-23,23330.0
731,2014-12-24,18200.0
732,2014-12-25,8570.0
733,2014-12-26,17900.0
734,2014-12-27,6825.0
735,2014-12-28,1175.0
736,2014-12-29,8300.0
737,2014-12-30,7455.0
738,2014-12-31,6405.0
739,2015-01-01,4335.0
740,2015-02-01,4460.0
741,2015-03-01,2590.0
742,2015-04-01,1645.0
743,2015-05-01,3170.0
744,2015-06-01,1625.0
745,2015-07-01,1270.0
746,2015-08-01,1265.0
747,2015-09-01,6190.0
748,2015-10-01,3540.0
749,2015-11-01,2560.0
750,2015-12-01,6055.0
751,2015-01-13,10145.0
752,2015-01-14,3605.0
753,2015-01-15,4575.0
754,2015-01-16,5285.0
755,2015-01-17,10040.0
756,2015-01-18,5870.0
757,2015-01-19,8600.0
758,2015-01-20,5260.0
759,2015-01-21,4750.0
760,2015-01-22,5940.0
761,2015-01-23,3935.0
762,2015-01-24,7435.0
763,2015-01-25,1150.0
764,2015-01-26,5510.0
765,2015-01-27,5345.0
766,2015-01-28,7320.0
767,2015-01-29,5675.0
768,2015-01-30,5475.0
769,2015-01-31,8475.0
770,2015-01-02,770.0
771,2015-02-02,6500.0
772,2015-03-02,4190.0
773,2015-04-02,6220.0
774,2015-05-02,11045.0
775,2015-06-02,8305.0
776,2015-07-02,10255.0
777,2015-08-02,940.0
778,2015-09-02,3520.0
779,2015-10-02,5005.0
780,2015-11-02,6385.0
781,2015-12-02,4460.0
782,2015-02-13,6845.0
783,2015-02-14,3080.0
784,2015-02-15,1460.0
785,2015-02-16,5095.0
786,2015-02-17,4525.0
787,2015-02-18,5945.0
788,2015-02-19,6335.0
789,2015-02-20,2625.0
790,2015-02-21,1955.0
791,2015-02-22,895.0
792,2015-02-23,5425.0
793,2015-02-24,9220.0
794,2015-02-25,4175.0
795,2015-02-26,6315.0
796,2015-02-27,5545.0
797,2015-02-28,4635.0
798,2015-01-03,1285.0
799,2015-02-03,4430.0
800,2015-03-03,7910.0
801,2015-04-03,6495.0
802,2015-05-03,7245.0
803,2015-06-03,6785.0
804,2015-07-03,2460.0
805,2015-08-03,1695.0
806,2015-09-03,6505.0
807,2015-10-03,8945.0
808,2015-11-03,6370.0
809,2015-12-03,3850.0
810,2015-03-13,5325.0
