,tarih,değer (ton)
1696,2017-08-15,"60918,0"
1697,2017-08-16,"66176,0"
1698,2017-08-17,"64334,0"
1699,2017-08-18,"60078,0"
1700,2017-08-19,"61586,0"
1701,2017-08-20,"59280,0"
1702,2017-08-21,"56228,0"
1703,2017-08-22,"69016,0"
1704,2017-08-23,"69490,0"
1705,2017-08-24,"60726,0"
1706,2017-08-25,"62776,0"
1707,2017-08-26,"63226,0"
1708,2017-08-27,"58234,0"
1709,2017-08-28,"56810,0"
1710,2017-08-29,"76002,0"
1711,2017-08-30,"74430,0"
1712,2017-08-31,"89958,0"
1713,2017-01-09,"54862,0"
1714,2017-02-09,"73272,0"
1715,2017-03-09,"66552,0"
1716,2017-04-09,"50048,0"
1717,2017-05-09,"45924,0"
1718,2017-06-09,"60744,0"
1719,2017-07-09,"57574,0"
1720,2017-08-09,"57154,0"
1721,2017-09-09,"58978,0"
1722,2017-10-09,"59796,0"
1723,2017-11-09,"56936,0"
1724,2017-12-09,"58316,0"
1725,2017-09-13,"66122,0"
1726,2017-09-14,"58178,0"
1727,2017-09-15,"68640,0"
1728,2017-09-16,"61084,0"
1729,2017-09-17,"62692,0"
1730,2017-09-18,"59760,0"
1731,2017-09-19,"66118,0"
1732,2017-09-20,"62894,0"
1733,2017-09-21,"63632,0"
1734,2017-09-22,"57090,0"
1735,2017-09-23,"60488,0"
1736,2017-09-24,"62062,0"
1737,2017-09-25,"53456,0"
1738,2017-09-26,"64328,0"
1739,2017-09-27,"64572,0"
1740,2017-09-28,"59472,0"
1741,2017-09-29,"58445,0"
1742,2017-09-30,"56170,0"
1743,2017-01-10,"61248,0"
1744,2017-02-10,"57132,0"
1745,2017-03-10,"60794,0"
1746,2017-04-10,"66684,0"
1747,2017-05-10,"55792,0"
1748,2017-06-10,"54928,0"
1749,2017-07-10,"48924,0"
1750,2017-08-10,"61778,0"
1751,2017-09-10,"58804,0"
1752,2017-10-10,"63662,0"
1753,2017-11-10,"59488,0"
1754,2017-12-10,"57860,0"
1755,2017-10-13,"54416,0"
1756,2017-10-14,"58206,0"
1757,2017-10-15,"59126,0"
1758,2017-10-16,"55788,0"
1759,2017-10-17,"59530,0"
1760,2017-10-18,"66744,0"
1761,2017-10-19,"58974,0"
1762,2017-10-20,"56050,0"
1763,2017-10-21,"57930,0"
1764,2017-10-22,"51182,0"
1765,2017-10-23,"62922,0"
1766,2017-10-24,"59874,0"
1767,2017-10-25,"59614,0"
1768,2017-10-26,"56704,0"
1769,2017-10-27,"57084,0"
1770,2017-10-28,"58688,0"
1771,2017-10-29,"59278,0"
1772,2017-10-30,"51038,0"
1773,2017-10-31,"56894,0"
1774,2017-01-11,"64236,0"
1775,2017-02-11,"53282,0"
1776,2017-03-11,"56464,0"
1777,2017-04-11,"47958,0"
1778,2017-05-11,"68532,0"
1779,2017-06-11,"58068,0"
1780,2017-07-11,"62250,0"
1781,2017-08-11,"61608,0"
1782,2017-09-11,"51722,0"
1783,2017-10-11,"56206,0"
1784,2017-11-11,"56270,0"
1785,2017-12-11,"57954,0"
1786,2017-11-13,"59578,0"
1787,2017-11-14,"60804,0"
1788,2017-11-15,"58870,0"
1789,2017-11-16,"58632,0"
1790,2017-11-17,"50182,0"
1791,2017-11-18,"56162,0"
1792,2017-11-19,"62336,0"
1793,2017-11-20,"56794,0"
1794,2017-11-21,"67624,0"
1795,2017-11-22,"54462,0"
1796,2017-11-23,"61360,0"
1797,2017-11-24,"56760,0"
1798,2017-11-25,"55568,0"
1799,2017-11-26,"54926,0"
1800,2017-11-27,"58750,0"
1801,2017-11-28,"57520,0"
1802,2017-11-29,"61562,0"
1803,2017-11-30,"55680,0"
1804,2017-01-12,"51702,0"
1805,2017-02-12,"51850,0"
1806,2017-03-12,"54630,0"
1807,2017-04-12,"49854,0"
1808,2017-05-12,"61930,0"
1809,2017-06-12,"59768,0"
1810,2017-07-12,"49168,0"
1811,2017-08-12,"55696,0"
1812,2017-09-12,"55502,0"
1813,2017-10-12,"58532,0"
1814,2017-11-12,"53322,0"
1815,2017-12-12,"57274,0"
1816,2017-12-13,"62052,0"
1817,2017-12-14,"53672,0"
1818,2017-12-15,"48322,0"
1819,2017-12-16,"51720,0"
1820,2017-12-17,"58254,0"
1821,2017-12-18,"49662,0"
1822,2017-12-19,"55184,0"
1823,2017-12-20,"65202,0"
1824,2017-12-21,"61686,0"
1825,2017-12-22,"52088,0"
1826,2017-12-23,"49182,0"
1827,2017-12-24,"58732,0"
1828,2017-12-25,"53616,0"
1829,2017-12-26,"59964,0"
1830,2017-12-27,"51092,0"
1831,2017-12-28,"53926,0"
1832,2017-12-29,"52570,0"
1833,2017-12-30,"55792,0"
1834,2017-12-31,"48026,0"
1835,2018-01-01,"60384,0"
1836,2018-02-01,"58854,0"
1837,2018-03-01,"62394,0"
1838,2018-04-01,"54994,0"
1839,2018-05-01,"52568,0"
1840,2018-06-01,"54892,0"
1841,2018-07-01,"58266,0"
1842,2018-08-01,"55150,0"
1843,2018-09-01,"62228,0"
1844,2018-10-01,"53740,0"
1845,2018-11-01,"55982,0"
1846,2018-12-01,"50572,0"
1847,2018-01-13,"53388,0"
1848,2018-01-14,"57880,0"
1849,2018-01-15,"53030,0"
1850,2018-01-16,"56252,0"
1851,2018-01-17,"54902,0"
1852,2018-01-18,"36938,0"
1853,2018-01-19,"50554,0"
1854,2018-01-20,"52630,0"
1855,2018-01-21,"60990,0"
