,tarih,saat,yukleme_adedi,yukleme_yapilan_kart_adedi
4244,2020-07-22,15:00:00,1155,1141
4245,2020-07-22,16:00:00,1089,1065
4246,2020-07-22,17:00:00,1202,1186
4247,2020-07-22,18:00:00,1358,1342
4248,2020-07-22,19:00:00,1389,1366
4249,2020-07-22,20:00:00,1138,1125
4250,2020-07-22,21:00:00,757,746
4251,2020-07-22,22:00:00,511,504
4252,2020-07-22,23:00:00,244,238
4253,2020-07-23,00:00:00,47,45
4254,2020-07-23,01:00:00,6,6
4255,2020-07-23,05:00:00,6,6
4256,2020-07-23,06:00:00,140,139
4257,2020-07-23,07:00:00,1042,1032
4258,2020-07-23,08:00:00,1180,1168
4259,2020-07-23,09:00:00,1081,1069
4260,2020-07-23,10:00:00,1026,1013
4261,2020-07-23,11:00:00,1144,1131
4262,2020-07-23,12:00:00,1293,1280
4263,2020-07-23,13:00:00,1221,1211
4264,2020-07-23,14:00:00,1281,1265
4265,2020-07-23,15:00:00,1136,1117
4266,2020-07-23,16:00:00,1121,1099
4267,2020-07-23,17:00:00,1102,1086
4268,2020-07-23,18:00:00,1306,1295
4269,2020-07-23,19:00:00,1415,1401
4270,2020-07-23,20:00:00,1104,1091
4271,2020-07-23,21:00:00,777,774
4272,2020-07-23,22:00:00,546,536
4273,2020-07-23,23:00:00,250,245
4274,2020-07-24,00:00:00,34,33
4275,2020-07-24,01:00:00,5,5
4276,2020-07-24,05:00:00,2,2
4277,2020-07-24,06:00:00,105,104
4278,2020-07-24,07:00:00,1062,1047
4279,2020-07-24,08:00:00,1189,1176
4280,2020-07-24,09:00:00,1005,998
4281,2020-07-24,10:00:00,1084,1073
4282,2020-07-24,11:00:00,1052,1037
4283,2020-07-24,12:00:00,1174,1163
4284,2020-07-24,13:00:00,1011,1004
4285,2020-07-24,14:00:00,1420,1408
4286,2020-07-24,15:00:00,1297,1271
4287,2020-07-24,16:00:00,1228,1217
4288,2020-07-24,17:00:00,1240,1222
4289,2020-07-24,18:00:00,1382,1372
4290,2020-07-24,19:00:00,1398,1378
4291,2020-07-24,20:00:00,1159,1143
4292,2020-07-24,21:00:00,838,825
4293,2020-07-24,22:00:00,577,573
4294,2020-07-24,23:00:00,261,259
4295,2020-07-25,00:00:00,52,52
4296,2020-07-25,01:00:00,10,10
4297,2020-07-25,02:00:00,2,2
4298,2020-07-25,05:00:00,2,2
4299,2020-07-25,06:00:00,104,103
4300,2020-07-25,07:00:00,1044,1032
4301,2020-07-25,08:00:00,1187,1176
4302,2020-07-25,09:00:00,822,810
4303,2020-07-25,10:00:00,951,938
4304,2020-07-25,11:00:00,992,982
4305,2020-07-25,12:00:00,1229,1212
4306,2020-07-25,13:00:00,1445,1429
4307,2020-07-25,14:00:00,1347,1329
4308,2020-07-25,15:00:00,1524,1503
4309,2020-07-25,16:00:00,1220,1196
4310,2020-07-25,17:00:00,1257,1243
4311,2020-07-25,18:00:00,1324,1310
4312,2020-07-25,19:00:00,1274,1259
4313,2020-07-25,20:00:00,1133,1119
4314,2020-07-25,21:00:00,797,786
4315,2020-07-25,22:00:00,550,545
4316,2020-07-25,23:00:00,277,274
4317,2020-07-26,00:00:00,58,57
4318,2020-07-26,01:00:00,2,2
4319,2020-07-26,02:00:00,1,1
4320,2020-07-26,05:00:00,1,1
4321,2020-07-26,06:00:00,15,15
4322,2020-07-26,07:00:00,228,226
4323,2020-07-26,08:00:00,532,523
4324,2020-07-26,09:00:00,455,449
4325,2020-07-26,10:00:00,828,820
4326,2020-07-26,11:00:00,909,897
4327,2020-07-26,12:00:00,1074,1054
4328,2020-07-26,13:00:00,1051,1037
4329,2020-07-26,14:00:00,1026,1014
4330,2020-07-26,15:00:00,1030,1014
4331,2020-07-26,16:00:00,1047,1032
4332,2020-07-26,17:00:00,1078,1062
4333,2020-07-26,18:00:00,1024,1008
4334,2020-07-26,19:00:00,1058,1048
4335,2020-07-26,20:00:00,985,975
4336,2020-07-26,21:00:00,750,744
4337,2020-07-26,22:00:00,609,594
4338,2020-07-26,23:00:00,292,291
4339,2020-07-27,00:00:00,57,56
4340,2020-07-27,01:00:00,2,2
4341,2020-07-27,02:00:00,1,1
4342,2020-07-27,05:00:00,3,3
4343,2020-07-27,06:00:00,147,146
4344,2020-07-27,07:00:00,1577,1565
4345,2020-07-27,08:00:00,1361,1347
4346,2020-07-27,09:00:00,1159,1148
4347,2020-07-27,10:00:00,1244,1236
4348,2020-07-27,11:00:00,1330,1317
4349,2020-07-27,12:00:00,1441,1428
4350,2020-07-27,13:00:00,1398,1382
4351,2020-07-27,14:00:00,1364,1347
4352,2020-07-27,15:00:00,1381,1354
4353,2020-07-27,16:00:00,1256,1239
4354,2020-07-27,17:00:00,1316,1298
4355,2020-07-27,18:00:00,1538,1516
4356,2020-07-27,19:00:00,1516,1501
4357,2020-07-27,20:00:00,1120,1105
4358,2020-07-27,21:00:00,790,781
4359,2020-07-27,22:00:00,629,620
4360,2020-07-27,23:00:00,297,294
4361,2020-07-28,00:00:00,54,54
4362,2020-07-28,01:00:00,8,8
4363,2020-07-28,02:00:00,3,3
4364,2020-07-28,03:00:00,2,2
4365,2020-07-28,05:00:00,2,2
4366,2020-07-28,06:00:00,114,114
4367,2020-07-28,07:00:00,1046,1041
4368,2020-07-28,08:00:00,1123,1113
4369,2020-07-28,09:00:00,1062,1056
4370,2020-07-28,10:00:00,1153,1136
4371,2020-07-28,11:00:00,1246,1238
4372,2020-07-28,12:00:00,1420,1406
4373,2020-07-28,13:00:00,1357,1343
4374,2020-07-28,14:00:00,1394,1371
4375,2020-07-28,15:00:00,1276,1256
4376,2020-07-28,16:00:00,1288,1270
4377,2020-07-28,17:00:00,1288,1277
4378,2020-07-28,18:00:00,1416,1403
4379,2020-07-28,19:00:00,1361,1348
4380,2020-07-28,20:00:00,1124,1114
4381,2020-07-28,21:00:00,767,757
4382,2020-07-28,22:00:00,644,637
4383,2020-07-28,23:00:00,265,261
4384,2020-07-29,00:00:00,67,67
4385,2020-07-29,01:00:00,11,11
4386,2020-07-29,05:00:00,3,3
4387,2020-07-29,06:00:00,97,97
4388,2020-07-29,07:00:00,993,983
4389,2020-07-29,08:00:00,1067,1057
4390,2020-07-29,09:00:00,1002,992
4391,2020-07-29,10:00:00,1052,1044
4392,2020-07-29,11:00:00,1183,1172
4393,2020-07-29,12:00:00,1289,1272
4394,2020-07-29,13:00:00,1351,1334
4395,2020-07-29,14:00:00,1294,1282
4396,2020-07-29,15:00:00,1351,1333
4397,2020-07-29,16:00:00,1150,1134
4398,2020-07-29,17:00:00,1288,1274
4399,2020-07-29,18:00:00,1454,1433
4400,2020-07-29,19:00:00,1430,1405
4401,2020-07-29,20:00:00,1295,1275
4402,2020-07-29,21:00:00,946,934
4403,2020-07-29,22:00:00,679,664
4404,2020-07-29,23:00:00,377,373
4405,2020-07-30,00:00:00,91,91
4406,2020-07-30,01:00:00,8,8
4407,2020-07-30,02:00:00,2,2
4408,2020-07-30,03:00:00,2,2
4409,2020-07-30,04:00:00,1,1
4410,2020-07-30,05:00:00,2,2
4411,2020-07-30,06:00:00,63,61
4412,2020-07-30,07:00:00,439,433
4413,2020-07-30,08:00:00,673,664
4414,2020-07-30,09:00:00,872,859
4415,2020-07-30,10:00:00,951,934
4416,2020-07-30,11:00:00,1226,1208
4417,2020-07-30,12:00:00,1360,1328
4418,2020-07-30,13:00:00,1343,1326
4419,2020-07-30,14:00:00,1361,1337
4420,2020-07-30,15:00:00,1360,1335
4421,2020-07-30,16:00:00,1267,1244
4422,2020-07-30,17:00:00,1178,1164
4423,2020-07-30,18:00:00,1094,1077
4424,2020-07-30,19:00:00,911,901
4425,2020-07-30,20:00:00,871,859
4426,2020-07-30,21:00:00,683,671
4427,2020-07-30,22:00:00,568,561
4428,2020-07-30,23:00:00,238,235
4429,2020-07-31,00:00:00,68,66
4430,2020-07-31,01:00:00,4,4
4431,2020-07-31,02:00:00,1,1
4432,2020-07-31,03:00:00,1,1
4433,2020-07-31,06:00:00,2,2
4434,2020-07-31,07:00:00,8,8
4435,2020-07-31,08:00:00,7,7
4436,2020-07-31,09:00:00,17,17
4437,2020-07-31,10:00:00,20,20
4438,2020-07-31,11:00:00,22,22
4439,2020-07-31,12:00:00,25,25
4440,2020-07-31,13:00:00,31,30
4441,2020-07-31,14:00:00,32,30
4442,2020-07-31,15:00:00,35,35
4443,2020-07-31,16:00:00,43,43
4444,2020-07-31,17:00:00,42,42
4445,2020-07-31,18:00:00,29,28
4446,2020-07-31,19:00:00,38,37
4447,2020-07-31,20:00:00,40,39
4448,2020-07-31,21:00:00,22,22
4449,2020-07-31,22:00:00,10,10
4450,2020-07-31,23:00:00,12,12
4451,2020-08-01,00:00:00,5,5
4452,2020-08-01,06:00:00,1,1
4453,2020-08-01,07:00:00,12,11
4454,2020-08-01,08:00:00,35,34
4455,2020-08-01,09:00:00,64,62
4456,2020-08-01,10:00:00,78,74
4457,2020-08-01,11:00:00,93,92
4458,2020-08-01,12:00:00,110,107
4459,2020-08-01,13:00:00,104,103
4460,2020-08-01,14:00:00,95,93
4461,2020-08-01,15:00:00,98,95
4462,2020-08-01,16:00:00,101,100
4463,2020-08-01,17:00:00,81,81
4464,2020-08-01,18:00:00,97,97
4465,2020-08-01,19:00:00,91,90
4466,2020-08-01,20:00:00,68,68
4467,2020-08-01,21:00:00,36,36
4468,2020-08-01,22:00:00,23,22
4469,2020-08-01,23:00:00,28,28
4470,2020-08-02,00:00:00,10,10
4471,2020-08-02,01:00:00,2,2
4472,2020-08-02,06:00:00,5,5
4473,2020-08-02,07:00:00,7,7
4474,2020-08-02,08:00:00,43,43
4475,2020-08-02,09:00:00,62,60
4476,2020-08-02,10:00:00,135,135
4477,2020-08-02,11:00:00,157,156
4478,2020-08-02,12:00:00,192,190
4479,2020-08-02,13:00:00,207,203
4480,2020-08-02,14:00:00,245,241
4481,2020-08-02,15:00:00,157,156
4482,2020-08-02,16:00:00,193,191
4483,2020-08-02,17:00:00,131,129
4484,2020-08-02,18:00:00,139,138
4485,2020-08-02,19:00:00,98,96
4486,2020-08-02,20:00:00,81,78
4487,2020-08-02,21:00:00,52,52
4488,2020-08-02,22:00:00,55,55
4489,2020-08-02,23:00:00,27,27
4490,2020-08-03,00:00:00,5,5
4491,2020-08-03,06:00:00,4,4
4492,2020-08-03,07:00:00,63,63
4493,2020-08-03,08:00:00,101,100
4494,2020-08-03,09:00:00,116,115
4495,2020-08-03,10:00:00,182,181
4496,2020-08-03,11:00:00,260,257
4497,2020-08-03,12:00:00,364,358
4498,2020-08-03,13:00:00,350,347
4499,2020-08-03,14:00:00,360,356
4500,2020-08-03,15:00:00,360,351
4501,2020-08-03,16:00:00,291,289
4502,2020-08-03,17:00:00,314,308
4503,2020-08-03,18:00:00,350,346
4504,2020-08-03,19:00:00,350,346
4505,2020-08-03,20:00:00,339,337
4506,2020-08-03,21:00:00,245,241
4507,2020-08-03,22:00:00,185,182
4508,2020-08-03,23:00:00,93,93
4509,2020-08-04,00:00:00,28,28
4510,2020-08-04,01:00:00,6,6
4511,2020-08-04,03:00:00,1,1
4512,2020-08-04,04:00:00,1,1
4513,2020-08-04,05:00:00,3,3
4514,2020-08-04,06:00:00,172,170
4515,2020-08-04,07:00:00,1533,1519
4516,2020-08-04,08:00:00,1260,1237
4517,2020-08-04,09:00:00,960,945
4518,2020-08-04,10:00:00,970,959
4519,2020-08-04,11:00:00,1186,1168
4520,2020-08-04,12:00:00,1450,1431
4521,2020-08-04,13:00:00,1351,1324
4522,2020-08-04,14:00:00,1314,1304
4523,2020-08-04,15:00:00,1342,1325
4524,2020-08-04,16:00:00,1304,1289
4525,2020-08-04,17:00:00,1418,1395
4526,2020-08-04,18:00:00,1701,1673
4527,2020-08-04,19:00:00,1699,1668
4528,2020-08-04,20:00:00,1248,1233
4529,2020-08-04,21:00:00,771,762
4530,2020-08-04,22:00:00,492,479
4531,2020-08-04,23:00:00,191,189
4532,2020-08-05,00:00:00,44,43
4533,2020-08-05,01:00:00,3,3
4534,2020-08-05,02:00:00,1,1
4535,2020-08-05,03:00:00,1,1
4536,2020-08-05,04:00:00,1,1
4537,2020-08-05,05:00:00,8,8
4538,2020-08-05,06:00:00,124,122
4539,2020-08-05,07:00:00,1165,1158
4540,2020-08-05,08:00:00,1220,1197
4541,2020-08-05,09:00:00,980,972
4542,2020-08-05,10:00:00,993,982
4543,2020-08-05,11:00:00,1145,1129
4544,2020-08-05,12:00:00,1325,1306
4545,2020-08-05,13:00:00,1325,1315
4546,2020-08-05,14:00:00,1300,1277
4547,2020-08-05,15:00:00,1248,1229
4548,2020-08-05,16:00:00,1199,1179
4549,2020-08-05,17:00:00,1190,1178
4550,2020-08-05,18:00:00,1424,1405
4551,2020-08-05,19:00:00,1405,1380
4552,2020-08-05,20:00:00,1125,1109
4553,2020-08-05,21:00:00,682,666
4554,2020-08-05,22:00:00,496,487
4555,2020-08-05,23:00:00,195,194
4556,2020-08-06,00:00:00,35,35
4557,2020-08-06,01:00:00,5,5
4558,2020-08-06,02:00:00,2,2
4559,2020-08-06,03:00:00,2,2
4560,2020-08-06,05:00:00,3,3
4561,2020-08-06,06:00:00,116,116
4562,2020-08-06,07:00:00,995,987
4563,2020-08-06,08:00:00,992,982
4564,2020-08-06,09:00:00,910,902
4565,2020-08-06,10:00:00,997,984
4566,2020-08-06,11:00:00,1174,1149
4567,2020-08-06,12:00:00,1261,1243
4568,2020-08-06,13:00:00,1263,1245
4569,2020-08-06,14:00:00,1203,1185
4570,2020-08-06,15:00:00,1046,1034
4571,2020-08-06,16:00:00,1074,1062
4572,2020-08-06,17:00:00,1097,1081
4573,2020-08-06,18:00:00,1248,1229
4574,2020-08-06,19:00:00,1317,1300
4575,2020-08-06,20:00:00,1082,1069
4576,2020-08-06,21:00:00,647,640
4577,2020-08-06,22:00:00,473,467
4578,2020-08-06,23:00:00,189,188
4579,2020-08-07,00:00:00,40,40
4580,2020-08-07,01:00:00,1,1
4581,2020-08-07,02:00:00,1,1
4582,2020-08-07,05:00:00,1,1
4583,2020-08-07,06:00:00,106,105
4584,2020-08-07,07:00:00,1021,1014
4585,2020-08-07,08:00:00,979,961
4586,2020-08-07,09:00:00,952,938
4587,2020-08-07,10:00:00,936,920
4588,2020-08-07,11:00:00,977,960
4589,2020-08-07,12:00:00,1081,1070
4590,2020-08-07,13:00:00,867,863
4591,2020-08-07,14:00:00,1331,1302
4592,2020-08-07,15:00:00,1119,1101
4593,2020-08-07,16:00:00,1141,1121
4594,2020-08-07,17:00:00,1067,1062
4595,2020-08-07,18:00:00,1253,1243
4596,2020-08-07,19:00:00,1294,1278
4597,2020-08-07,20:00:00,1068,1052
4598,2020-08-07,21:00:00,707,701
4599,2020-08-07,22:00:00,432,425
4600,2020-08-07,23:00:00,198,198
4601,2020-08-08,00:00:00,37,36
4602,2020-08-08,01:00:00,4,4
4603,2020-08-08,02:00:00,3,3
4604,2020-08-08,04:00:00,1,1
4605,2020-08-08,05:00:00,4,4
4606,2020-08-08,06:00:00,74,74
4607,2020-08-08,07:00:00,768,759
4608,2020-08-08,08:00:00,775,766
4609,2020-08-08,09:00:00,593,589
4610,2020-08-08,10:00:00,695,683
4611,2020-08-08,11:00:00,798,788
4612,2020-08-08,12:00:00,1028,1015
4613,2020-08-08,13:00:00,1030,1017
4614,2020-08-08,14:00:00,1070,1052
4615,2020-08-08,15:00:00,1057,1047
4616,2020-08-08,16:00:00,1034,1027
4617,2020-08-08,17:00:00,1107,1095
4618,2020-08-08,18:00:00,1238,1221
4619,2020-08-08,19:00:00,1201,1185
4620,2020-08-08,20:00:00,1140,1123
4621,2020-08-08,21:00:00,693,682
4622,2020-08-08,22:00:00,470,464
4623,2020-08-08,23:00:00,199,199
4624,2020-08-09,00:00:00,50,50
4625,2020-08-09,01:00:00,5,5
4626,2020-08-09,05:00:00,1,1
4627,2020-08-09,06:00:00,21,21
4628,2020-08-09,07:00:00,209,205
4629,2020-08-09,08:00:00,466,456
4630,2020-08-09,09:00:00,397,394
4631,2020-08-09,10:00:00,455,444
4632,2020-08-09,11:00:00,634,627
4633,2020-08-09,12:00:00,915,902
4634,2020-08-09,13:00:00,954,941
4635,2020-08-09,14:00:00,980,958
4636,2020-08-09,15:00:00,948,932
4637,2020-08-09,16:00:00,886,872
4638,2020-08-09,17:00:00,975,957
4639,2020-08-09,18:00:00,990,975
4640,2020-08-09,19:00:00,960,952
4641,2020-08-09,20:00:00,830,816
4642,2020-08-09,21:00:00,639,627
4643,2020-08-09,22:00:00,501,497
4644,2020-08-09,23:00:00,207,206
4645,2020-08-10,00:00:00,33,32
4646,2020-08-10,01:00:00,4,4
4647,2020-08-10,02:00:00,1,1
4648,2020-08-10,03:00:00,1,1
4649,2020-08-10,04:00:00,1,1
4650,2020-08-10,05:00:00,1,1
4651,2020-08-10,06:00:00,168,168
4652,2020-08-10,07:00:00,1516,1493
4653,2020-08-10,08:00:00,1241,1231
4654,2020-08-10,09:00:00,1101,1088
4655,2020-08-10,10:00:00,1155,1141
4656,2020-08-10,11:00:00,1205,1190
4657,2020-08-10,12:00:00,1340,1321
4658,2020-08-10,13:00:00,1465,1448
4659,2020-08-10,14:00:00,1370,1355
4660,2020-08-10,15:00:00,1282,1266
4661,2020-08-10,16:00:00,1179,1159
4662,2020-08-10,17:00:00,1247,1230
4663,2020-08-10,18:00:00,1563,1541
4664,2020-08-10,19:00:00,1570,1550
4665,2020-08-10,20:00:00,1106,1093
4666,2020-08-10,21:00:00,689,680
4667,2020-08-10,22:00:00,496,486
4668,2020-08-10,23:00:00,179,176
4669,2020-08-11,00:00:00,44,42
4670,2020-08-11,01:00:00,4,4
4671,2020-08-11,03:00:00,1,1
4672,2020-08-11,05:00:00,3,3
4673,2020-08-11,06:00:00,131,130
4674,2020-08-11,07:00:00,1086,1079
4675,2020-08-11,08:00:00,1046,1032
4676,2020-08-11,09:00:00,994,984
4677,2020-08-11,10:00:00,1068,1057
4678,2020-08-11,11:00:00,1116,1105
4679,2020-08-11,12:00:00,1284,1266
4680,2020-08-11,13:00:00,1263,1250
4681,2020-08-11,14:00:00,1197,1177
4682,2020-08-11,15:00:00,1044,1029
4683,2020-08-11,16:00:00,1156,1141
4684,2020-08-11,17:00:00,1111,1100
4685,2020-08-11,18:00:00,1385,1375
4686,2020-08-11,19:00:00,1454,1434
4687,2020-08-11,20:00:00,1139,1123
4688,2020-08-11,21:00:00,656,649
4689,2020-08-11,22:00:00,462,456
4690,2020-08-11,23:00:00,211,208
4691,2020-08-12,00:00:00,39,39
4692,2020-08-12,01:00:00,2,2
4693,2020-08-12,02:00:00,2,2
4694,2020-08-12,05:00:00,1,1
4695,2020-08-12,06:00:00,128,125
4696,2020-08-12,07:00:00,1089,1076
4697,2020-08-12,08:00:00,1089,1066
4698,2020-08-12,09:00:00,848,836
4699,2020-08-12,10:00:00,902,893
4700,2020-08-12,11:00:00,1003,987
4701,2020-08-12,12:00:00,1153,1136
4702,2020-08-12,13:00:00,1141,1123
4703,2020-08-12,14:00:00,1066,1051
4704,2020-08-12,15:00:00,1138,1115
4705,2020-08-12,16:00:00,1084,1067
4706,2020-08-12,17:00:00,1152,1137
4707,2020-08-12,18:00:00,1306,1295
4708,2020-08-12,19:00:00,1413,1400
4709,2020-08-12,20:00:00,1052,1045
4710,2020-08-12,21:00:00,694,684
4711,2020-08-12,22:00:00,506,501
4712,2020-08-12,23:00:00,217,212
4713,2020-08-13,00:00:00,26,26
4714,2020-08-13,01:00:00,3,3
4715,2020-08-13,02:00:00,2,2
4716,2020-08-13,04:00:00,1,1
4717,2020-08-13,05:00:00,2,2
4718,2020-08-13,06:00:00,92,92
4719,2020-08-13,07:00:00,1012,1001
4720,2020-08-13,08:00:00,977,971
4721,2020-08-13,09:00:00,840,829
4722,2020-08-13,10:00:00,887,880
4723,2020-08-13,11:00:00,1018,1004
4724,2020-08-13,12:00:00,1136,1119
4725,2020-08-13,13:00:00,1131,1118
4726,2020-08-13,14:00:00,1030,1015
4727,2020-08-13,15:00:00,1068,1050
4728,2020-08-13,16:00:00,1036,1026
4729,2020-08-13,17:00:00,1166,1156
4730,2020-08-13,18:00:00,1279,1267
4731,2020-08-13,19:00:00,1350,1338
4732,2020-08-13,20:00:00,1045,1032
4733,2020-08-13,21:00:00,600,596
4734,2020-08-13,22:00:00,455,447
4735,2020-08-13,23:00:00,174,174
4736,2020-08-14,00:00:00,45,45
4737,2020-08-14,01:00:00,5,5
4738,2020-08-14,03:00:00,1,1
4739,2020-08-14,05:00:00,1,1
4740,2020-08-14,06:00:00,127,126
4741,2020-08-14,07:00:00,1040,1027
4742,2020-08-14,08:00:00,906,897
4743,2020-08-14,09:00:00,831,823
4744,2020-08-14,10:00:00,891,885
4745,2020-08-14,11:00:00,965,954
4746,2020-08-14,12:00:00,1009,987
4747,2020-08-14,13:00:00,906,894
4748,2020-08-14,14:00:00,1215,1194
4749,2020-08-14,15:00:00,1084,1071
4750,2020-08-14,16:00:00,1047,1036
4751,2020-08-14,17:00:00,1060,1042
4752,2020-08-14,18:00:00,1274,1262
4753,2020-08-14,19:00:00,1294,1278
4754,2020-08-14,20:00:00,1095,1078
4755,2020-08-14,21:00:00,611,600
4756,2020-08-14,22:00:00,479,473
4757,2020-08-14,23:00:00,170,170
4758,2020-08-15,00:00:00,35,35
4759,2020-08-15,01:00:00,2,2
4760,2020-08-15,02:00:00,2,2
4761,2020-08-15,05:00:00,1,1
4762,2020-08-15,06:00:00,82,82
4763,2020-08-15,07:00:00,735,730
4764,2020-08-15,08:00:00,706,699
4765,2020-08-15,09:00:00,598,591
4766,2020-08-15,10:00:00,673,667
4767,2020-08-15,11:00:00,824,814
4768,2020-08-15,12:00:00,988,971
4769,2020-08-15,13:00:00,1066,1058
4770,2020-08-15,14:00:00,1178,1159
4771,2020-08-15,15:00:00,1156,1144
4772,2020-08-15,16:00:00,1136,1118
4773,2020-08-15,17:00:00,1117,1100
4774,2020-08-15,18:00:00,1301,1281
4775,2020-08-15,19:00:00,1309,1297
4776,2020-08-15,20:00:00,1081,1066
4777,2020-08-15,21:00:00,669,660
4778,2020-08-15,22:00:00,457,455
4779,2020-08-15,23:00:00,212,212
4780,2020-08-16,00:00:00,36,36
4781,2020-08-16,01:00:00,6,6
4782,2020-08-16,02:00:00,2,2
4783,2020-08-16,04:00:00,1,1
4784,2020-08-16,06:00:00,12,12
4785,2020-08-16,07:00:00,193,191
4786,2020-08-16,08:00:00,512,505
4787,2020-08-16,09:00:00,410,404
4788,2020-08-16,10:00:00,541,538
4789,2020-08-16,11:00:00,637,627
4790,2020-08-16,12:00:00,806,784
4791,2020-08-16,13:00:00,1017,1005
4792,2020-08-16,14:00:00,1080,1059
4793,2020-08-16,15:00:00,1033,1011
4794,2020-08-16,16:00:00,963,949
4795,2020-08-16,17:00:00,1006,993
4796,2020-08-16,18:00:00,931,917
4797,2020-08-16,19:00:00,1045,1030
4798,2020-08-16,20:00:00,847,829
4799,2020-08-16,21:00:00,627,623
4800,2020-08-16,22:00:00,497,491
4801,2020-08-16,23:00:00,215,210
4802,2020-08-17,00:00:00,40,40
4803,2020-08-17,01:00:00,4,4
4804,2020-08-17,02:00:00,1,1
4805,2020-08-17,03:00:00,2,2
4806,2020-08-17,05:00:00,3,3
4807,2020-08-17,06:00:00,136,133
4808,2020-08-17,07:00:00,1612,1600
4809,2020-08-17,08:00:00,1241,1230
4810,2020-08-17,09:00:00,1036,1022
4811,2020-08-17,10:00:00,1016,1003
4812,2020-08-17,11:00:00,1051,1041
4813,2020-08-17,12:00:00,1184,1173
4814,2020-08-17,13:00:00,1246,1236
4815,2020-08-17,14:00:00,1231,1215
4816,2020-08-17,15:00:00,1171,1157
4817,2020-08-17,16:00:00,1121,1109
4818,2020-08-17,17:00:00,1262,1249
4819,2020-08-17,18:00:00,1505,1485
4820,2020-08-17,19:00:00,1491,1480
4821,2020-08-17,20:00:00,1054,1041
4822,2020-08-17,21:00:00,688,677
4823,2020-08-17,22:00:00,472,463
4824,2020-08-17,23:00:00,240,238
4825,2020-08-18,00:00:00,35,35
4826,2020-08-18,01:00:00,3,3
4827,2020-08-18,05:00:00,1,1
4828,2020-08-18,06:00:00,110,110
4829,2020-08-18,07:00:00,1030,1022
4830,2020-08-18,08:00:00,1029,1019
4831,2020-08-18,09:00:00,870,857
4832,2020-08-18,10:00:00,927,914
4833,2020-08-18,11:00:00,1072,1060
4834,2020-08-18,12:00:00,1208,1192
4835,2020-08-18,13:00:00,1150,1132
4836,2020-08-18,14:00:00,1087,1073
4837,2020-08-18,15:00:00,1080,1062
4838,2020-08-18,16:00:00,999,981
4839,2020-08-18,17:00:00,1105,1089
4840,2020-08-18,18:00:00,1293,1277
4841,2020-08-18,19:00:00,1387,1375
4842,2020-08-18,20:00:00,985,965
4843,2020-08-18,21:00:00,611,602
4844,2020-08-18,22:00:00,437,430
4845,2020-08-18,23:00:00,161,158
4846,2020-08-19,00:00:00,35,34
4847,2020-08-19,01:00:00,5,5
4848,2020-08-19,05:00:00,3,3
4849,2020-08-19,06:00:00,102,102
4850,2020-08-19,07:00:00,1031,1024
4851,2020-08-19,08:00:00,1006,997
4852,2020-08-19,09:00:00,830,819
4853,2020-08-19,10:00:00,865,855
4854,2020-08-19,11:00:00,1020,1009
4855,2020-08-19,12:00:00,1097,1083
4856,2020-08-19,13:00:00,1077,1065
4857,2020-08-19,14:00:00,1055,1045
4858,2020-08-19,15:00:00,1004,985
4859,2020-08-19,16:00:00,925,907
4860,2020-08-19,17:00:00,1060,1044
4861,2020-08-19,18:00:00,1234,1220
4862,2020-08-19,19:00:00,1340,1316
4863,2020-08-19,20:00:00,987,978
4864,2020-08-19,21:00:00,567,563
4865,2020-08-19,22:00:00,457,453
4866,2020-08-19,23:00:00,198,196
4867,2020-08-20,00:00:00,37,36
4868,2020-08-20,01:00:00,2,2
4869,2020-08-20,06:00:00,101,100
4870,2020-08-20,07:00:00,977,968
4871,2020-08-20,08:00:00,979,971
4872,2020-08-20,09:00:00,860,852
4873,2020-08-20,10:00:00,834,826
4874,2020-08-20,11:00:00,933,926
4875,2020-08-20,12:00:00,1085,1070
4876,2020-08-20,13:00:00,1169,1157
4877,2020-08-20,14:00:00,942,934
4878,2020-08-20,15:00:00,1016,1005
4879,2020-08-20,16:00:00,993,983
4880,2020-08-20,17:00:00,970,960
4881,2020-08-20,18:00:00,1270,1259
4882,2020-08-20,19:00:00,1359,1336
4883,2020-08-20,20:00:00,925,912
4884,2020-08-20,21:00:00,603,584
4885,2020-08-20,22:00:00,457,452
4886,2020-08-20,23:00:00,160,157
4887,2020-08-21,00:00:00,34,32
4888,2020-08-21,01:00:00,2,2
4889,2020-08-21,05:00:00,3,3
4890,2020-08-21,06:00:00,99,98
4891,2020-08-21,07:00:00,985,977
4892,2020-08-21,08:00:00,982,972
4893,2020-08-21,09:00:00,805,789
4894,2020-08-21,10:00:00,900,891
4895,2020-08-21,11:00:00,955,941
4896,2020-08-21,12:00:00,949,934
4897,2020-08-21,13:00:00,826,817
4898,2020-08-21,14:00:00,1260,1232
4899,2020-08-21,15:00:00,1053,1037
4900,2020-08-21,16:00:00,1032,1022
4901,2020-08-21,17:00:00,1009,995
4902,2020-08-21,18:00:00,1278,1259
4903,2020-08-21,19:00:00,1364,1351
4904,2020-08-21,20:00:00,982,968
4905,2020-08-21,21:00:00,593,586
4906,2020-08-21,22:00:00,409,408
4907,2020-08-21,23:00:00,168,163
4908,2020-08-22,00:00:00,33,32
4909,2020-08-22,01:00:00,4,4
4910,2020-08-22,02:00:00,1,1
4911,2020-08-22,03:00:00,1,1
4912,2020-08-22,06:00:00,86,85
4913,2020-08-22,07:00:00,803,795
4914,2020-08-22,08:00:00,695,692
