tarih_saat,yukleme_adedi,yukleme_yapilan_kart_adedi
2021-03-16 18:00:00,1206,1194
2021-03-16 19:00:00,1331,1325
2021-03-16 20:00:00,651,641
2021-03-16 21:00:00,72,70
2021-03-16 22:00:00,50,50
2021-03-16 23:00:00,25,24
2021-03-17 00:00:00,3,3
2021-03-17 04:00:00,3,3
2021-03-17 05:00:00,1,1
2021-03-17 06:00:00,107,106
2021-03-17 07:00:00,1133,1124
2021-03-17 08:00:00,1535,1525
2021-03-17 09:00:00,1235,1225
2021-03-17 10:00:00,1049,1036
2021-03-17 11:00:00,1065,1055
2021-03-17 12:00:00,1342,1327
2021-03-17 13:00:00,1309,1293
2021-03-17 14:00:00,1465,1457
2021-03-17 15:00:00,1350,1328
2021-03-17 16:00:00,1368,1349
2021-03-17 17:00:00,1226,1211
2021-03-17 18:00:00,1180,1170
2021-03-17 19:00:00,1367,1352
2021-03-17 20:00:00,700,690
2021-03-17 21:00:00,97,95
2021-03-17 22:00:00,44,44
2021-03-17 23:00:00,30,30
2021-03-18 00:00:00,2,2
2021-03-18 03:00:00,2,2
2021-03-18 04:00:00,1,1
2021-03-18 05:00:00,2,2
2021-03-18 06:00:00,110,108
2021-03-18 07:00:00,1137,1122
2021-03-18 08:00:00,1502,1490
2021-03-18 09:00:00,1202,1193
2021-03-18 10:00:00,1181,1170
2021-03-18 11:00:00,1212,1200
2021-03-18 12:00:00,1602,1588
2021-03-18 13:00:00,1676,1651
2021-03-18 14:00:00,1534,1516
2021-03-18 15:00:00,1356,1344
2021-03-18 16:00:00,1253,1237
2021-03-18 17:00:00,1268,1263
2021-03-18 18:00:00,1191,1178
2021-03-18 19:00:00,1294,1280
2021-03-18 20:00:00,632,626
2021-03-18 21:00:00,92,91
2021-03-18 22:00:00,34,33
2021-03-18 23:00:00,22,22
2021-03-19 00:00:00,3,3
2021-03-19 05:00:00,2,2
2021-03-19 06:00:00,87,86
2021-03-19 07:00:00,1079,1067
2021-03-19 08:00:00,1407,1397
2021-03-19 09:00:00,1132,1125
2021-03-19 10:00:00,1160,1149
2021-03-19 11:00:00,1375,1362
2021-03-19 12:00:00,1612,1595
2021-03-19 13:00:00,1296,1281
2021-03-19 14:00:00,1630,1611
2021-03-19 15:00:00,1474,1455
2021-03-19 16:00:00,1462,1441
2021-03-19 17:00:00,1324,1312
2021-03-19 18:00:00,1178,1164
2021-03-19 19:00:00,1292,1278
2021-03-19 20:00:00,732,725
2021-03-19 21:00:00,77,77
2021-03-19 22:00:00,41,41
2021-03-19 23:00:00,24,24
2021-03-20 00:00:00,3,3
2021-03-20 03:00:00,3,3
2021-03-20 05:00:00,2,2
2021-03-20 06:00:00,44,44
2021-03-20 07:00:00,674,669
2021-03-20 08:00:00,869,862
2021-03-20 09:00:00,776,768
2021-03-20 10:00:00,810,804
2021-03-20 11:00:00,1018,1008
2021-03-20 12:00:00,1430,1415
2021-03-20 13:00:00,1609,1591
2021-03-20 14:00:00,1486,1474
2021-03-20 15:00:00,1285,1267
2021-03-20 16:00:00,1291,1281
2021-03-20 17:00:00,1334,1317
2021-03-20 18:00:00,1019,1010
2021-03-20 19:00:00,1067,1054
2021-03-20 20:00:00,589,585
2021-03-20 21:00:00,89,89
2021-03-20 22:00:00,21,20
2021-03-20 23:00:00,17,17
2021-03-21 01:00:00,2,2
2021-03-21 06:00:00,4,4
2021-03-21 07:00:00,19,19
2021-03-21 08:00:00,42,42
2021-03-21 09:00:00,66,65
2021-03-21 10:00:00,104,100
2021-03-21 11:00:00,146,144
2021-03-21 12:00:00,258,257
2021-03-21 13:00:00,326,319
2021-03-21 14:00:00,371,366
2021-03-21 15:00:00,368,365
2021-03-21 16:00:00,420,417
2021-03-21 17:00:00,224,222
2021-03-21 18:00:00,83,83
2021-03-21 19:00:00,51,51
2021-03-21 20:00:00,21,21
2021-03-21 21:00:00,23,23
2021-03-21 22:00:00,31,31
2021-03-21 23:00:00,31,31
2021-03-22 00:00:00,4,4
2021-03-22 01:00:00,1,1
2021-03-22 03:00:00,1,1
2021-03-22 04:00:00,2,2
2021-03-22 05:00:00,3,3
2021-03-22 06:00:00,177,176
2021-03-22 07:00:00,1879,1865
2021-03-22 08:00:00,2062,2048
2021-03-22 09:00:00,1451,1432
2021-03-22 10:00:00,1376,1364
2021-03-22 11:00:00,1487,1475
2021-03-22 12:00:00,1946,1933
2021-03-22 13:00:00,1836,1816
2021-03-22 14:00:00,1781,1758
2021-03-22 15:00:00,1673,1655
2021-03-22 16:00:00,1449,1437
2021-03-22 17:00:00,1392,1380
2021-03-22 18:00:00,1493,1473
2021-03-22 19:00:00,1602,1582
2021-03-22 20:00:00,795,786
2021-03-22 21:00:00,86,84
2021-03-22 22:00:00,43,42
2021-03-22 23:00:00,32,32
2021-03-23 00:00:00,2,2
2021-03-23 03:00:00,4,4
2021-03-23 05:00:00,2,2
2021-03-23 06:00:00,119,119
2021-03-23 07:00:00,1183,1173
2021-03-23 08:00:00,1458,1444
2021-03-23 09:00:00,1106,1090
2021-03-23 10:00:00,1031,1016
2021-03-23 11:00:00,1145,1136
2021-03-23 12:00:00,1440,1425
2021-03-23 13:00:00,1416,1398
2021-03-23 14:00:00,1389,1376
2021-03-23 15:00:00,1294,1280
2021-03-23 16:00:00,1028,1019
2021-03-23 17:00:00,1111,1104
2021-03-23 18:00:00,1076,1067
2021-03-23 19:00:00,1183,1172
2021-03-23 20:00:00,484,474
2021-03-23 21:00:00,70,68
2021-03-23 22:00:00,45,45
2021-03-23 23:00:00,24,24
2021-03-24 00:00:00,5,5
2021-03-24 04:00:00,1,1
2021-03-24 05:00:00,1,1
2021-03-24 06:00:00,94,93
2021-03-24 07:00:00,1183,1173
2021-03-24 08:00:00,1351,1337
2021-03-24 09:00:00,982,975
2021-03-24 10:00:00,895,888
2021-03-24 11:00:00,1092,1082
2021-03-24 12:00:00,1342,1332
2021-03-24 13:00:00,1310,1301
2021-03-24 14:00:00,1269,1258
2021-03-24 15:00:00,1205,1195
2021-03-24 16:00:00,1264,1254
2021-03-24 17:00:00,1182,1174
2021-03-24 18:00:00,1103,1092
2021-03-24 19:00:00,1139,1123
2021-03-24 20:00:00,527,523
2021-03-24 21:00:00,60,60
2021-03-24 22:00:00,43,40
2021-03-24 23:00:00,24,24
2021-03-25 00:00:00,4,4
2021-03-25 03:00:00,1,1
2021-03-25 04:00:00,1,1
2021-03-25 05:00:00,3,3
2021-03-25 06:00:00,89,89
2021-03-25 07:00:00,1068,1059
2021-03-25 08:00:00,1339,1335
2021-03-25 09:00:00,1014,1009
2021-03-25 10:00:00,931,930
2021-03-25 11:00:00,1059,1047
2021-03-25 12:00:00,1343,1333
2021-03-25 13:00:00,1318,1311
2021-03-25 14:00:00,1230,1214
2021-03-25 15:00:00,1121,1107
2021-03-25 16:00:00,1146,1139
2021-03-25 17:00:00,1087,1080
2021-03-25 18:00:00,1204,1192
2021-03-25 19:00:00,1241,1234
2021-03-25 20:00:00,616,602
2021-03-25 21:00:00,59,58
2021-03-25 22:00:00,35,33
2021-03-25 23:00:00,29,28
2021-03-26 00:00:00,1,1
2021-03-26 03:00:00,1,1
2021-03-26 04:00:00,1,1
2021-03-26 05:00:00,2,2
2021-03-26 06:00:00,98,98
2021-03-26 07:00:00,914,908
2021-03-26 08:00:00,1197,1189
2021-03-26 09:00:00,1011,1002
2021-03-26 10:00:00,924,909
2021-03-26 11:00:00,1071,1053
2021-03-26 12:00:00,1294,1275
2021-03-26 13:00:00,1203,1188
2021-03-26 14:00:00,1506,1490
2021-03-26 15:00:00,1200,1182
2021-03-26 16:00:00,1340,1331
2021-03-26 17:00:00,1215,1200
2021-03-26 18:00:00,1057,1049
2021-03-26 19:00:00,1218,1209
2021-03-26 20:00:00,664,655
2021-03-26 21:00:00,72,72
2021-03-26 22:00:00,26,26
2021-03-26 23:00:00,17,17
2021-03-27 00:00:00,3,3
2021-03-27 01:00:00,1,1
2021-03-27 03:00:00,1,1
2021-03-27 04:00:00,2,2
2021-03-27 06:00:00,64,64
2021-03-27 07:00:00,674,669
2021-03-27 08:00:00,925,915
2021-03-27 09:00:00,752,745
2021-03-27 10:00:00,746,740
2021-03-27 11:00:00,856,849
2021-03-27 12:00:00,1194,1181
2021-03-27 13:00:00,1372,1353
2021-03-27 14:00:00,1266,1252
2021-03-27 15:00:00,1305,1287
2021-03-27 16:00:00,1227,1215
2021-03-27 17:00:00,1188,1177
2021-03-27 18:00:00,911,899
2021-03-27 19:00:00,880,874
2021-03-27 20:00:00,506,499
2021-03-27 21:00:00,49,48
2021-03-27 22:00:00,19,19
2021-03-27 23:00:00,21,18
2021-03-28 00:00:00,4,2
2021-03-28 03:00:00,1,1
2021-03-28 04:00:00,1,1
2021-03-28 05:00:00,1,1
2021-03-28 06:00:00,3,3
2021-03-28 07:00:00,35,32
2021-03-28 08:00:00,51,51
2021-03-28 09:00:00,53,53
2021-03-28 10:00:00,123,122
2021-03-28 11:00:00,201,198
2021-03-28 12:00:00,267,262
2021-03-28 13:00:00,395,390
2021-03-28 14:00:00,403,395
2021-03-28 15:00:00,422,412
2021-03-28 16:00:00,405,403
2021-03-28 17:00:00,179,178
2021-03-28 18:00:00,67,67
2021-03-28 19:00:00,35,35
2021-03-28 20:00:00,35,35
2021-03-28 21:00:00,17,17
2021-03-28 22:00:00,28,28
2021-03-28 23:00:00,41,41
2021-03-29 00:00:00,2,2
2021-03-29 01:00:00,1,1
2021-03-29 04:00:00,1,1
2021-03-29 05:00:00,3,3
2021-03-29 06:00:00,198,195
2021-03-29 07:00:00,1879,1855
2021-03-29 08:00:00,2091,2069
2021-03-29 09:00:00,1459,1449
2021-03-29 10:00:00,1304,1293
2021-03-29 11:00:00,1496,1486
2021-03-29 12:00:00,1900,1876
2021-03-29 13:00:00,1905,1887
2021-03-29 14:00:00,1638,1620
2021-03-29 15:00:00,1564,1547
2021-03-29 16:00:00,1527,1509
2021-03-29 17:00:00,1544,1518
2021-03-29 18:00:00,1404,1395
2021-03-29 19:00:00,1610,1600
2021-03-29 20:00:00,814,804
2021-03-29 21:00:00,105,103
2021-03-29 22:00:00,41,39
2021-03-29 23:00:00,25,24
2021-03-30 00:00:00,2,2
2021-03-30 03:00:00,2,2
2021-03-30 04:00:00,1,1
2021-03-30 05:00:00,3,3
2021-03-30 06:00:00,102,102
2021-03-30 07:00:00,1201,1195
2021-03-30 08:00:00,1538,1527
2021-03-30 09:00:00,1101,1091
2021-03-30 10:00:00,1050,1037
2021-03-30 11:00:00,1156,1152
2021-03-30 12:00:00,1486,1473
2021-03-30 13:00:00,1487,1468
2021-03-30 14:00:00,1369,1355
2021-03-30 15:00:00,1288,1275
2021-03-30 16:00:00,1225,1209
2021-03-30 17:00:00,1253,1233
2021-03-30 18:00:00,1175,1162
2021-03-30 19:00:00,1390,1378
2021-03-30 20:00:00,566,558
2021-03-30 21:00:00,62,62
2021-03-30 22:00:00,43,42
2021-03-30 23:00:00,26,24
2021-03-31 00:00:00,2,2
2021-03-31 03:00:00,4,4
2021-03-31 04:00:00,1,1
2021-03-31 05:00:00,2,2
2021-03-31 06:00:00,113,113
2021-03-31 07:00:00,1143,1126
2021-03-31 08:00:00,1350,1340
2021-03-31 09:00:00,1084,1075
2021-03-31 10:00:00,999,990
2021-03-31 11:00:00,1201,1187
2021-03-31 12:00:00,1440,1428
2021-03-31 13:00:00,1426,1413
2021-03-31 14:00:00,1339,1328
2021-03-31 15:00:00,1274,1261
2021-03-31 16:00:00,1217,1204
2021-03-31 17:00:00,1248,1239
2021-03-31 18:00:00,1237,1222
2021-03-31 19:00:00,1356,1340
2021-03-31 20:00:00,603,598
2021-03-31 21:00:00,86,84
2021-03-31 22:00:00,34,33
2021-03-31 23:00:00,29,29
2021-04-01 00:00:00,4,4
2021-04-01 03:00:00,2,2
2021-04-01 04:00:00,1,1
2021-04-01 05:00:00,3,3
2021-04-01 06:00:00,109,107
2021-04-01 07:00:00,1157,1148
2021-04-01 08:00:00,1424,1417
2021-04-01 09:00:00,1104,1094
2021-04-01 10:00:00,1072,1062
2021-04-01 11:00:00,1282,1267
2021-04-01 12:00:00,1496,1477
2021-04-01 13:00:00,1448,1434
2021-04-01 14:00:00,1417,1396
2021-04-01 15:00:00,1373,1363
2021-04-01 16:00:00,1359,1342
2021-04-01 17:00:00,1398,1379
2021-04-01 18:00:00,1576,1567
2021-04-01 19:00:00,1602,1585
2021-04-01 20:00:00,726,719
2021-04-01 21:00:00,69,68
2021-04-01 22:00:00,39,38
2021-04-01 23:00:00,24,23
2021-04-02 00:00:00,3,3
2021-04-02 03:00:00,1,1
2021-04-02 05:00:00,3,3
2021-04-02 06:00:00,110,109
2021-04-02 07:00:00,1105,1092
2021-04-02 08:00:00,1397,1384
2021-04-02 09:00:00,1121,1111
2021-04-02 10:00:00,1148,1131
2021-04-02 11:00:00,1163,1149
2021-04-02 12:00:00,1491,1475
2021-04-02 13:00:00,1307,1296
2021-04-02 14:00:00,1728,1715
2021-04-02 15:00:00,1631,1612
2021-04-02 16:00:00,1467,1459
2021-04-02 17:00:00,1462,1448
2021-04-02 18:00:00,1605,1590
2021-04-02 19:00:00,1814,1795
2021-04-02 20:00:00,901,893
2021-04-02 21:00:00,85,83
2021-04-02 22:00:00,31,30
2021-04-02 23:00:00,23,22
2021-04-03 00:00:00,4,4
2021-04-03 05:00:00,1,1
2021-04-03 06:00:00,16,16
2021-04-03 07:00:00,83,80
2021-04-03 08:00:00,110,107
2021-04-03 09:00:00,134,133
2021-04-03 10:00:00,185,184
2021-04-03 11:00:00,209,206
2021-04-03 12:00:00,297,295
2021-04-03 13:00:00,437,431
2021-04-03 14:00:00,454,446
2021-04-03 15:00:00,369,362
2021-04-03 16:00:00,392,392
2021-04-03 17:00:00,219,217
2021-04-03 18:00:00,62,62
2021-04-03 19:00:00,24,23
2021-04-03 20:00:00,17,17
2021-04-03 21:00:00,18,18
2021-04-03 22:00:00,12,12
2021-04-03 23:00:00,11,11
2021-04-04 00:00:00,1,1
2021-04-04 06:00:00,7,7
2021-04-04 07:00:00,43,43
2021-04-04 08:00:00,76,76
2021-04-04 09:00:00,84,80
2021-04-04 10:00:00,155,152
2021-04-04 11:00:00,191,185
2021-04-04 12:00:00,372,367
2021-04-04 13:00:00,439,429
2021-04-04 14:00:00,448,445
2021-04-04 15:00:00,449,445
2021-04-04 16:00:00,391,385
2021-04-04 17:00:00,141,140
2021-04-04 18:00:00,64,64
2021-04-04 19:00:00,33,33
2021-04-04 20:00:00,25,25
2021-04-04 21:00:00,35,34
2021-04-04 22:00:00,35,34
2021-04-04 23:00:00,40,40
2021-04-05 00:00:00,6,6
2021-04-05 01:00:00,1,1
2021-04-05 03:00:00,3,3
2021-04-05 05:00:00,7,7
2021-04-05 06:00:00,187,186
2021-04-05 07:00:00,1937,1920
2021-04-05 08:00:00,2178,2164
2021-04-05 09:00:00,1639,1624
2021-04-05 10:00:00,1483,1463
2021-04-05 11:00:00,1626,1612
2021-04-05 12:00:00,1950,1919
2021-04-05 13:00:00,1941,1917
2021-04-05 14:00:00,1912,1893
2021-04-05 15:00:00,1644,1621
2021-04-05 16:00:00,1682,1671
2021-04-05 17:00:00,1693,1674
2021-04-05 18:00:00,1916,1904
2021-04-05 19:00:00,2029,2003
2021-04-05 20:00:00,1110,1099
2021-04-05 21:00:00,107,105
2021-04-05 22:00:00,37,34
2021-04-05 23:00:00,32,30
2021-04-06 00:00:00,3,3
2021-04-06 01:00:00,1,1
2021-04-06 03:00:00,1,1
2021-04-06 04:00:00,1,1
2021-04-06 05:00:00,2,2
2021-04-06 06:00:00,134,134
2021-04-06 07:00:00,1271,1257
2021-04-06 08:00:00,1559,1546
2021-04-06 09:00:00,1292,1280
2021-04-06 10:00:00,1225,1214
2021-04-06 11:00:00,1441,1428
2021-04-06 12:00:00,1691,1671
2021-04-06 13:00:00,1655,1638
2021-04-06 14:00:00,1537,1521
2021-04-06 15:00:00,1491,1477
2021-04-06 16:00:00,1317,1297
2021-04-06 17:00:00,1404,1380
2021-04-06 18:00:00,1620,1602
2021-04-06 19:00:00,1734,1708
2021-04-06 20:00:00,1033,1013
2021-04-06 21:00:00,123,116
2021-04-06 22:00:00,39,38
2021-04-06 23:00:00,29,29
2021-04-07 00:00:00,2,2
2021-04-07 05:00:00,1,1
2021-04-07 06:00:00,139,138
2021-04-07 07:00:00,1278,1256
2021-04-07 08:00:00,1506,1494
2021-04-07 09:00:00,1252,1236
2021-04-07 10:00:00,1237,1223
2021-04-07 11:00:00,1409,1389
2021-04-07 12:00:00,1705,1689
2021-04-07 13:00:00,1532,1515
2021-04-07 14:00:00,1502,1481
2021-04-07 15:00:00,1366,1355
2021-04-07 16:00:00,1297,1286
2021-04-07 17:00:00,1348,1323
2021-04-07 18:00:00,1539,1521
2021-04-07 19:00:00,1735,1716
2021-04-07 20:00:00,1040,1035
2021-04-07 21:00:00,113,110
2021-04-07 22:00:00,48,46
2021-04-07 23:00:00,46,45
2021-04-08 00:00:00,7,6
2021-04-08 03:00:00,1,1
2021-04-08 05:00:00,7,7
2021-04-08 06:00:00,121,121
2021-04-08 07:00:00,1184,1171
2021-04-08 08:00:00,1468,1454
2021-04-08 09:00:00,1206,1191
2021-04-08 10:00:00,1187,1176
2021-04-08 11:00:00,1344,1331
2021-04-08 12:00:00,1761,1743
2021-04-08 13:00:00,1538,1521
2021-04-08 14:00:00,1564,1550
2021-04-08 15:00:00,1485,1471
2021-04-08 16:00:00,1288,1272
2021-04-08 17:00:00,1332,1320
2021-04-08 18:00:00,1531,1517
2021-04-08 19:00:00,1621,1596
2021-04-08 20:00:00,993,980
2021-04-08 21:00:00,107,103
2021-04-08 22:00:00,42,41
2021-04-08 23:00:00,30,30
2021-04-09 03:00:00,2,1
2021-04-09 04:00:00,1,1
2021-04-09 05:00:00,5,5
2021-04-09 06:00:00,106,106
2021-04-09 07:00:00,1062,1051
2021-04-09 08:00:00,1369,1349
2021-04-09 09:00:00,1169,1152
2021-04-09 10:00:00,1146,1137
2021-04-09 11:00:00,1135,1118
2021-04-09 12:00:00,1486,1471
2021-04-09 13:00:00,1446,1433
2021-04-09 14:00:00,1715,1689
2021-04-09 15:00:00,1556,1540
2021-04-09 16:00:00,1503,1482
2021-04-09 17:00:00,1437,1416
2021-04-09 18:00:00,1596,1580
2021-04-09 19:00:00,1625,1610
2021-04-09 20:00:00,829,813
2021-04-09 21:00:00,65,65
2021-04-09 22:00:00,29,29
2021-04-09 23:00:00,14,14
2021-04-10 00:00:00,1,1
2021-04-10 03:00:00,1,1
2021-04-10 04:00:00,1,1
2021-04-10 05:00:00,1,1
2021-04-10 06:00:00,22,22
2021-04-10 07:00:00,70,70
2021-04-10 08:00:00,114,111
2021-04-10 09:00:00,146,142
2021-04-10 10:00:00,173,172
2021-04-10 11:00:00,169,168
2021-04-10 12:00:00,295,292
2021-04-10 13:00:00,433,428
2021-04-10 14:00:00,400,394
2021-04-10 15:00:00,379,367
2021-04-10 16:00:00,384,381
2021-04-10 17:00:00,242,241
2021-04-10 18:00:00,76,75
2021-04-10 19:00:00,56,53
2021-04-10 20:00:00,20,20
2021-04-10 21:00:00,15,15
2021-04-10 22:00:00,25,24
2021-04-10 23:00:00,10,10
2021-04-11 00:00:00,1,1
2021-04-11 05:00:00,1,1
2021-04-11 06:00:00,6,6
2021-04-11 07:00:00,34,33
2021-04-11 08:00:00,78,75
2021-04-11 09:00:00,82,79
2021-04-11 10:00:00,142,139
2021-04-11 11:00:00,196,193
2021-04-11 12:00:00,320,320
2021-04-11 13:00:00,408,403
2021-04-11 14:00:00,423,420
2021-04-11 15:00:00,395,388
2021-04-11 16:00:00,369,362
2021-04-11 17:00:00,170,165
2021-04-11 18:00:00,48,48
2021-04-11 19:00:00,27,27
2021-04-11 20:00:00,23,23
2021-04-11 21:00:00,20,20
2021-04-11 22:00:00,33,33
2021-04-11 23:00:00,33,33
2021-04-12 00:00:00,1,1
2021-04-12 03:00:00,1,1
2021-04-12 05:00:00,2,2
2021-04-12 06:00:00,155,155
2021-04-12 07:00:00,1840,1816
2021-04-12 08:00:00,2006,1984
2021-04-12 09:00:00,1524,1514
2021-04-12 10:00:00,1512,1503
2021-04-12 11:00:00,1758,1747
2021-04-12 12:00:00,2121,2106
2021-04-12 13:00:00,2099,2081
2021-04-12 14:00:00,1697,1682
2021-04-12 15:00:00,1827,1808
2021-04-12 16:00:00,1615,1604
2021-04-12 17:00:00,1729,1714
2021-04-12 18:00:00,1870,1852
2021-04-12 19:00:00,1944,1923
2021-04-12 20:00:00,996,988
2021-04-12 21:00:00,117,114
2021-04-12 22:00:00,36,36
2021-04-12 23:00:00,20,19
2021-04-13 00:00:00,1,1
2021-04-13 03:00:00,2,2
2021-04-13 04:00:00,15,14
2021-04-13 05:00:00,6,6
2021-04-13 06:00:00,64,63
2021-04-13 07:00:00,841,833
2021-04-13 08:00:00,1022,1015
2021-04-13 09:00:00,890,885
2021-04-13 10:00:00,895,887
2021-04-13 11:00:00,952,937
2021-04-13 12:00:00,1160,1151
2021-04-13 13:00:00,1155,1143
2021-04-13 14:00:00,1323,1310
2021-04-13 15:00:00,1260,1247
2021-04-13 16:00:00,1133,1116
2021-04-13 17:00:00,1296,1285
2021-04-13 18:00:00,1538,1521
2021-04-13 19:00:00,425,416
2021-04-13 20:00:00,227,219
2021-04-13 21:00:00,32,31
2021-04-13 22:00:00,24,24
2021-04-13 23:00:00,15,14
2021-04-14 00:00:00,1,1
2021-04-14 02:00:00,1,1
2021-04-14 03:00:00,6,5
2021-04-14 04:00:00,14,14
2021-04-14 05:00:00,7,7
2021-04-14 06:00:00,76,74
2021-04-14 07:00:00,734,722
2021-04-14 08:00:00,908,900
2021-04-14 09:00:00,783,777
2021-04-14 10:00:00,727,723
2021-04-14 11:00:00,882,871
2021-04-14 12:00:00,1025,1012
2021-04-14 13:00:00,1102,1088
2021-04-14 14:00:00,1135,1116
2021-04-14 15:00:00,1081,1074
2021-04-14 16:00:00,1097,1090
2021-04-14 17:00:00,1400,1385
2021-04-14 18:00:00,1401,1385
2021-04-14 19:00:00,114,111
2021-04-14 20:00:00,38,37
2021-04-14 21:00:00,37,37
2021-04-14 22:00:00,25,25
2021-04-14 23:00:00,22,22
2021-04-15 00:00:00,1,1
2021-04-15 03:00:00,6,6
2021-04-15 04:00:00,9,9
2021-04-15 05:00:00,4,4
2021-04-15 06:00:00,50,50
2021-04-15 07:00:00,681,676
2021-04-15 08:00:00,835,826
2021-04-15 09:00:00,743,737
2021-04-15 10:00:00,788,782
2021-04-15 11:00:00,843,836
2021-04-15 12:00:00,1036,1023
2021-04-15 13:00:00,1167,1154
2021-04-15 14:00:00,1140,1130
2021-04-15 15:00:00,1073,1067
2021-04-15 16:00:00,1082,1067
2021-04-15 17:00:00,1398,1385
2021-04-15 18:00:00,1422,1414
2021-04-15 19:00:00,112,110
2021-04-15 20:00:00,26,25
2021-04-15 21:00:00,28,26
2021-04-15 22:00:00,16,16
2021-04-15 23:00:00,9,9
2021-04-16 02:00:00,1,1
2021-04-16 03:00:00,4,4
2021-04-16 04:00:00,3,3
2021-04-16 05:00:00,2,2
2021-04-16 06:00:00,55,55
2021-04-16 07:00:00,703,696
2021-04-16 08:00:00,825,820
2021-04-16 09:00:00,819,812
2021-04-16 10:00:00,773,767
2021-04-16 11:00:00,880,864
2021-04-16 12:00:00,938,927
2021-04-16 13:00:00,1091,1075
2021-04-16 14:00:00,1403,1386
2021-04-16 15:00:00,1378,1363
2021-04-16 16:00:00,1212,1193
2021-04-16 17:00:00,1434,1419
2021-04-16 18:00:00,1462,1448
2021-04-16 19:00:00,161,161
2021-04-16 20:00:00,39,38
2021-04-16 21:00:00,22,22
2021-04-16 22:00:00,10,10
2021-04-16 23:00:00,20,20
2021-04-17 00:00:00,1,1
2021-04-17 04:00:00,9,9
2021-04-17 05:00:00,1,1
2021-04-17 06:00:00,19,19
2021-04-17 07:00:00,61,61
2021-04-17 08:00:00,107,107
2021-04-17 09:00:00,87,86
2021-04-17 10:00:00,151,150
2021-04-17 11:00:00,174,169
2021-04-17 12:00:00,246,240
2021-04-17 13:00:00,365,364
2021-04-17 14:00:00,389,382
2021-04-17 15:00:00,311,307
2021-04-17 16:00:00,349,341
2021-04-17 17:00:00,220,218
2021-04-17 18:00:00,86,83
2021-04-17 19:00:00,19,19
2021-04-17 20:00:00,12,12
2021-04-17 21:00:00,23,21
2021-04-17 22:00:00,13,13
2021-04-17 23:00:00,14,14
2021-04-18 00:00:00,1,1
2021-04-18 03:00:00,2,2
2021-04-18 04:00:00,4,4
2021-04-18 05:00:00,1,1
2021-04-18 06:00:00,2,2
2021-04-18 07:00:00,21,21
2021-04-18 08:00:00,57,55
2021-04-18 09:00:00,49,48
2021-04-18 10:00:00,76,75
2021-04-18 11:00:00,125,123
2021-04-18 12:00:00,161,157
2021-04-18 13:00:00,281,279
2021-04-18 14:00:00,292,291
2021-04-18 15:00:00,269,267
2021-04-18 16:00:00,323,319
2021-04-18 17:00:00,170,165
2021-04-18 18:00:00,68,64
2021-04-18 19:00:00,10,10
2021-04-18 20:00:00,22,22
2021-04-18 21:00:00,30,30
2021-04-18 22:00:00,26,25
2021-04-18 23:00:00,33,33
2021-04-19 01:00:00,1,1
2021-04-19 03:00:00,5,5
2021-04-19 04:00:00,19,19
2021-04-19 05:00:00,10,10
2021-04-19 06:00:00,93,91
2021-04-19 07:00:00,1083,1079
2021-04-19 08:00:00,1200,1192
2021-04-19 09:00:00,1119,1112
2021-04-19 10:00:00,1087,1080
2021-04-19 11:00:00,1187,1164
2021-04-19 12:00:00,1414,1396
2021-04-19 13:00:00,1395,1382
2021-04-19 14:00:00,1432,1417
2021-04-19 15:00:00,1470,1454
2021-04-19 16:00:00,1292,1280
2021-04-19 17:00:00,1644,1624
2021-04-19 18:00:00,1731,1719
2021-04-19 19:00:00,140,139
2021-04-19 20:00:00,39,34
2021-04-19 21:00:00,39,38
2021-04-19 22:00:00,24,19
2021-04-19 23:00:00,21,21
2021-04-20 00:00:00,1,1
2021-04-20 03:00:00,3,3
2021-04-20 04:00:00,20,19
2021-04-20 05:00:00,5,5
2021-04-20 06:00:00,79,79
2021-04-20 07:00:00,699,693
2021-04-20 08:00:00,970,961
2021-04-20 09:00:00,900,893
2021-04-20 10:00:00,867,861
2021-04-20 11:00:00,945,936
2021-04-20 12:00:00,1062,1054
2021-04-20 13:00:00,1171,1156
2021-04-20 14:00:00,1313,1297
2021-04-20 15:00:00,1147,1140
2021-04-20 16:00:00,1135,1123
2021-04-20 17:00:00,1307,1299
2021-04-20 18:00:00,1479,1471
2021-04-20 19:00:00,169,168
2021-04-20 20:00:00,33,33
2021-04-20 21:00:00,20,19
2021-04-20 22:00:00,28,28
2021-04-20 23:00:00,14,14
2021-04-21 00:00:00,2,2
2021-04-21 03:00:00,3,3
2021-04-21 04:00:00,13,13
2021-04-21 05:00:00,3,3
2021-04-21 06:00:00,62,61
2021-04-21 07:00:00,612,610
2021-04-21 08:00:00,900,894
2021-04-21 09:00:00,825,816
2021-04-21 10:00:00,831,825
2021-04-21 11:00:00,921,912
2021-04-21 12:00:00,1047,1043
2021-04-21 13:00:00,1132,1124
2021-04-21 14:00:00,1248,1231
2021-04-21 15:00:00,1125,1116
2021-04-21 16:00:00,1215,1202
2021-04-21 17:00:00,1338,1328
2021-04-21 18:00:00,1419,1405
2021-04-21 19:00:00,135,135
2021-04-21 20:00:00,43,43
2021-04-21 21:00:00,30,29
2021-04-21 22:00:00,19,19
2021-04-21 23:00:00,12,12
2021-04-22 02:00:00,1,1
2021-04-22 06:00:00,60,58
2021-04-22 07:00:00,601,592
2021-04-22 08:00:00,856,848
2021-04-22 09:00:00,806,798
2021-04-22 10:00:00,826,816
