_id,tarih,saat,yukleme_adedi,yukleme_yapilan_kart_adedi
1706,2020-03-13T00:00:00,23,278,273
1707,2020-03-14T00:00:00,0,71,71
1708,2020-03-14T00:00:00,1,6,6
1709,2020-03-14T00:00:00,2,6,6
1710,2020-03-14T00:00:00,3,1,1
1711,2020-03-14T00:00:00,4,4,4
1712,2020-03-14T00:00:00,5,2,2
1713,2020-03-14T00:00:00,6,66,66
1714,2020-03-14T00:00:00,7,1022,1009
1715,2020-03-14T00:00:00,8,1394,1379
1716,2020-03-14T00:00:00,9,1289,1275
1717,2020-03-14T00:00:00,10,1543,1530
1718,2020-03-14T00:00:00,11,2005,1980
1719,2020-03-14T00:00:00,12,2538,2508
1720,2020-03-14T00:00:00,13,2437,2412
1721,2020-03-14T00:00:00,14,2318,2281
1722,2020-03-14T00:00:00,15,2097,2070
1723,2020-03-14T00:00:00,16,2071,2051
1724,2020-03-14T00:00:00,17,2230,2200
1725,2020-03-14T00:00:00,18,2241,2213
1726,2020-03-14T00:00:00,19,1989,1967
1727,2020-03-14T00:00:00,20,1363,1337
1728,2020-03-14T00:00:00,21,889,862
1729,2020-03-14T00:00:00,22,765,747
1730,2020-03-14T00:00:00,23,348,343
1731,2020-03-15T00:00:00,0,55,55
1732,2020-03-15T00:00:00,1,8,8
1733,2020-03-15T00:00:00,2,2,2
1734,2020-03-15T00:00:00,3,2,2
1735,2020-03-15T00:00:00,4,2,2
1736,2020-03-15T00:00:00,5,3,3
1737,2020-03-15T00:00:00,6,7,7
1738,2020-03-15T00:00:00,7,200,199
1739,2020-03-15T00:00:00,8,512,509
1740,2020-03-15T00:00:00,9,710,704
1741,2020-03-15T00:00:00,10,878,865
1742,2020-03-15T00:00:00,11,1240,1223
1743,2020-03-15T00:00:00,12,1793,1761
1744,2020-03-15T00:00:00,13,1866,1834
1745,2020-03-15T00:00:00,14,1758,1732
1746,2020-03-15T00:00:00,15,1599,1572
1747,2020-03-15T00:00:00,16,1639,1605
1748,2020-03-15T00:00:00,17,1669,1639
1749,2020-03-15T00:00:00,18,1540,1507
1750,2020-03-15T00:00:00,19,1492,1463
1751,2020-03-15T00:00:00,20,1040,1027
1752,2020-03-15T00:00:00,21,890,873
1753,2020-03-15T00:00:00,22,597,590
1754,2020-03-15T00:00:00,23,282,280
1755,2020-03-16T00:00:00,0,54,54
1756,2020-03-16T00:00:00,1,6,6
1757,2020-03-16T00:00:00,3,1,1
1758,2020-03-16T00:00:00,4,5,5
1759,2020-03-16T00:00:00,5,1,1
1760,2020-03-16T00:00:00,6,92,92
1761,2020-03-16T00:00:00,7,1750,1730
1762,2020-03-16T00:00:00,8,1590,1570
1763,2020-03-16T00:00:00,9,1350,1340
1764,2020-03-16T00:00:00,10,1366,1348
1765,2020-03-16T00:00:00,11,1587,1566
1766,2020-03-16T00:00:00,12,1846,1831
1767,2020-03-16T00:00:00,13,1716,1690
1768,2020-03-16T00:00:00,14,1667,1653
1769,2020-03-16T00:00:00,15,1535,1526
1770,2020-03-16T00:00:00,16,1489,1471
1771,2020-03-16T00:00:00,17,1503,1487
1772,2020-03-16T00:00:00,18,1741,1727
1773,2020-03-16T00:00:00,19,1498,1479
1774,2020-03-16T00:00:00,20,824,816
1775,2020-03-16T00:00:00,21,508,502
1776,2020-03-16T00:00:00,22,348,344
1777,2020-03-16T00:00:00,23,143,141
1778,2020-03-17T00:00:00,0,19,19
1779,2020-03-17T00:00:00,1,3,3
1780,2020-03-17T00:00:00,2,1,1
1781,2020-03-17T00:00:00,3,3,3
1782,2020-03-17T00:00:00,5,1,1
1783,2020-03-17T00:00:00,6,69,69
1784,2020-03-17T00:00:00,7,1074,1066
1785,2020-03-17T00:00:00,8,1079,1066
1786,2020-03-17T00:00:00,9,842,827
1787,2020-03-17T00:00:00,10,819,813
1788,2020-03-17T00:00:00,11,869,860
1789,2020-03-17T00:00:00,12,961,945
1790,2020-03-17T00:00:00,13,984,968
1791,2020-03-17T00:00:00,14,1061,1047
1792,2020-03-17T00:00:00,15,1013,1002
1793,2020-03-17T00:00:00,16,921,909
1794,2020-03-17T00:00:00,17,1171,1157
1795,2020-03-17T00:00:00,18,1480,1461
1796,2020-03-17T00:00:00,19,1360,1338
1797,2020-03-17T00:00:00,20,728,718
1798,2020-03-17T00:00:00,21,457,452
1799,2020-03-17T00:00:00,22,275,271
1800,2020-03-17T00:00:00,23,90,90
1801,2020-03-18T00:00:00,0,14,14
1802,2020-03-18T00:00:00,1,2,2
1803,2020-03-18T00:00:00,2,1,1
1804,2020-03-18T00:00:00,6,69,69
1805,2020-03-18T00:00:00,7,918,908
1806,2020-03-18T00:00:00,8,944,932
1807,2020-03-18T00:00:00,9,709,704
1808,2020-03-18T00:00:00,10,745,733
1809,2020-03-18T00:00:00,11,855,844
1810,2020-03-18T00:00:00,12,976,965
1811,2020-03-18T00:00:00,13,907,897
1812,2020-03-18T00:00:00,14,1038,1023
1813,2020-03-18T00:00:00,15,984,971
1814,2020-03-18T00:00:00,16,958,940
1815,2020-03-18T00:00:00,17,959,945
1816,2020-03-18T00:00:00,18,1324,1306
1817,2020-03-18T00:00:00,19,1204,1195
1818,2020-03-18T00:00:00,20,745,732
1819,2020-03-18T00:00:00,21,401,399
1820,2020-03-18T00:00:00,22,283,277
1821,2020-03-18T00:00:00,23,74,71
1822,2020-03-19T00:00:00,0,21,21
1823,2020-03-19T00:00:00,1,1,1
1824,2020-03-19T00:00:00,2,1,1
1825,2020-03-19T00:00:00,5,2,2
1826,2020-03-19T00:00:00,6,55,55
1827,2020-03-19T00:00:00,7,816,809
1828,2020-03-19T00:00:00,8,832,823
1829,2020-03-19T00:00:00,9,602,598
1830,2020-03-19T00:00:00,10,622,616
1831,2020-03-19T00:00:00,11,681,669
1832,2020-03-19T00:00:00,12,753,747
1833,2020-03-19T00:00:00,13,783,769
1834,2020-03-19T00:00:00,14,841,831
1835,2020-03-19T00:00:00,15,783,774
1836,2020-03-19T00:00:00,16,669,662
1837,2020-03-19T00:00:00,17,822,811
1838,2020-03-19T00:00:00,18,1143,1133
1839,2020-03-19T00:00:00,19,1050,1033
1840,2020-03-19T00:00:00,20,613,604
1841,2020-03-19T00:00:00,21,293,290
1842,2020-03-19T00:00:00,22,194,192
1843,2020-03-19T00:00:00,23,60,59
1844,2020-03-20T00:00:00,0,10,10
1845,2020-03-20T00:00:00,1,1,1
1846,2020-03-20T00:00:00,5,2,2
1847,2020-03-20T00:00:00,6,48,48
1848,2020-03-20T00:00:00,7,817,803
1849,2020-03-20T00:00:00,8,760,755
1850,2020-03-20T00:00:00,9,516,512
1851,2020-03-20T00:00:00,10,514,506
1852,2020-03-20T00:00:00,11,594,586
1853,2020-03-20T00:00:00,12,615,611
1854,2020-03-20T00:00:00,13,749,740
1855,2020-03-20T00:00:00,14,814,800
1856,2020-03-20T00:00:00,15,738,731
1857,2020-03-20T00:00:00,16,748,732
1858,2020-03-20T00:00:00,17,790,778
1859,2020-03-20T00:00:00,18,1076,1064
1860,2020-03-20T00:00:00,19,979,968
1861,2020-03-20T00:00:00,20,521,510
1862,2020-03-20T00:00:00,21,293,285
1863,2020-03-20T00:00:00,22,200,196
1864,2020-03-20T00:00:00,23,70,70
1865,2020-03-21T00:00:00,0,11,11
1866,2020-03-21T00:00:00,1,2,2
1867,2020-03-21T00:00:00,4,1,1
1868,2020-03-21T00:00:00,5,3,3
1869,2020-03-21T00:00:00,6,30,30
1870,2020-03-21T00:00:00,7,628,621
1871,2020-03-21T00:00:00,8,524,516
1872,2020-03-21T00:00:00,9,365,361
1873,2020-03-21T00:00:00,10,442,435
1874,2020-03-21T00:00:00,11,490,482
1875,2020-03-21T00:00:00,12,627,623
1876,2020-03-21T00:00:00,13,848,836
1877,2020-03-21T00:00:00,14,838,830
1878,2020-03-21T00:00:00,15,898,889
1879,2020-03-21T00:00:00,16,799,787
1880,2020-03-21T00:00:00,17,897,876
1881,2020-03-21T00:00:00,18,989,972
1882,2020-03-21T00:00:00,19,937,924
1883,2020-03-21T00:00:00,20,568,554
1884,2020-03-21T00:00:00,21,269,265
1885,2020-03-21T00:00:00,22,176,174
1886,2020-03-21T00:00:00,23,76,75
1887,2020-03-22T00:00:00,0,8,8
1888,2020-03-22T00:00:00,1,2,2
1889,2020-03-22T00:00:00,6,4,4
1890,2020-03-22T00:00:00,7,70,69
1891,2020-03-22T00:00:00,8,114,113
1892,2020-03-22T00:00:00,9,159,159
1893,2020-03-22T00:00:00,10,257,253
1894,2020-03-22T00:00:00,11,362,356
1895,2020-03-22T00:00:00,12,508,500
1896,2020-03-22T00:00:00,13,619,605
1897,2020-03-22T00:00:00,14,667,653
1898,2020-03-22T00:00:00,15,654,643
1899,2020-03-22T00:00:00,16,641,632
1900,2020-03-22T00:00:00,17,609,599
1901,2020-03-22T00:00:00,18,597,590
1902,2020-03-22T00:00:00,19,567,554
1903,2020-03-22T00:00:00,20,389,385
1904,2020-03-22T00:00:00,21,251,246
1905,2020-03-22T00:00:00,22,180,179
1906,2020-03-22T00:00:00,23,57,57
1907,2020-03-23T00:00:00,0,16,16
1908,2020-03-23T00:00:00,4,1,1
1909,2020-03-23T00:00:00,6,70,70
1910,2020-03-23T00:00:00,7,1175,1167
1911,2020-03-23T00:00:00,8,791,786
1912,2020-03-23T00:00:00,9,566,561
1913,2020-03-23T00:00:00,10,534,530
1914,2020-03-23T00:00:00,11,574,568
1915,2020-03-23T00:00:00,12,787,778
1916,2020-03-23T00:00:00,13,699,687
1917,2020-03-23T00:00:00,14,759,750
1918,2020-03-23T00:00:00,15,710,705
1919,2020-03-23T00:00:00,16,605,600
1920,2020-03-23T00:00:00,17,709,696
1921,2020-03-23T00:00:00,18,1119,1112
1922,2020-03-23T00:00:00,19,1079,1065
1923,2020-03-23T00:00:00,20,515,509
1924,2020-03-23T00:00:00,21,275,267
1925,2020-03-23T00:00:00,22,167,165
1926,2020-03-23T00:00:00,23,61,61
1927,2020-03-24T00:00:00,0,4,4
1928,2020-03-24T00:00:00,2,1,1
1929,2020-03-24T00:00:00,6,47,47
1930,2020-03-24T00:00:00,7,684,680
1931,2020-03-24T00:00:00,8,529,524
1932,2020-03-24T00:00:00,9,413,408
1933,2020-03-24T00:00:00,10,416,415
1934,2020-03-24T00:00:00,11,486,481
1935,2020-03-24T00:00:00,12,574,570
1936,2020-03-24T00:00:00,13,572,562
1937,2020-03-24T00:00:00,14,637,626
1938,2020-03-24T00:00:00,15,547,539
1939,2020-03-24T00:00:00,16,549,546
1940,2020-03-24T00:00:00,17,677,661
1941,2020-03-24T00:00:00,18,988,984
1942,2020-03-24T00:00:00,19,915,902
1943,2020-03-24T00:00:00,20,467,463
1944,2020-03-24T00:00:00,21,229,221
1945,2020-03-24T00:00:00,22,136,135
1946,2020-03-24T00:00:00,23,24,24
1947,2020-03-25T00:00:00,0,5,5
1948,2020-03-25T00:00:00,5,1,1
1949,2020-03-25T00:00:00,6,61,61
1950,2020-03-25T00:00:00,7,669,663
1951,2020-03-25T00:00:00,8,690,681
1952,2020-03-25T00:00:00,9,448,443
1953,2020-03-25T00:00:00,10,444,438
1954,2020-03-25T00:00:00,11,489,484
1955,2020-03-25T00:00:00,12,591,583
1956,2020-03-25T00:00:00,13,581,574
1957,2020-03-25T00:00:00,14,654,649
1958,2020-03-25T00:00:00,15,551,545
1959,2020-03-25T00:00:00,16,545,536
1960,2020-03-25T00:00:00,17,660,650
1961,2020-03-25T00:00:00,18,993,982
1962,2020-03-25T00:00:00,19,975,962
1963,2020-03-25T00:00:00,20,473,465
1964,2020-03-25T00:00:00,21,224,218
1965,2020-03-25T00:00:00,22,134,132
1966,2020-03-25T00:00:00,23,35,34
1967,2020-03-26T00:00:00,0,5,5
1968,2020-03-26T00:00:00,1,1,1
1969,2020-03-26T00:00:00,5,1,1
1970,2020-03-26T00:00:00,6,51,51
1971,2020-03-26T00:00:00,7,625,617
1972,2020-03-26T00:00:00,8,570,558
1973,2020-03-26T00:00:00,9,402,401
1974,2020-03-26T00:00:00,10,449,445
1975,2020-03-26T00:00:00,11,506,500
1976,2020-03-26T00:00:00,12,566,558
1977,2020-03-26T00:00:00,13,568,558
1978,2020-03-26T00:00:00,14,623,612
1979,2020-03-26T00:00:00,15,555,551
1980,2020-03-26T00:00:00,16,462,454
1981,2020-03-26T00:00:00,17,640,630
1982,2020-03-26T00:00:00,18,924,914
1983,2020-03-26T00:00:00,19,937,919
1984,2020-03-26T00:00:00,20,436,430
1985,2020-03-26T00:00:00,21,217,215
1986,2020-03-26T00:00:00,22,114,113
1987,2020-03-26T00:00:00,23,36,36
1988,2020-03-27T00:00:00,0,5,5
1989,2020-03-27T00:00:00,1,2,2
1990,2020-03-27T00:00:00,6,57,56
1991,2020-03-27T00:00:00,7,692,688
1992,2020-03-27T00:00:00,8,552,543
1993,2020-03-27T00:00:00,9,398,395
1994,2020-03-27T00:00:00,10,432,422
1995,2020-03-27T00:00:00,11,490,477
1996,2020-03-27T00:00:00,12,520,511
1997,2020-03-27T00:00:00,13,558,548
1998,2020-03-27T00:00:00,14,623,609
1999,2020-03-27T00:00:00,15,597,592
2000,2020-03-27T00:00:00,16,513,509
2001,2020-03-27T00:00:00,17,537,528
2002,2020-03-27T00:00:00,18,862,855
2003,2020-03-27T00:00:00,19,827,823
2004,2020-03-27T00:00:00,20,388,381
2005,2020-03-27T00:00:00,21,218,217
2006,2020-03-27T00:00:00,22,94,93
2007,2020-03-27T00:00:00,23,35,34
2008,2020-03-28T00:00:00,0,3,3
2009,2020-03-28T00:00:00,1,1,1
2010,2020-03-28T00:00:00,5,1,1
2011,2020-03-28T00:00:00,6,39,39
2012,2020-03-28T00:00:00,7,540,532
2013,2020-03-28T00:00:00,8,429,427
2014,2020-03-28T00:00:00,9,245,241
2015,2020-03-28T00:00:00,10,288,285
2016,2020-03-28T00:00:00,11,366,359
2017,2020-03-28T00:00:00,12,459,452
2018,2020-03-28T00:00:00,13,611,608
2019,2020-03-28T00:00:00,14,696,691
2020,2020-03-28T00:00:00,15,637,631
2021,2020-03-28T00:00:00,16,587,579
2022,2020-03-28T00:00:00,17,653,644
2023,2020-03-28T00:00:00,18,731,722
2024,2020-03-28T00:00:00,19,725,722
2025,2020-03-28T00:00:00,20,427,421
2026,2020-03-28T00:00:00,21,205,201
2027,2020-03-28T00:00:00,22,104,101
2028,2020-03-28T00:00:00,23,26,25
2029,2020-03-29T00:00:00,0,2,2
2030,2020-03-29T00:00:00,6,5,5
2031,2020-03-29T00:00:00,7,81,81
2032,2020-03-29T00:00:00,8,183,181
2033,2020-03-29T00:00:00,9,251,248
2034,2020-03-29T00:00:00,10,344,338
2035,2020-03-29T00:00:00,11,412,400
2036,2020-03-29T00:00:00,12,611,602
2037,2020-03-29T00:00:00,13,699,691
2038,2020-03-29T00:00:00,14,726,709
2039,2020-03-29T00:00:00,15,618,600
2040,2020-03-29T00:00:00,16,593,583
2041,2020-03-29T00:00:00,17,597,590
2042,2020-03-29T00:00:00,18,584,574
2043,2020-03-29T00:00:00,19,552,544
2044,2020-03-29T00:00:00,20,315,312
2045,2020-03-29T00:00:00,21,183,180
2046,2020-03-29T00:00:00,22,95,94
2047,2020-03-29T00:00:00,23,29,29
2048,2020-03-30T00:00:00,0,4,4
2049,2020-03-30T00:00:00,1,4,4
2050,2020-03-30T00:00:00,6,66,64
2051,2020-03-30T00:00:00,7,910,902
2052,2020-03-30T00:00:00,8,622,617
2053,2020-03-30T00:00:00,9,457,452
2054,2020-03-30T00:00:00,10,427,421
2055,2020-03-30T00:00:00,11,522,516
2056,2020-03-30T00:00:00,12,540,526
2057,2020-03-30T00:00:00,13,555,551
2058,2020-03-30T00:00:00,14,602,595
2059,2020-03-30T00:00:00,15,554,546
2060,2020-03-30T00:00:00,16,485,481
2061,2020-03-30T00:00:00,17,578,573
2062,2020-03-30T00:00:00,18,1039,1023
2063,2020-03-30T00:00:00,19,843,833
2064,2020-03-30T00:00:00,20,404,400
2065,2020-03-30T00:00:00,21,192,190
2066,2020-03-30T00:00:00,22,99,97
2067,2020-03-30T00:00:00,23,32,32
2068,2020-03-31T00:00:00,0,2,2
2069,2020-03-31T00:00:00,1,1,1
2070,2020-03-31T00:00:00,3,1,1
2071,2020-03-31T00:00:00,6,39,39
2072,2020-03-31T00:00:00,7,578,572
2073,2020-03-31T00:00:00,8,471,467
2074,2020-03-31T00:00:00,9,412,407
2075,2020-03-31T00:00:00,10,377,373
2076,2020-03-31T00:00:00,11,401,394
2077,2020-03-31T00:00:00,12,459,453
2078,2020-03-31T00:00:00,13,493,487
2079,2020-03-31T00:00:00,14,577,564
2080,2020-03-31T00:00:00,15,516,513
2081,2020-03-31T00:00:00,16,425,420
2082,2020-03-31T00:00:00,17,527,521
2083,2020-03-31T00:00:00,18,781,775
2084,2020-03-31T00:00:00,19,703,693
2085,2020-03-31T00:00:00,20,319,316
2086,2020-03-31T00:00:00,21,181,178
2087,2020-03-31T00:00:00,22,74,74
2088,2020-03-31T00:00:00,23,24,24
2089,2020-04-01T00:00:00,0,7,7
2090,2020-04-01T00:00:00,6,37,37
2091,2020-04-01T00:00:00,7,625,618
2092,2020-04-01T00:00:00,8,505,501
2093,2020-04-01T00:00:00,9,348,343
2094,2020-04-01T00:00:00,10,351,350
2095,2020-04-01T00:00:00,11,442,435
2096,2020-04-01T00:00:00,12,501,492
2097,2020-04-01T00:00:00,13,503,496
2098,2020-04-01T00:00:00,14,562,551
2099,2020-04-01T00:00:00,15,564,556
2100,2020-04-01T00:00:00,16,463,450
2101,2020-04-01T00:00:00,17,516,507
2102,2020-04-01T00:00:00,18,709,703
2103,2020-04-01T00:00:00,19,686,672
2104,2020-04-01T00:00:00,20,377,371
2105,2020-04-01T00:00:00,21,155,152
2106,2020-04-01T00:00:00,22,63,61
2107,2020-04-01T00:00:00,23,36,34
2108,2020-04-02T00:00:00,0,5,5
2109,2020-04-02T00:00:00,1,4,4
2110,2020-04-02T00:00:00,2,1,1
2111,2020-04-02T00:00:00,3,1,1
2112,2020-04-02T00:00:00,4,1,1
2113,2020-04-02T00:00:00,6,65,65
2114,2020-04-02T00:00:00,7,602,599
2115,2020-04-02T00:00:00,8,482,478
2116,2020-04-02T00:00:00,9,370,366
2117,2020-04-02T00:00:00,10,396,390
2118,2020-04-02T00:00:00,11,457,449
2119,2020-04-02T00:00:00,12,497,491
2120,2020-04-02T00:00:00,13,559,547
2121,2020-04-02T00:00:00,14,540,533
2122,2020-04-02T00:00:00,15,530,520
2123,2020-04-02T00:00:00,16,526,511
2124,2020-04-02T00:00:00,17,540,530
2125,2020-04-02T00:00:00,18,646,642
2126,2020-04-02T00:00:00,19,676,672
2127,2020-04-02T00:00:00,20,363,357
2128,2020-04-02T00:00:00,21,178,177
2129,2020-04-02T00:00:00,22,74,73
2130,2020-04-02T00:00:00,23,25,25
2131,2020-04-03T00:00:00,0,4,4
2132,2020-04-03T00:00:00,6,32,32
2133,2020-04-03T00:00:00,7,548,545
2134,2020-04-03T00:00:00,8,498,493
2135,2020-04-03T00:00:00,9,352,347
2136,2020-04-03T00:00:00,10,370,370
2137,2020-04-03T00:00:00,11,431,426
2138,2020-04-03T00:00:00,12,455,451
2139,2020-04-03T00:00:00,13,510,501
2140,2020-04-03T00:00:00,14,553,547
2141,2020-04-03T00:00:00,15,480,470
2142,2020-04-03T00:00:00,16,496,489
2143,2020-04-03T00:00:00,17,527,520
2144,2020-04-03T00:00:00,18,668,666
2145,2020-04-03T00:00:00,19,593,585
2146,2020-04-03T00:00:00,20,327,322
2147,2020-04-03T00:00:00,21,145,144
2148,2020-04-03T00:00:00,22,64,63
2149,2020-04-03T00:00:00,23,29,29
2150,2020-04-04T00:00:00,0,1,1
2151,2020-04-04T00:00:00,6,26,26
2152,2020-04-04T00:00:00,7,382,380
2153,2020-04-04T00:00:00,8,291,289
2154,2020-04-04T00:00:00,9,216,215
2155,2020-04-04T00:00:00,10,205,203
2156,2020-04-04T00:00:00,11,264,260
2157,2020-04-04T00:00:00,12,325,320
2158,2020-04-04T00:00:00,13,397,392
2159,2020-04-04T00:00:00,14,413,408
2160,2020-04-04T00:00:00,15,441,435
2161,2020-04-04T00:00:00,16,451,446
2162,2020-04-04T00:00:00,17,424,420
2163,2020-04-04T00:00:00,18,465,462
2164,2020-04-04T00:00:00,19,391,386
2165,2020-04-04T00:00:00,20,184,183
2166,2020-04-04T00:00:00,21,77,77
2167,2020-04-04T00:00:00,22,37,36
2168,2020-04-04T00:00:00,23,15,15
2169,2020-04-05T00:00:00,6,4,4
2170,2020-04-05T00:00:00,7,27,26
2171,2020-04-05T00:00:00,8,49,49
2172,2020-04-05T00:00:00,9,75,75
2173,2020-04-05T00:00:00,10,126,123
2174,2020-04-05T00:00:00,11,213,210
2175,2020-04-05T00:00:00,12,257,253
2176,2020-04-05T00:00:00,13,310,305
2177,2020-04-05T00:00:00,14,340,337
2178,2020-04-05T00:00:00,15,287,286
2179,2020-04-05T00:00:00,16,293,289
2180,2020-04-05T00:00:00,17,295,294
2181,2020-04-05T00:00:00,18,322,316
2182,2020-04-05T00:00:00,19,314,309
2183,2020-04-05T00:00:00,20,249,244
2184,2020-04-05T00:00:00,21,113,110
2185,2020-04-05T00:00:00,22,55,55
2186,2020-04-05T00:00:00,23,25,25
2187,2020-04-06T00:00:00,0,10,10
2188,2020-04-06T00:00:00,2,1,1
2189,2020-04-06T00:00:00,6,71,70
2190,2020-04-06T00:00:00,7,621,614
2191,2020-04-06T00:00:00,8,462,456
2192,2020-04-06T00:00:00,9,411,410
2193,2020-04-06T00:00:00,10,381,374
2194,2020-04-06T00:00:00,11,456,452
2195,2020-04-06T00:00:00,12,513,507
2196,2020-04-06T00:00:00,13,480,475
2197,2020-04-06T00:00:00,14,525,520
2198,2020-04-06T00:00:00,15,402,398
2199,2020-04-06T00:00:00,16,420,418
2200,2020-04-06T00:00:00,17,517,512
2201,2020-04-06T00:00:00,18,633,631
2202,2020-04-06T00:00:00,19,687,675
2203,2020-04-06T00:00:00,20,272,270
2204,2020-04-06T00:00:00,21,135,133
2205,2020-04-06T00:00:00,22,54,54
2206,2020-04-06T00:00:00,23,22,22
2207,2020-04-07T00:00:00,0,4,4
2208,2020-04-07T00:00:00,3,1,1
2209,2020-04-07T00:00:00,6,57,57
2210,2020-04-07T00:00:00,7,459,458
2211,2020-04-07T00:00:00,8,358,355
2212,2020-04-07T00:00:00,9,288,285
2213,2020-04-07T00:00:00,10,329,327
2214,2020-04-07T00:00:00,11,363,358
2215,2020-04-07T00:00:00,12,367,364
2216,2020-04-07T00:00:00,13,359,354
2217,2020-04-07T00:00:00,14,403,394
2218,2020-04-07T00:00:00,15,377,372
2219,2020-04-07T00:00:00,16,409,404
2220,2020-04-07T00:00:00,17,472,469
2221,2020-04-07T00:00:00,18,591,588
2222,2020-04-07T00:00:00,19,493,492
2223,2020-04-07T00:00:00,20,225,221
2224,2020-04-07T00:00:00,21,113,111
2225,2020-04-07T00:00:00,22,46,45
2226,2020-04-07T00:00:00,23,25,25
2227,2020-04-08T00:00:00,0,3,3
2228,2020-04-08T00:00:00,1,1,1
2229,2020-04-08T00:00:00,5,2,2
2230,2020-04-08T00:00:00,6,58,57
2231,2020-04-08T00:00:00,7,438,435
2232,2020-04-08T00:00:00,8,331,326
2233,2020-04-08T00:00:00,9,311,308
2234,2020-04-08T00:00:00,10,332,327
2235,2020-04-08T00:00:00,11,372,370
2236,2020-04-08T00:00:00,12,409,404
2237,2020-04-08T00:00:00,13,421,416
2238,2020-04-08T00:00:00,14,414,413
2239,2020-04-08T00:00:00,15,379,376
2240,2020-04-08T00:00:00,16,389,387
2241,2020-04-08T00:00:00,17,501,493
2242,2020-04-08T00:00:00,18,594,584
2243,2020-04-08T00:00:00,19,500,494
2244,2020-04-08T00:00:00,20,202,199
2245,2020-04-08T00:00:00,21,99,98
2246,2020-04-08T00:00:00,22,55,54
2247,2020-04-08T00:00:00,23,24,24
2248,2020-04-09T00:00:00,0,1,1
2249,2020-04-09T00:00:00,2,1,1
2250,2020-04-09T00:00:00,6,37,37
2251,2020-04-09T00:00:00,7,385,383
2252,2020-04-09T00:00:00,8,349,348
2253,2020-04-09T00:00:00,9,263,259
2254,2020-04-09T00:00:00,10,246,240
2255,2020-04-09T00:00:00,11,309,304
2256,2020-04-09T00:00:00,12,412,407
2257,2020-04-09T00:00:00,13,409,402
2258,2020-04-09T00:00:00,14,412,406
2259,2020-04-09T00:00:00,15,403,400
2260,2020-04-09T00:00:00,16,431,424
2261,2020-04-09T00:00:00,17,439,436
2262,2020-04-09T00:00:00,18,523,522
2263,2020-04-09T00:00:00,19,523,520
2264,2020-04-09T00:00:00,20,248,244
2265,2020-04-09T00:00:00,21,134,133
2266,2020-04-09T00:00:00,22,59,59
2267,2020-04-09T00:00:00,23,18,18
2268,2020-04-10T00:00:00,0,5,5
2269,2020-04-10T00:00:00,6,35,35
2270,2020-04-10T00:00:00,7,412,404
2271,2020-04-10T00:00:00,8,385,381
2272,2020-04-10T00:00:00,9,327,319
2273,2020-04-10T00:00:00,10,310,307
2274,2020-04-10T00:00:00,11,358,356
2275,2020-04-10T00:00:00,12,399,394
2276,2020-04-10T00:00:00,13,437,431
2277,2020-04-10T00:00:00,14,469,465
2278,2020-04-10T00:00:00,15,440,434
2279,2020-04-10T00:00:00,16,427,419
2280,2020-04-10T00:00:00,17,432,426
2281,2020-04-10T00:00:00,18,476,470
2282,2020-04-10T00:00:00,19,533,529
2283,2020-04-10T00:00:00,20,258,258
2284,2020-04-10T00:00:00,21,118,117
2285,2020-04-10T00:00:00,22,53,52
2286,2020-04-10T00:00:00,23,21,21
2287,2020-04-11T00:00:00,0,1,1
2288,2020-04-11T00:00:00,8,1,1
2289,2020-04-11T00:00:00,16,4,4
2290,2020-04-11T00:00:00,17,1,1
2291,2020-04-12T00:00:00,8,1,1
2292,2020-04-12T00:00:00,20,1,1
2293,2020-04-12T00:00:00,21,3,3
2294,2020-04-12T00:00:00,23,2,2
2295,2020-04-13T00:00:00,0,7,7
2296,2020-04-13T00:00:00,1,1,1
2297,2020-04-13T00:00:00,4,2,2
2298,2020-04-13T00:00:00,6,98,97
2299,2020-04-13T00:00:00,7,790,783
2300,2020-04-13T00:00:00,8,477,472
2301,2020-04-13T00:00:00,9,422,420
2302,2020-04-13T00:00:00,10,478,471
2303,2020-04-13T00:00:00,11,507,500
2304,2020-04-13T00:00:00,12,536,531
2305,2020-04-13T00:00:00,13,591,584
2306,2020-04-13T00:00:00,14,568,563
2307,2020-04-13T00:00:00,15,518,510
2308,2020-04-13T00:00:00,16,475,469
2309,2020-04-13T00:00:00,17,585,577
2310,2020-04-13T00:00:00,18,728,716
2311,2020-04-13T00:00:00,19,788,781
2312,2020-04-13T00:00:00,20,378,374
2313,2020-04-13T00:00:00,21,168,168
2314,2020-04-13T00:00:00,22,56,56
2315,2020-04-13T00:00:00,23,26,26
2316,2020-04-14T00:00:00,0,6,6
2317,2020-04-14T00:00:00,1,1,1
2318,2020-04-14T00:00:00,2,1,1
2319,2020-04-14T00:00:00,3,1,1
2320,2020-04-14T00:00:00,6,58,57
2321,2020-04-14T00:00:00,7,566,558
2322,2020-04-14T00:00:00,8,461,459
2323,2020-04-14T00:00:00,9,391,382
2324,2020-04-14T00:00:00,10,379,374
2325,2020-04-14T00:00:00,11,424,418
2326,2020-04-14T00:00:00,12,453,448
2327,2020-04-14T00:00:00,13,436,431
2328,2020-04-14T00:00:00,14,487,483
2329,2020-04-14T00:00:00,15,447,442
2330,2020-04-14T00:00:00,16,396,389
2331,2020-04-14T00:00:00,17,476,469
2332,2020-04-14T00:00:00,18,560,551
2333,2020-04-14T00:00:00,19,605,603
2334,2020-04-14T00:00:00,20,317,315
