_id,tarih,saat,yukleme_adedi,yukleme_yapilan_kart_adedi
1,2021-01-01T00:00:00,0,2,2
2,2021-01-01T00:00:00,1,1,1
3,2021-01-01T00:00:00,4,1,1
4,2021-01-01T00:00:00,7,27,27
5,2021-01-01T00:00:00,8,19,19
6,2021-01-01T00:00:00,9,24,23
7,2021-01-01T00:00:00,10,52,51
8,2021-01-01T00:00:00,11,56,56
9,2021-01-01T00:00:00,12,38,38
10,2021-01-01T00:00:00,13,132,128
11,2021-01-01T00:00:00,14,124,118
12,2021-01-01T00:00:00,15,128,125
13,2021-01-01T00:00:00,16,146,140
14,2021-01-01T00:00:00,17,53,53
15,2021-01-01T00:00:00,18,34,34
16,2021-01-01T00:00:00,19,17,16
17,2021-01-01T00:00:00,20,13,12
18,2021-01-01T00:00:00,21,7,7
19,2021-01-01T00:00:00,22,4,4
20,2021-01-01T00:00:00,23,7,7
21,2021-01-02T00:00:00,0,1,1
22,2021-01-02T00:00:00,6,5,5
23,2021-01-02T00:00:00,7,22,21
24,2021-01-02T00:00:00,8,32,31
25,2021-01-02T00:00:00,9,20,20
26,2021-01-02T00:00:00,10,58,56
27,2021-01-02T00:00:00,11,63,63
28,2021-01-02T00:00:00,12,114,113
29,2021-01-02T00:00:00,13,144,141
30,2021-01-02T00:00:00,14,188,185
31,2021-01-02T00:00:00,15,167,166
32,2021-01-02T00:00:00,16,213,210
33,2021-01-02T00:00:00,17,68,67
34,2021-01-02T00:00:00,18,51,40
35,2021-01-02T00:00:00,19,29,23
36,2021-01-02T00:00:00,20,9,8
37,2021-01-02T00:00:00,21,6,5
38,2021-01-02T00:00:00,22,3,3
39,2021-01-02T00:00:00,23,1,1
40,2021-01-03T00:00:00,3,1,1
41,2021-01-03T00:00:00,4,1,1
42,2021-01-03T00:00:00,5,1,1
43,2021-01-03T00:00:00,6,2,2
44,2021-01-03T00:00:00,7,3,3
45,2021-01-03T00:00:00,8,18,9
46,2021-01-03T00:00:00,9,11,11
47,2021-01-03T00:00:00,10,61,60
48,2021-01-03T00:00:00,11,85,85
49,2021-01-03T00:00:00,12,120,112
50,2021-01-03T00:00:00,13,174,174
51,2021-01-03T00:00:00,14,248,245
52,2021-01-03T00:00:00,15,280,276
53,2021-01-03T00:00:00,16,278,276
54,2021-01-03T00:00:00,17,79,71
55,2021-01-03T00:00:00,18,32,32
56,2021-01-03T00:00:00,19,18,18
57,2021-01-03T00:00:00,20,11,11
58,2021-01-03T00:00:00,21,20,20
59,2021-01-03T00:00:00,22,27,27
60,2021-01-03T00:00:00,23,21,20
61,2021-01-04T00:00:00,0,9,9
62,2021-01-04T00:00:00,4,2,2
63,2021-01-04T00:00:00,5,3,3
64,2021-01-04T00:00:00,6,94,94
65,2021-01-04T00:00:00,7,1268,1257
66,2021-01-04T00:00:00,8,1270,1260
67,2021-01-04T00:00:00,9,1085,1077
68,2021-01-04T00:00:00,10,1014,1007
69,2021-01-04T00:00:00,11,1196,1184
70,2021-01-04T00:00:00,12,1405,1387
71,2021-01-04T00:00:00,13,1334,1318
72,2021-01-04T00:00:00,14,1400,1386
73,2021-01-04T00:00:00,15,1168,1158
74,2021-01-04T00:00:00,16,1339,1327
75,2021-01-04T00:00:00,17,1367,1347
76,2021-01-04T00:00:00,18,1778,1756
77,2021-01-04T00:00:00,19,1497,1483
78,2021-01-04T00:00:00,20,625,618
79,2021-01-04T00:00:00,21,44,43
80,2021-01-04T00:00:00,22,36,36
81,2021-01-04T00:00:00,23,24,21
82,2021-01-05T00:00:00,0,2,2
83,2021-01-05T00:00:00,3,1,1
84,2021-01-05T00:00:00,4,1,1
85,2021-01-05T00:00:00,5,3,3
86,2021-01-05T00:00:00,6,81,81
87,2021-01-05T00:00:00,7,744,737
88,2021-01-05T00:00:00,8,955,948
89,2021-01-05T00:00:00,9,881,872
90,2021-01-05T00:00:00,10,909,900
91,2021-01-05T00:00:00,11,986,970
92,2021-01-05T00:00:00,12,1186,1168
93,2021-01-05T00:00:00,13,1244,1229
94,2021-01-05T00:00:00,14,1249,1237
95,2021-01-05T00:00:00,15,1141,1131
96,2021-01-05T00:00:00,16,1110,1094
97,2021-01-05T00:00:00,17,1022,1014
98,2021-01-05T00:00:00,18,1322,1306
99,2021-01-05T00:00:00,19,1280,1266
100,2021-01-05T00:00:00,20,575,569
101,2021-01-05T00:00:00,21,36,36
102,2021-01-05T00:00:00,22,15,15
103,2021-01-05T00:00:00,23,17,17
104,2021-01-06T00:00:00,5,1,1
105,2021-01-06T00:00:00,6,92,91
106,2021-01-06T00:00:00,7,763,760
107,2021-01-06T00:00:00,8,947,939
108,2021-01-06T00:00:00,9,833,826
109,2021-01-06T00:00:00,10,885,878
110,2021-01-06T00:00:00,11,1049,1032
111,2021-01-06T00:00:00,12,1143,1126
112,2021-01-06T00:00:00,13,1183,1172
113,2021-01-06T00:00:00,14,1127,1113
114,2021-01-06T00:00:00,15,1089,1070
115,2021-01-06T00:00:00,16,1080,1068
116,2021-01-06T00:00:00,17,1174,1156
117,2021-01-06T00:00:00,18,1411,1393
118,2021-01-06T00:00:00,19,1283,1271
119,2021-01-06T00:00:00,20,553,539
120,2021-01-06T00:00:00,21,25,25
121,2021-01-06T00:00:00,22,17,17
122,2021-01-06T00:00:00,23,19,19
123,2021-01-07T00:00:00,1,1,1
124,2021-01-07T00:00:00,5,1,1
125,2021-01-07T00:00:00,6,85,85
126,2021-01-07T00:00:00,7,586,582
127,2021-01-07T00:00:00,8,518,515
128,2021-01-07T00:00:00,9,601,594
129,2021-01-07T00:00:00,10,907,892
130,2021-01-07T00:00:00,11,1023,1013
131,2021-01-07T00:00:00,12,1200,1186
132,2021-01-07T00:00:00,13,1245,1228
133,2021-01-07T00:00:00,14,1112,1100
134,2021-01-07T00:00:00,15,1135,1122
135,2021-01-07T00:00:00,16,1160,1142
136,2021-01-07T00:00:00,17,1151,1137
137,2021-01-07T00:00:00,18,1405,1391
138,2021-01-07T00:00:00,19,1254,1245
139,2021-01-07T00:00:00,20,536,530
140,2021-01-07T00:00:00,21,44,42
141,2021-01-07T00:00:00,22,27,27
142,2021-01-07T00:00:00,23,16,16
143,2021-01-08T00:00:00,0,1,1
144,2021-01-08T00:00:00,3,1,1
145,2021-01-08T00:00:00,5,3,3
146,2021-01-08T00:00:00,6,53,53
147,2021-01-08T00:00:00,7,644,635
148,2021-01-08T00:00:00,8,812,803
149,2021-01-08T00:00:00,9,849,842
150,2021-01-08T00:00:00,10,850,841
151,2021-01-08T00:00:00,11,990,983
152,2021-01-08T00:00:00,12,1105,1096
153,2021-01-08T00:00:00,13,1046,1039
154,2021-01-08T00:00:00,14,1469,1451
155,2021-01-08T00:00:00,15,1272,1265
156,2021-01-08T00:00:00,16,1175,1168
157,2021-01-08T00:00:00,17,1197,1186
158,2021-01-08T00:00:00,18,1337,1316
159,2021-01-08T00:00:00,19,1284,1271
160,2021-01-08T00:00:00,20,653,646
161,2021-01-08T00:00:00,21,27,26
162,2021-01-08T00:00:00,22,13,12
163,2021-01-08T00:00:00,23,20,19
164,2021-01-09T00:00:00,0,2,2
165,2021-01-09T00:00:00,6,5,5
166,2021-01-09T00:00:00,7,37,36
167,2021-01-09T00:00:00,8,27,25
168,2021-01-09T00:00:00,9,22,22
169,2021-01-09T00:00:00,10,58,56
170,2021-01-09T00:00:00,11,75,73
171,2021-01-09T00:00:00,12,104,102
172,2021-01-09T00:00:00,13,187,182
173,2021-01-09T00:00:00,14,208,202
174,2021-01-09T00:00:00,15,171,167
175,2021-01-09T00:00:00,16,225,224
176,2021-01-09T00:00:00,17,90,89
177,2021-01-09T00:00:00,18,52,52
178,2021-01-09T00:00:00,19,21,21
179,2021-01-09T00:00:00,20,10,9
180,2021-01-09T00:00:00,21,3,3
181,2021-01-09T00:00:00,22,5,5
182,2021-01-09T00:00:00,23,3,3
183,2021-01-10T00:00:00,0,2,2
184,2021-01-10T00:00:00,3,2,2
185,2021-01-10T00:00:00,6,1,1
186,2021-01-10T00:00:00,7,7,7
187,2021-01-10T00:00:00,8,8,8
188,2021-01-10T00:00:00,9,15,15
189,2021-01-10T00:00:00,10,69,68
190,2021-01-10T00:00:00,11,111,109
191,2021-01-10T00:00:00,12,156,155
192,2021-01-10T00:00:00,13,245,243
193,2021-01-10T00:00:00,14,271,270
194,2021-01-10T00:00:00,15,275,271
195,2021-01-10T00:00:00,16,279,275
196,2021-01-10T00:00:00,17,77,74
197,2021-01-10T00:00:00,18,29,29
198,2021-01-10T00:00:00,19,18,18
199,2021-01-10T00:00:00,20,18,18
200,2021-01-10T00:00:00,21,12,12
201,2021-01-10T00:00:00,22,24,24
202,2021-01-10T00:00:00,23,7,7
203,2021-01-11T00:00:00,0,3,3
204,2021-01-11T00:00:00,1,1,1
205,2021-01-11T00:00:00,4,2,2
206,2021-01-11T00:00:00,5,2,2
207,2021-01-11T00:00:00,6,128,126
208,2021-01-11T00:00:00,7,1251,1236
209,2021-01-11T00:00:00,8,1307,1298
210,2021-01-11T00:00:00,9,1113,1104
211,2021-01-11T00:00:00,10,1124,1108
212,2021-01-11T00:00:00,11,1276,1263
213,2021-01-11T00:00:00,12,1577,1550
214,2021-01-11T00:00:00,13,1580,1556
215,2021-01-11T00:00:00,14,1360,1345
216,2021-01-11T00:00:00,15,1356,1345
217,2021-01-11T00:00:00,16,1292,1278
218,2021-01-11T00:00:00,17,1314,1304
219,2021-01-11T00:00:00,18,1627,1605
220,2021-01-11T00:00:00,19,1474,1461
221,2021-01-11T00:00:00,20,483,477
222,2021-01-11T00:00:00,21,40,39
223,2021-01-11T00:00:00,22,29,26
224,2021-01-11T00:00:00,23,17,17
225,2021-01-12T00:00:00,0,4,4
226,2021-01-12T00:00:00,1,1,1
227,2021-01-12T00:00:00,2,1,1
228,2021-01-12T00:00:00,3,1,1
229,2021-01-12T00:00:00,5,1,1
230,2021-01-12T00:00:00,6,85,85
231,2021-01-12T00:00:00,7,699,694
232,2021-01-12T00:00:00,8,945,936
233,2021-01-12T00:00:00,9,872,867
234,2021-01-12T00:00:00,10,903,900
235,2021-01-12T00:00:00,11,988,970
236,2021-01-12T00:00:00,12,1197,1186
237,2021-01-12T00:00:00,13,1286,1273
238,2021-01-12T00:00:00,14,1212,1187
239,2021-01-12T00:00:00,15,1108,1086
240,2021-01-12T00:00:00,16,1035,1027
241,2021-01-12T00:00:00,17,1163,1148
242,2021-01-12T00:00:00,18,1378,1365
243,2021-01-12T00:00:00,19,1216,1204
244,2021-01-12T00:00:00,20,378,373
245,2021-01-12T00:00:00,21,29,29
246,2021-01-12T00:00:00,22,19,19
247,2021-01-12T00:00:00,23,11,11
248,2021-01-13T00:00:00,0,5,5
249,2021-01-13T00:00:00,2,1,1
250,2021-01-13T00:00:00,6,58,58
251,2021-01-13T00:00:00,7,658,655
252,2021-01-13T00:00:00,8,903,893
253,2021-01-13T00:00:00,9,752,748
254,2021-01-13T00:00:00,10,778,768
255,2021-01-13T00:00:00,11,788,773
256,2021-01-13T00:00:00,12,1050,1038
257,2021-01-13T00:00:00,13,815,805
258,2021-01-13T00:00:00,14,730,722
259,2021-01-13T00:00:00,15,780,774
260,2021-01-13T00:00:00,16,763,756
261,2021-01-13T00:00:00,17,827,818
262,2021-01-13T00:00:00,18,1337,1314
263,2021-01-13T00:00:00,19,1108,1089
264,2021-01-13T00:00:00,20,366,363
265,2021-01-13T00:00:00,21,45,45
266,2021-01-13T00:00:00,22,23,19
267,2021-01-13T00:00:00,23,18,18
268,2021-01-14T00:00:00,0,3,3
269,2021-01-14T00:00:00,1,1,1
270,2021-01-14T00:00:00,4,1,1
271,2021-01-14T00:00:00,5,2,2
272,2021-01-14T00:00:00,6,50,50
273,2021-01-14T00:00:00,7,635,629
274,2021-01-14T00:00:00,8,880,866
275,2021-01-14T00:00:00,9,728,721
276,2021-01-14T00:00:00,10,760,750
277,2021-01-14T00:00:00,11,909,898
278,2021-01-14T00:00:00,12,1074,1060
279,2021-01-14T00:00:00,13,1226,1212
280,2021-01-14T00:00:00,14,1181,1166
281,2021-01-14T00:00:00,15,1073,1062
282,2021-01-14T00:00:00,16,1068,1060
283,2021-01-14T00:00:00,17,915,907
284,2021-01-14T00:00:00,18,1308,1295
285,2021-01-14T00:00:00,19,1128,1111
286,2021-01-14T00:00:00,20,402,397
287,2021-01-14T00:00:00,21,32,32
288,2021-01-14T00:00:00,22,26,23
289,2021-01-14T00:00:00,23,8,8
290,2021-01-15T00:00:00,0,1,1
291,2021-01-15T00:00:00,5,1,1
292,2021-01-15T00:00:00,6,68,68
293,2021-01-15T00:00:00,7,624,621
294,2021-01-15T00:00:00,8,865,855
295,2021-01-15T00:00:00,9,804,791
296,2021-01-15T00:00:00,10,802,792
297,2021-01-15T00:00:00,11,923,912
298,2021-01-15T00:00:00,12,1168,1154
299,2021-01-15T00:00:00,13,1117,1105
300,2021-01-15T00:00:00,14,1390,1376
301,2021-01-15T00:00:00,15,1205,1195
302,2021-01-15T00:00:00,16,1142,1131
303,2021-01-15T00:00:00,17,1192,1175
304,2021-01-15T00:00:00,18,1370,1353
305,2021-01-15T00:00:00,19,1313,1295
306,2021-01-15T00:00:00,20,458,452
307,2021-01-15T00:00:00,21,44,42
308,2021-01-15T00:00:00,22,16,12
309,2021-01-15T00:00:00,23,9,9
310,2021-01-16T00:00:00,0,2,2
311,2021-01-16T00:00:00,1,1,1
312,2021-01-16T00:00:00,2,1,1
313,2021-01-16T00:00:00,5,1,1
314,2021-01-16T00:00:00,6,9,9
315,2021-01-16T00:00:00,7,36,31
316,2021-01-16T00:00:00,8,32,30
317,2021-01-16T00:00:00,9,26,26
318,2021-01-16T00:00:00,10,51,51
319,2021-01-16T00:00:00,11,89,88
320,2021-01-16T00:00:00,12,145,144
321,2021-01-16T00:00:00,13,216,209
322,2021-01-16T00:00:00,14,208,207
323,2021-01-16T00:00:00,15,198,195
324,2021-01-16T00:00:00,16,254,250
325,2021-01-16T00:00:00,17,103,102
326,2021-01-16T00:00:00,18,53,50
327,2021-01-16T00:00:00,19,26,23
328,2021-01-16T00:00:00,20,9,8
329,2021-01-16T00:00:00,21,4,4
330,2021-01-16T00:00:00,22,4,3
331,2021-01-16T00:00:00,23,5,5
332,2021-01-17T00:00:00,0,1,1
333,2021-01-17T00:00:00,1,1,1
334,2021-01-17T00:00:00,3,1,1
335,2021-01-17T00:00:00,4,1,1
336,2021-01-17T00:00:00,6,1,1
337,2021-01-17T00:00:00,7,9,8
338,2021-01-17T00:00:00,8,21,18
339,2021-01-17T00:00:00,9,15,15
340,2021-01-17T00:00:00,10,65,64
341,2021-01-17T00:00:00,11,120,119
342,2021-01-17T00:00:00,12,175,175
343,2021-01-17T00:00:00,13,241,238
344,2021-01-17T00:00:00,14,310,307
345,2021-01-17T00:00:00,15,331,324
346,2021-01-17T00:00:00,16,263,263
347,2021-01-17T00:00:00,17,63,63
348,2021-01-17T00:00:00,18,35,34
349,2021-01-17T00:00:00,19,22,22
350,2021-01-17T00:00:00,20,9,9
351,2021-01-17T00:00:00,21,16,16
352,2021-01-17T00:00:00,22,24,23
353,2021-01-17T00:00:00,23,30,29
354,2021-01-18T00:00:00,0,4,4
355,2021-01-18T00:00:00,2,1,1
356,2021-01-18T00:00:00,3,1,1
357,2021-01-18T00:00:00,4,2,2
358,2021-01-18T00:00:00,6,106,106
359,2021-01-18T00:00:00,7,1185,1170
360,2021-01-18T00:00:00,8,1227,1216
361,2021-01-18T00:00:00,9,1092,1081
362,2021-01-18T00:00:00,10,1080,1068
363,2021-01-18T00:00:00,11,1235,1221
364,2021-01-18T00:00:00,12,1416,1405
365,2021-01-18T00:00:00,13,1485,1477
366,2021-01-18T00:00:00,14,1332,1320
367,2021-01-18T00:00:00,15,1253,1238
368,2021-01-18T00:00:00,16,1060,1045
369,2021-01-18T00:00:00,17,1217,1205
370,2021-01-18T00:00:00,18,1636,1623
371,2021-01-18T00:00:00,19,1460,1425
372,2021-01-18T00:00:00,20,541,522
373,2021-01-18T00:00:00,21,56,49
374,2021-01-18T00:00:00,22,26,22
375,2021-01-18T00:00:00,23,18,15
376,2021-01-19T00:00:00,0,1,1
377,2021-01-19T00:00:00,1,1,1
378,2021-01-19T00:00:00,3,2,2
379,2021-01-19T00:00:00,5,1,1
380,2021-01-19T00:00:00,6,62,62
381,2021-01-19T00:00:00,7,686,684
382,2021-01-19T00:00:00,8,986,979
383,2021-01-19T00:00:00,9,844,839
384,2021-01-19T00:00:00,10,799,792
385,2021-01-19T00:00:00,11,936,922
386,2021-01-19T00:00:00,12,1253,1242
387,2021-01-19T00:00:00,13,1260,1245
388,2021-01-19T00:00:00,14,1225,1217
389,2021-01-19T00:00:00,15,1170,1155
390,2021-01-19T00:00:00,16,1068,1052
391,2021-01-19T00:00:00,17,1104,1091
392,2021-01-19T00:00:00,18,1372,1358
393,2021-01-19T00:00:00,19,1222,1211
394,2021-01-19T00:00:00,20,441,435
395,2021-01-19T00:00:00,21,49,48
396,2021-01-19T00:00:00,22,26,26
397,2021-01-19T00:00:00,23,17,17
398,2021-01-20T00:00:00,0,7,7
399,2021-01-20T00:00:00,1,2,2
400,2021-01-20T00:00:00,4,2,2
401,2021-01-20T00:00:00,5,3,3
402,2021-01-20T00:00:00,6,72,71
403,2021-01-20T00:00:00,7,671,669
404,2021-01-20T00:00:00,8,885,872
405,2021-01-20T00:00:00,9,779,771
406,2021-01-20T00:00:00,10,792,787
407,2021-01-20T00:00:00,11,868,860
408,2021-01-20T00:00:00,12,1108,1095
409,2021-01-20T00:00:00,13,1206,1193
410,2021-01-20T00:00:00,14,1100,1084
411,2021-01-20T00:00:00,15,1126,1115
412,2021-01-20T00:00:00,16,1066,1050
413,2021-01-20T00:00:00,17,1132,1113
414,2021-01-20T00:00:00,18,1460,1445
415,2021-01-20T00:00:00,19,1254,1238
416,2021-01-20T00:00:00,20,401,398
417,2021-01-20T00:00:00,21,50,47
418,2021-01-20T00:00:00,22,26,26
419,2021-01-20T00:00:00,23,11,11
420,2021-01-21T00:00:00,0,1,1
421,2021-01-21T00:00:00,1,3,3
422,2021-01-21T00:00:00,3,1,1
423,2021-01-21T00:00:00,5,1,1
424,2021-01-21T00:00:00,6,69,69
425,2021-01-21T00:00:00,7,581,578
426,2021-01-21T00:00:00,8,843,835
427,2021-01-21T00:00:00,9,716,710
428,2021-01-21T00:00:00,10,753,742
429,2021-01-21T00:00:00,11,905,895
430,2021-01-21T00:00:00,12,1169,1158
431,2021-01-21T00:00:00,13,1258,1244
432,2021-01-21T00:00:00,14,1176,1157
433,2021-01-21T00:00:00,15,1076,1066
434,2021-01-21T00:00:00,16,1056,1040
435,2021-01-21T00:00:00,17,992,987
436,2021-01-21T00:00:00,18,1318,1305
437,2021-01-21T00:00:00,19,1211,1202
438,2021-01-21T00:00:00,20,416,410
439,2021-01-21T00:00:00,21,40,39
440,2021-01-21T00:00:00,22,21,19
441,2021-01-21T00:00:00,23,15,15
442,2021-01-22T00:00:00,0,5,5
443,2021-01-22T00:00:00,2,1,1
444,2021-01-22T00:00:00,3,1,1
445,2021-01-22T00:00:00,5,1,1
446,2021-01-22T00:00:00,6,58,58
447,2021-01-22T00:00:00,7,668,659
448,2021-01-22T00:00:00,8,885,874
449,2021-01-22T00:00:00,9,785,777
450,2021-01-22T00:00:00,10,864,856
451,2021-01-22T00:00:00,11,989,974
452,2021-01-22T00:00:00,12,1150,1141
453,2021-01-22T00:00:00,13,1029,1014
454,2021-01-22T00:00:00,14,1420,1401
455,2021-01-22T00:00:00,15,1241,1222
456,2021-01-22T00:00:00,16,1216,1194
457,2021-01-22T00:00:00,17,1179,1167
458,2021-01-22T00:00:00,18,1429,1416
459,2021-01-22T00:00:00,19,1212,1191
460,2021-01-22T00:00:00,20,487,478
461,2021-01-22T00:00:00,21,50,50
462,2021-01-22T00:00:00,22,11,11
463,2021-01-22T00:00:00,23,10,10
464,2021-01-23T00:00:00,0,3,3
465,2021-01-23T00:00:00,6,10,10
466,2021-01-23T00:00:00,7,32,31
467,2021-01-23T00:00:00,8,35,33
468,2021-01-23T00:00:00,9,41,41
469,2021-01-23T00:00:00,10,65,63
470,2021-01-23T00:00:00,11,75,73
471,2021-01-23T00:00:00,12,127,127
472,2021-01-23T00:00:00,13,194,192
473,2021-01-23T00:00:00,14,245,233
474,2021-01-23T00:00:00,15,228,225
475,2021-01-23T00:00:00,16,259,252
476,2021-01-23T00:00:00,17,103,102
477,2021-01-23T00:00:00,18,62,58
478,2021-01-23T00:00:00,19,17,15
479,2021-01-23T00:00:00,20,13,13
480,2021-01-23T00:00:00,21,10,10
481,2021-01-23T00:00:00,22,6,6
482,2021-01-23T00:00:00,23,4,4
483,2021-01-24T00:00:00,0,1,1
484,2021-01-24T00:00:00,1,1,1
485,2021-01-24T00:00:00,6,1,1
486,2021-01-24T00:00:00,7,14,14
487,2021-01-24T00:00:00,8,18,18
488,2021-01-24T00:00:00,9,23,20
489,2021-01-24T00:00:00,10,77,77
490,2021-01-24T00:00:00,11,103,101
491,2021-01-24T00:00:00,12,173,169
492,2021-01-24T00:00:00,13,263,259
493,2021-01-24T00:00:00,14,281,278
494,2021-01-24T00:00:00,15,359,355
495,2021-01-24T00:00:00,16,340,337
496,2021-01-24T00:00:00,17,92,91
497,2021-01-24T00:00:00,18,35,30
498,2021-01-24T00:00:00,19,19,19
499,2021-01-24T00:00:00,20,17,17
500,2021-01-24T00:00:00,21,22,20
501,2021-01-24T00:00:00,22,24,24
502,2021-01-24T00:00:00,23,24,24
503,2021-01-25T00:00:00,0,6,6
504,2021-01-25T00:00:00,1,2,2
505,2021-01-25T00:00:00,2,1,1
506,2021-01-25T00:00:00,3,2,2
507,2021-01-25T00:00:00,4,1,1
508,2021-01-25T00:00:00,5,3,3
509,2021-01-25T00:00:00,6,125,125
510,2021-01-25T00:00:00,7,1290,1283
511,2021-01-25T00:00:00,8,1431,1427
512,2021-01-25T00:00:00,9,1233,1218
513,2021-01-25T00:00:00,10,1185,1178
514,2021-01-25T00:00:00,11,1381,1370
515,2021-01-25T00:00:00,12,1819,1799
516,2021-01-25T00:00:00,13,1670,1652
517,2021-01-25T00:00:00,14,1604,1586
518,2021-01-25T00:00:00,15,1523,1505
519,2021-01-25T00:00:00,16,1439,1421
520,2021-01-25T00:00:00,17,1330,1314
521,2021-01-25T00:00:00,18,1707,1698
522,2021-01-25T00:00:00,19,1426,1413
523,2021-01-25T00:00:00,20,536,526
524,2021-01-25T00:00:00,21,57,57
525,2021-01-25T00:00:00,22,16,15
526,2021-01-25T00:00:00,23,23,23
527,2021-01-26T00:00:00,0,3,3
528,2021-01-26T00:00:00,1,1,1
529,2021-01-26T00:00:00,4,1,1
530,2021-01-26T00:00:00,5,1,1
531,2021-01-26T00:00:00,6,64,64
532,2021-01-26T00:00:00,7,751,745
533,2021-01-26T00:00:00,8,1010,1001
534,2021-01-26T00:00:00,9,925,915
535,2021-01-26T00:00:00,10,978,971
536,2021-01-26T00:00:00,11,1104,1094
537,2021-01-26T00:00:00,12,1416,1405
538,2021-01-26T00:00:00,13,1440,1430
539,2021-01-26T00:00:00,14,1339,1325
540,2021-01-26T00:00:00,15,1173,1151
541,2021-01-26T00:00:00,16,1250,1237
542,2021-01-26T00:00:00,17,1174,1154
543,2021-01-26T00:00:00,18,1340,1319
544,2021-01-26T00:00:00,19,1240,1223
545,2021-01-26T00:00:00,20,456,449
546,2021-01-26T00:00:00,21,38,38
547,2021-01-26T00:00:00,22,29,29
548,2021-01-26T00:00:00,23,20,20
549,2021-01-27T00:00:00,0,9,9
550,2021-01-27T00:00:00,2,3,3
551,2021-01-27T00:00:00,3,3,3
552,2021-01-27T00:00:00,6,60,60
553,2021-01-27T00:00:00,7,731,720
554,2021-01-27T00:00:00,8,935,927
555,2021-01-27T00:00:00,9,878,871
556,2021-01-27T00:00:00,10,883,875
557,2021-01-27T00:00:00,11,1080,1061
558,2021-01-27T00:00:00,12,1348,1328
559,2021-01-27T00:00:00,13,1327,1312
560,2021-01-27T00:00:00,14,1119,1100
561,2021-01-27T00:00:00,15,1177,1162
562,2021-01-27T00:00:00,16,1102,1085
563,2021-01-27T00:00:00,17,1014,1004
564,2021-01-27T00:00:00,18,1183,1174
565,2021-01-27T00:00:00,19,977,967
566,2021-01-27T00:00:00,20,367,363
567,2021-01-27T00:00:00,21,52,51
568,2021-01-27T00:00:00,22,27,27
569,2021-01-27T00:00:00,23,17,16
570,2021-01-28T00:00:00,0,2,2
571,2021-01-28T00:00:00,2,1,1
572,2021-01-28T00:00:00,3,1,1
573,2021-01-28T00:00:00,5,3,3
574,2021-01-28T00:00:00,6,66,66
575,2021-01-28T00:00:00,7,708,700
576,2021-01-28T00:00:00,8,868,865
577,2021-01-28T00:00:00,9,826,820
578,2021-01-28T00:00:00,10,873,861
579,2021-01-28T00:00:00,11,1033,1026
580,2021-01-28T00:00:00,12,1370,1353
581,2021-01-28T00:00:00,13,1371,1352
582,2021-01-28T00:00:00,14,1219,1207
583,2021-01-28T00:00:00,15,1172,1158
584,2021-01-28T00:00:00,16,1195,1173
585,2021-01-28T00:00:00,17,1026,1019
586,2021-01-28T00:00:00,18,1381,1368
587,2021-01-28T00:00:00,19,1302,1284
588,2021-01-28T00:00:00,20,466,458
589,2021-01-28T00:00:00,21,55,52
590,2021-01-28T00:00:00,22,9,9
591,2021-01-28T00:00:00,23,10,10
592,2021-01-29T00:00:00,0,7,7
593,2021-01-29T00:00:00,1,2,2
594,2021-01-29T00:00:00,3,1,1
595,2021-01-29T00:00:00,5,4,2
596,2021-01-29T00:00:00,6,63,63
597,2021-01-29T00:00:00,7,683,678
598,2021-01-29T00:00:00,8,916,913
599,2021-01-29T00:00:00,9,865,855
600,2021-01-29T00:00:00,10,904,890
601,2021-01-29T00:00:00,11,1037,1027
602,2021-01-29T00:00:00,12,1318,1308
603,2021-01-29T00:00:00,13,1059,1048
604,2021-01-29T00:00:00,14,1444,1429
605,2021-01-29T00:00:00,15,1255,1238
606,2021-01-29T00:00:00,16,1197,1187
607,2021-01-29T00:00:00,17,1196,1181
608,2021-01-29T00:00:00,18,1477,1463
609,2021-01-29T00:00:00,19,1343,1333
610,2021-01-29T00:00:00,20,529,525
611,2021-01-29T00:00:00,21,46,45
612,2021-01-29T00:00:00,22,27,27
613,2021-01-29T00:00:00,23,10,8
614,2021-01-30T00:00:00,0,8,8
615,2021-01-30T00:00:00,3,1,1
616,2021-01-30T00:00:00,5,2,2
617,2021-01-30T00:00:00,6,6,6
618,2021-01-30T00:00:00,7,35,31
619,2021-01-30T00:00:00,8,40,40
620,2021-01-30T00:00:00,9,25,25
621,2021-01-30T00:00:00,10,84,82
622,2021-01-30T00:00:00,11,85,85
623,2021-01-30T00:00:00,12,122,121
624,2021-01-30T00:00:00,13,219,215
625,2021-01-30T00:00:00,14,257,253
626,2021-01-30T00:00:00,15,218,206
627,2021-01-30T00:00:00,16,221,221
628,2021-01-30T00:00:00,17,107,106
629,2021-01-30T00:00:00,18,48,47
630,2021-01-30T00:00:00,19,15,14
631,2021-01-30T00:00:00,20,9,9
632,2021-01-30T00:00:00,21,11,11
633,2021-01-30T00:00:00,22,5,5
634,2021-01-30T00:00:00,23,8,8
635,2021-01-31T00:00:00,1,4,4
636,2021-01-31T00:00:00,6,2,2
637,2021-01-31T00:00:00,7,14,14
638,2021-01-31T00:00:00,8,10,10
639,2021-01-31T00:00:00,9,22,22
640,2021-01-31T00:00:00,10,65,65
641,2021-01-31T00:00:00,11,133,132
642,2021-01-31T00:00:00,12,209,206
643,2021-01-31T00:00:00,13,294,289
644,2021-01-31T00:00:00,14,354,349
645,2021-01-31T00:00:00,15,373,368
646,2021-01-31T00:00:00,16,343,338
647,2021-01-31T00:00:00,17,103,101
