_id,tarih,deger,birim
627,2014-10-09T00:00:00,36885,Ton
628,2014-11-09T00:00:00,35790,Ton
629,2014-12-09T00:00:00,36180,Ton
630,2014-09-13T00:00:00,34165,Ton
631,2014-09-14T00:00:00,20330,Ton
632,2014-09-15T00:00:00,43045,Ton
633,2014-09-16T00:00:00,38445,Ton
634,2014-09-17T00:00:00,36375,Ton
635,2014-09-18T00:00:00,33115,Ton
636,2014-09-19T00:00:00,34440,Ton
637,2014-09-20T00:00:00,35310,Ton
638,2014-09-21T00:00:00,17600,Ton
639,2014-09-22T00:00:00,42445,Ton
640,2014-09-23T00:00:00,36860,Ton
641,2014-09-24T00:00:00,35595,Ton
642,2014-09-25T00:00:00,33155,Ton
643,2014-09-26T00:00:00,32330,Ton
644,2014-09-27T00:00:00,31615,Ton
645,2014-09-28T00:00:00,18365,Ton
646,2014-09-29T00:00:00,41655,Ton
647,2014-09-30T00:00:00,41265,Ton
648,2014-01-10T00:00:00,37665,Ton
649,2014-02-10T00:00:00,37810,Ton
650,2014-03-10T00:00:00,40295,Ton
651,2014-04-10T00:00:00,36390,Ton
652,2014-05-10T00:00:00,59380,Ton
653,2014-06-10T00:00:00,39975,Ton
654,2014-07-10T00:00:00,37975,Ton
655,2014-08-10T00:00:00,35135,Ton
656,2014-09-10T00:00:00,31320,Ton
657,2014-10-10T00:00:00,31280,Ton
658,2014-11-10T00:00:00,29050,Ton
659,2014-12-10T00:00:00,17955,Ton
660,2014-10-13T00:00:00,37350,Ton
661,2014-10-14T00:00:00,38355,Ton
662,2014-10-15T00:00:00,34345,Ton
663,2014-10-16T00:00:00,31825,Ton
664,2014-10-17T00:00:00,33070,Ton
665,2014-10-18T00:00:00,30500,Ton
666,2014-10-19T00:00:00,17525,Ton
667,2014-10-20T00:00:00,41240,Ton
668,2014-10-21T00:00:00,43000,Ton
669,2014-10-22T00:00:00,38785,Ton
670,2014-10-23T00:00:00,30930,Ton
671,2014-10-24T00:00:00,32395,Ton
672,2014-10-25T00:00:00,31695,Ton
673,2014-10-26T00:00:00,17815,Ton
674,2014-10-27T00:00:00,43145,Ton
675,2014-10-28T00:00:00,45485,Ton
676,2014-10-29T00:00:00,39755,Ton
677,2014-10-30T00:00:00,31380,Ton
678,2014-10-31T00:00:00,32735,Ton
679,2014-01-11T00:00:00,31095,Ton
680,2014-02-11T00:00:00,15560,Ton
681,2014-03-11T00:00:00,45205,Ton
682,2014-04-11T00:00:00,41570,Ton
683,2014-05-11T00:00:00,40110,Ton
684,2014-06-11T00:00:00,36220,Ton
685,2014-07-11T00:00:00,34485,Ton
686,2014-08-11T00:00:00,35745,Ton
687,2014-09-11T00:00:00,19215,Ton
688,2014-10-11T00:00:00,42255,Ton
689,2014-11-11T00:00:00,41920,Ton
690,2014-12-11T00:00:00,36430,Ton
691,2014-11-13T00:00:00,32600,Ton
692,2014-11-14T00:00:00,34710,Ton
693,2014-11-15T00:00:00,34655,Ton
694,2014-11-16T00:00:00,19845,Ton
695,2014-11-17T00:00:00,50795,Ton
696,2014-11-18T00:00:00,43635,Ton
697,2014-11-19T00:00:00,36520,Ton
698,2014-11-20T00:00:00,33590,Ton
699,2014-11-21T00:00:00,39170,Ton
700,2014-11-22T00:00:00,34760,Ton
701,2014-11-23T00:00:00,19895,Ton
702,2014-11-24T00:00:00,46170,Ton
703,2014-11-25T00:00:00,42375,Ton
704,2014-11-26T00:00:00,37685,Ton
705,2014-11-27T00:00:00,38005,Ton
706,2014-11-28T00:00:00,35380,Ton
707,2014-11-29T00:00:00,34945,Ton
708,2014-11-30T00:00:00,18255,Ton
709,2014-01-12T00:00:00,48585,Ton
710,2014-02-12T00:00:00,48215,Ton
711,2014-03-12T00:00:00,35735,Ton
712,2014-04-12T00:00:00,41845,Ton
713,2014-05-12T00:00:00,38905,Ton
714,2014-06-12T00:00:00,37365,Ton
715,2014-07-12T00:00:00,19005,Ton
716,2014-08-12T00:00:00,50160,Ton
717,2014-09-12T00:00:00,42530,Ton
718,2014-10-12T00:00:00,41495,Ton
719,2014-11-12T00:00:00,37625,Ton
720,2014-12-12T00:00:00,36045,Ton
721,2014-12-13T00:00:00,33195,Ton
722,2014-12-14T00:00:00,12695,Ton
723,2014-12-15T00:00:00,49685,Ton
724,2014-12-16T00:00:00,42165,Ton
725,2014-12-17T00:00:00,38460,Ton
726,2014-12-18T00:00:00,34615,Ton
727,2014-12-19T00:00:00,29795,Ton
728,2014-12-20T00:00:00,36375,Ton
729,2014-12-21T00:00:00,15585,Ton
730,2014-12-22T00:00:00,40850,Ton
731,2014-12-23T00:00:00,39030,Ton
732,2014-12-24T00:00:00,36635,Ton
733,2014-12-25T00:00:00,33875,Ton
734,2014-12-26T00:00:00,33460,Ton
735,2014-12-27T00:00:00,34400,Ton
736,2014-12-28T00:00:00,13675,Ton
737,2014-12-29T00:00:00,45565,Ton
738,2014-12-30T00:00:00,43205,Ton
739,2014-12-31T00:00:00,37810,Ton
740,2015-01-01T00:00:00,32810,Ton
741,2015-02-01T00:00:00,35935,Ton
742,2015-03-01T00:00:00,35710,Ton
743,2015-04-01T00:00:00,12770,Ton
744,2015-05-01T00:00:00,44795,Ton
745,2015-06-01T00:00:00,24415,Ton
746,2015-07-01T00:00:00,11875,Ton
747,2015-08-01T00:00:00,34080,Ton
748,2015-09-01T00:00:00,25580,Ton
749,2015-10-01T00:00:00,28330,Ton
750,2015-11-01T00:00:00,13700,Ton
751,2015-12-01T00:00:00,37215,Ton
752,2015-01-13T00:00:00,60420,Ton
753,2015-01-14T00:00:00,44520,Ton
754,2015-01-15T00:00:00,44540,Ton
755,2015-01-16T00:00:00,40665,Ton
756,2015-01-17T00:00:00,38240,Ton
757,2015-01-18T00:00:00,14185,Ton
758,2015-01-19T00:00:00,46520,Ton
759,2015-01-20T00:00:00,41960,Ton
760,2015-01-21T00:00:00,33770,Ton
761,2015-01-22T00:00:00,36050,Ton
762,2015-01-23T00:00:00,34500,Ton
763,2015-01-24T00:00:00,34730,Ton
764,2015-01-25T00:00:00,12480,Ton
765,2015-01-26T00:00:00,46925,Ton
766,2015-01-27T00:00:00,43340,Ton
767,2015-01-28T00:00:00,41805,Ton
768,2015-01-29T00:00:00,31890,Ton
769,2015-01-30T00:00:00,34175,Ton
770,2015-01-31T00:00:00,31470,Ton
771,2015-01-02T00:00:00,12205,Ton
772,2015-02-02T00:00:00,40575,Ton
773,2015-03-02T00:00:00,37945,Ton
774,2015-04-02T00:00:00,36520,Ton
775,2015-05-02T00:00:00,29430,Ton
776,2015-06-02T00:00:00,30045,Ton
777,2015-07-02T00:00:00,35195,Ton
778,2015-08-02T00:00:00,15790,Ton
779,2015-09-02T00:00:00,45465,Ton
780,2015-10-02T00:00:00,42900,Ton
781,2015-11-02T00:00:00,30915,Ton
782,2015-12-02T00:00:00,36125,Ton
783,2015-02-13T00:00:00,35990,Ton
784,2015-02-14T00:00:00,33005,Ton
785,2015-02-15T00:00:00,12280,Ton
786,2015-02-16T00:00:00,43410,Ton
787,2015-02-17T00:00:00,39490,Ton
788,2015-02-18T00:00:00,27345,Ton
789,2015-02-19T00:00:00,32780,Ton
790,2015-02-20T00:00:00,33020,Ton
791,2015-02-21T00:00:00,30850,Ton
792,2015-02-22T00:00:00,11810,Ton
793,2015-02-23T00:00:00,46070,Ton
794,2015-02-24T00:00:00,45630,Ton
795,2015-02-25T00:00:00,41230,Ton
796,2015-02-26T00:00:00,39385,Ton
797,2015-02-27T00:00:00,37600,Ton
798,2015-02-28T00:00:00,40765,Ton
799,2015-01-03T00:00:00,14240,Ton
800,2015-02-03T00:00:00,47745,Ton
801,2015-03-03T00:00:00,47530,Ton
802,2015-04-03T00:00:00,34645,Ton
803,2015-05-03T00:00:00,34310,Ton
804,2015-06-03T00:00:00,34820,Ton
805,2015-07-03T00:00:00,38045,Ton
806,2015-08-03T00:00:00,13175,Ton
807,2015-09-03T00:00:00,51175,Ton
808,2015-10-03T00:00:00,49825,Ton
809,2015-11-03T00:00:00,44130,Ton
810,2015-12-03T00:00:00,34645,Ton
811,2015-03-13T00:00:00,38215,Ton
812,2015-03-14T00:00:00,36055,Ton
813,2015-03-15T00:00:00,14715,Ton
814,2015-03-16T00:00:00,45860,Ton
815,2015-03-17T00:00:00,42850,Ton
816,2015-03-18T00:00:00,35455,Ton
817,2015-03-19T00:00:00,36275,Ton
818,2015-03-20T00:00:00,32245,Ton
819,2015-03-21T00:00:00,34870,Ton
820,2015-03-22T00:00:00,18195,Ton
821,2015-03-23T00:00:00,44705,Ton
822,2015-03-24T00:00:00,40510,Ton
823,2015-03-25T00:00:00,38950,Ton
824,2015-03-26T00:00:00,41080,Ton
825,2015-03-27T00:00:00,35750,Ton
826,2015-03-28T00:00:00,35445,Ton
827,2015-03-29T00:00:00,14810,Ton
828,2015-03-30T00:00:00,43360,Ton
829,2015-03-31T00:00:00,41680,Ton
830,2015-01-04T00:00:00,37790,Ton
831,2015-02-04T00:00:00,38855,Ton
832,2015-03-04T00:00:00,37440,Ton
833,2015-04-04T00:00:00,36190,Ton
834,2015-05-04T00:00:00,13590,Ton
835,2015-06-04T00:00:00,53045,Ton
836,2015-07-04T00:00:00,47955,Ton
837,2015-08-04T00:00:00,40470,Ton
838,2015-09-04T00:00:00,35195,Ton
839,2015-10-04T00:00:00,31535,Ton
840,2015-11-04T00:00:00,29345,Ton
841,2015-12-04T00:00:00,14060,Ton
842,2015-04-13T00:00:00,41105,Ton
843,2015-04-14T00:00:00,42980,Ton
844,2015-04-15T00:00:00,38465,Ton
845,2015-04-16T00:00:00,39145,Ton
846,2015-04-17T00:00:00,37775,Ton
847,2015-04-18T00:00:00,35100,Ton
848,2015-04-19T00:00:00,17635,Ton
849,2015-04-20T00:00:00,47290,Ton
850,2015-04-21T00:00:00,39290,Ton
851,2015-04-22T00:00:00,40935,Ton
852,2015-04-23T00:00:00,28820,Ton
853,2015-04-24T00:00:00,26510,Ton
854,2015-04-25T00:00:00,32865,Ton
855,2015-04-26T00:00:00,16870,Ton
856,2015-04-27T00:00:00,47285,Ton
857,2015-04-28T00:00:00,45305,Ton
858,2015-04-29T00:00:00,36565,Ton
859,2015-04-30T00:00:00,31715,Ton
860,2015-01-05T00:00:00,34200,Ton
861,2015-02-05T00:00:00,32370,Ton
862,2015-03-05T00:00:00,15805,Ton
863,2015-04-05T00:00:00,41385,Ton
864,2015-05-05T00:00:00,41175,Ton
865,2015-06-05T00:00:00,33470,Ton
866,2015-07-05T00:00:00,30025,Ton
867,2015-08-05T00:00:00,30355,Ton
868,2015-09-05T00:00:00,32620,Ton
869,2015-10-05T00:00:00,16340,Ton
870,2015-11-05T00:00:00,44115,Ton
871,2015-12-05T00:00:00,42060,Ton
872,2015-05-13T00:00:00,36685,Ton
873,2015-05-14T00:00:00,32140,Ton
874,2015-05-15T00:00:00,31265,Ton
875,2015-05-16T00:00:00,31340,Ton
876,2015-05-17T00:00:00,17720,Ton
877,2015-05-18T00:00:00,41085,Ton
878,2015-05-19T00:00:00,43795,Ton
879,2015-05-20T00:00:00,39515,Ton
880,2015-05-21T00:00:00,31520,Ton
881,2015-05-22T00:00:00,31380,Ton
882,2015-05-23T00:00:00,33100,Ton
883,2015-05-24T00:00:00,15440,Ton
884,2015-05-25T00:00:00,43595,Ton
885,2015-05-26T00:00:00,38335,Ton
886,2015-05-27T00:00:00,33320,Ton
887,2015-05-28T00:00:00,31590,Ton
888,2015-05-29T00:00:00,29950,Ton
889,2015-05-30T00:00:00,33035,Ton
890,2015-05-31T00:00:00,16040,Ton
891,2015-01-06T00:00:00,44680,Ton
892,2015-02-06T00:00:00,39685,Ton
893,2015-03-06T00:00:00,36110,Ton
894,2015-04-06T00:00:00,33610,Ton
895,2015-05-06T00:00:00,36685,Ton
896,2015-06-06T00:00:00,26535,Ton
897,2015-07-06T00:00:00,16250,Ton
898,2015-08-06T00:00:00,47240,Ton
899,2015-09-06T00:00:00,47260,Ton
900,2015-10-06T00:00:00,38615,Ton
901,2015-11-06T00:00:00,37240,Ton
902,2015-12-06T00:00:00,35615,Ton
903,2015-06-13T00:00:00,36845,Ton
904,2015-06-14T00:00:00,15200,Ton
905,2015-06-15T00:00:00,46945,Ton
906,2015-06-16T00:00:00,43335,Ton
907,2015-06-17T00:00:00,42350,Ton
908,2015-06-18T00:00:00,35260,Ton
909,2015-06-19T00:00:00,36240,Ton
910,2015-06-20T00:00:00,33890,Ton
911,2015-06-21T00:00:00,15810,Ton
912,2015-06-22T00:00:00,41995,Ton
913,2015-06-23T00:00:00,39035,Ton
914,2015-06-24T00:00:00,33605,Ton
915,2015-06-25T00:00:00,32235,Ton
916,2015-06-26T00:00:00,31135,Ton
917,2015-06-27T00:00:00,35750,Ton
918,2015-06-28T00:00:00,16085,Ton
919,2015-06-29T00:00:00,43940,Ton
920,2015-06-30T00:00:00,42060,Ton
921,2015-01-07T00:00:00,37040,Ton
922,2015-02-07T00:00:00,34790,Ton
923,2015-03-07T00:00:00,34430,Ton
924,2015-04-07T00:00:00,34680,Ton
925,2015-05-07T00:00:00,16475,Ton
926,2015-06-07T00:00:00,42175,Ton
927,2015-07-07T00:00:00,39440,Ton
928,2015-08-07T00:00:00,36730,Ton
929,2015-09-07T00:00:00,35105,Ton
930,2015-10-07T00:00:00,39335,Ton
931,2015-11-07T00:00:00,37420,Ton
932,2015-12-07T00:00:00,18705,Ton
933,2015-07-13T00:00:00,48130,Ton
934,2015-07-14T00:00:00,46505,Ton
935,2015-07-15T00:00:00,43790,Ton
936,2015-07-16T00:00:00,48580,Ton
937,2015-07-17T00:00:00,39790,Ton
938,2015-07-18T00:00:00,29620,Ton
939,2015-07-19T00:00:00,9090,Ton
940,2015-07-20T00:00:00,31420,Ton
941,2015-07-21T00:00:00,32695,Ton
942,2015-07-22T00:00:00,32700,Ton
943,2015-07-23T00:00:00,32715,Ton
944,2015-07-24T00:00:00,34965,Ton
945,2015-07-25T00:00:00,32870,Ton
946,2015-07-26T00:00:00,17550,Ton
947,2015-07-27T00:00:00,45595,Ton
948,2015-07-28T00:00:00,32500,Ton
949,2015-07-29T00:00:00,36050,Ton
950,2015-07-30T00:00:00,35335,Ton
951,2015-07-31T00:00:00,35910,Ton
952,2015-01-08T00:00:00,38670,Ton
953,2015-02-08T00:00:00,17810,Ton
954,2015-03-08T00:00:00,42980,Ton
955,2015-04-08T00:00:00,40155,Ton
956,2015-05-08T00:00:00,37820,Ton
957,2015-06-08T00:00:00,36860,Ton
958,2015-07-08T00:00:00,36620,Ton
959,2015-08-08T00:00:00,34150,Ton
960,2015-09-08T00:00:00,15535,Ton
961,2015-10-08T00:00:00,44875,Ton
962,2015-11-08T00:00:00,41530,Ton
963,2015-12-08T00:00:00,38950,Ton
964,2015-08-13T00:00:00,37455,Ton
965,2015-08-14T00:00:00,35780,Ton
966,2015-08-15T00:00:00,37870,Ton
967,2015-08-16T00:00:00,17200,Ton
968,2015-08-17T00:00:00,43775,Ton
969,2015-08-18T00:00:00,40475,Ton
970,2015-08-19T00:00:00,38330,Ton
971,2015-08-20T00:00:00,33810,Ton
972,2015-08-21T00:00:00,34035,Ton
973,2015-08-22T00:00:00,37045,Ton
974,2015-08-23T00:00:00,17140,Ton
975,2015-08-24T00:00:00,42210,Ton
976,2015-08-25T00:00:00,40920,Ton
977,2015-08-26T00:00:00,38840,Ton
978,2015-08-27T00:00:00,37035,Ton
979,2015-08-28T00:00:00,33500,Ton
980,2015-08-29T00:00:00,31600,Ton
981,2015-08-30T00:00:00,15660,Ton
982,2015-08-31T00:00:00,43460,Ton
983,2015-01-09T00:00:00,39740,Ton
984,2015-02-09T00:00:00,35140,Ton
985,2015-03-09T00:00:00,32995,Ton
986,2015-04-09T00:00:00,32950,Ton
987,2015-05-09T00:00:00,35480,Ton
988,2015-06-09T00:00:00,14780,Ton
989,2015-07-09T00:00:00,45715,Ton
990,2015-08-09T00:00:00,42300,Ton
991,2015-09-09T00:00:00,38350,Ton
992,2015-10-09T00:00:00,34395,Ton
993,2015-11-09T00:00:00,32995,Ton
994,2015-12-09T00:00:00,35070,Ton
995,2015-09-13T00:00:00,17470,Ton
996,2015-09-14T00:00:00,46365,Ton
997,2015-09-15T00:00:00,42575,Ton
998,2015-09-16T00:00:00,41310,Ton
999,2015-09-17T00:00:00,38465,Ton
1000,2015-09-18T00:00:00,36180,Ton
1001,2015-09-19T00:00:00,41785,Ton
1002,2015-09-20T00:00:00,18570,Ton
1003,2015-09-21T00:00:00,49510,Ton
1004,2015-09-22T00:00:00,49010,Ton
1005,2015-09-23T00:00:00,40385,Ton
1006,2015-09-24T00:00:00,48385,Ton
1007,2015-09-25T00:00:00,61500,Ton
1008,2015-09-26T00:00:00,43745,Ton
1009,2015-09-27T00:00:00,31030,Ton
1010,2015-09-28T00:00:00,34730,Ton
1011,2015-09-29T00:00:00,35025,Ton
1012,2015-09-30T00:00:00,40120,Ton
1013,2015-01-10T00:00:00,37900,Ton
1014,2015-02-10T00:00:00,32655,Ton
1015,2015-03-10T00:00:00,33105,Ton
1016,2015-04-10T00:00:00,18020,Ton
1017,2015-05-10T00:00:00,44570,Ton
1018,2015-06-10T00:00:00,39015,Ton
1019,2015-07-10T00:00:00,38605,Ton
1020,2015-08-10T00:00:00,36465,Ton
1021,2015-09-10T00:00:00,33480,Ton
1022,2015-10-10T00:00:00,35005,Ton
1023,2015-11-10T00:00:00,16725,Ton
1024,2015-12-10T00:00:00,42895,Ton
1025,2015-10-13T00:00:00,40240,Ton
1026,2015-10-14T00:00:00,35170,Ton
1027,2015-10-15T00:00:00,33870,Ton
1028,2015-10-16T00:00:00,32880,Ton
1029,2015-10-17T00:00:00,34055,Ton
1030,2015-10-18T00:00:00,15830,Ton
1031,2015-10-19T00:00:00,43360,Ton
1032,2015-10-20T00:00:00,38980,Ton
1033,2015-10-21T00:00:00,38755,Ton
1034,2015-10-22T00:00:00,36665,Ton
1035,2015-10-23T00:00:00,32770,Ton
1036,2015-10-24T00:00:00,33850,Ton
1037,2015-10-25T00:00:00,16905,Ton
1038,2015-10-26T00:00:00,45425,Ton
1039,2015-10-27T00:00:00,42665,Ton
1040,2015-10-28T00:00:00,35455,Ton
1041,2015-10-29T00:00:00,38480,Ton
1042,2015-10-30T00:00:00,35985,Ton
1043,2015-10-31T00:00:00,36575,Ton
1044,2015-01-11T00:00:00,13210,Ton
1045,2015-02-11T00:00:00,48770,Ton
1046,2015-03-11T00:00:00,42885,Ton
1047,2015-04-11T00:00:00,40310,Ton
1048,2015-05-11T00:00:00,40395,Ton
1049,2015-06-11T00:00:00,37525,Ton
1050,2015-07-11T00:00:00,35555,Ton
1051,2015-08-11T00:00:00,15795,Ton
1052,2015-09-11T00:00:00,47310,Ton
1053,2015-10-11T00:00:00,42075,Ton
1054,2015-11-11T00:00:00,37555,Ton
1055,2015-12-11T00:00:00,35335,Ton
1056,2015-11-13T00:00:00,34080,Ton
1057,2015-11-14T00:00:00,34440,Ton
1058,2015-11-15T00:00:00,15815,Ton
1059,2015-11-16T00:00:00,48530,Ton
1060,2015-11-17T00:00:00,43960,Ton
1061,2015-11-18T00:00:00,38880,Ton
1062,2015-11-19T00:00:00,36755,Ton
1063,2015-11-20T00:00:00,40275,Ton
1064,2015-11-21T00:00:00,34385,Ton
1065,2015-11-22T00:00:00,19405,Ton
1066,2015-11-23T00:00:00,48245,Ton
1067,2015-11-24T00:00:00,49080,Ton
1068,2015-11-25T00:00:00,37585,Ton
1069,2015-11-26T00:00:00,36645,Ton
1070,2015-11-27T00:00:00,39925,Ton
1071,2015-11-28T00:00:00,40035,Ton
1072,2015-11-29T00:00:00,20120,Ton
1073,2015-11-30T00:00:00,48770,Ton
1074,2015-01-12T00:00:00,47550,Ton
1075,2015-02-12T00:00:00,42730,Ton
1076,2015-03-12T00:00:00,38780,Ton
1077,2015-04-12T00:00:00,33790,Ton
1078,2015-05-12T00:00:00,33520,Ton
1079,2015-06-12T00:00:00,13815,Ton
1080,2015-07-12T00:00:00,44680,Ton
1081,2015-08-12T00:00:00,47465,Ton
1082,2015-09-12T00:00:00,38300,Ton
1083,2015-10-12T00:00:00,34735,Ton
1084,2015-11-12T00:00:00,32820,Ton
1085,2015-12-12T00:00:00,34750,Ton
1086,2015-12-13T00:00:00,15175,Ton
1087,2015-12-14T00:00:00,47175,Ton
1088,2015-12-15T00:00:00,39810,Ton
1089,2015-12-16T00:00:00,37360,Ton
1090,2015-12-17T00:00:00,31020,Ton
1091,2015-12-18T00:00:00,35690,Ton
1092,2015-12-19T00:00:00,34680,Ton
1093,2015-12-20T00:00:00,14185,Ton
1094,2015-12-21T00:00:00,40645,Ton
1095,2015-12-22T00:00:00,40760,Ton
1096,2015-12-23T00:00:00,39210,Ton
1097,2015-12-24T00:00:00,36170,Ton
1098,2015-12-25T00:00:00,34045,Ton
1099,2015-12-26T00:00:00,38380,Ton
1100,2015-12-27T00:00:00,16290,Ton
1101,2015-12-28T00:00:00,39275,Ton
1102,2015-12-29T00:00:00,40845,Ton
1103,2015-12-30T00:00:00,35020,Ton
1104,2015-12-31T00:00:00,31000,Ton
1105,2016-01-01T00:00:00,27600,Ton
1106,2016-02-01T00:00:00,31045,Ton
1107,2016-03-01T00:00:00,16730,Ton
1108,2016-04-01T00:00:00,38365,Ton
1109,2016-05-01T00:00:00,43830,Ton
1110,2016-06-01T00:00:00,39340,Ton
1111,2016-07-01T00:00:00,37545,Ton
1112,2016-08-01T00:00:00,37935,Ton
1113,2016-09-01T00:00:00,39480,Ton
1114,2016-10-01T00:00:00,18130,Ton
1115,2016-11-01T00:00:00,45725,Ton
1116,2016-12-01T00:00:00,52080,Ton
1117,2016-01-13T00:00:00,39785,Ton
1118,2016-01-14T00:00:00,34410,Ton
1119,2016-01-15T00:00:00,33670,Ton
1120,2016-01-16T00:00:00,33505,Ton
1121,2016-01-17T00:00:00,17875,Ton
1122,2016-01-18T00:00:00,44295,Ton
1123,2016-01-19T00:00:00,40655,Ton
1124,2016-01-20T00:00:00,32960,Ton
1125,2016-01-21T00:00:00,34275,Ton
1126,2016-01-22T00:00:00,32255,Ton
1127,2016-01-23T00:00:00,34050,Ton
1128,2016-01-24T00:00:00,13905,Ton
1129,2016-01-25T00:00:00,36560,Ton
1130,2016-01-26T00:00:00,34870,Ton
1131,2016-01-27T00:00:00,33330,Ton
1132,2016-01-28T00:00:00,32005,Ton
1133,2016-01-29T00:00:00,34890,Ton
1134,2016-01-30T00:00:00,37180,Ton
1135,2016-01-31T00:00:00,18480,Ton
1136,2016-01-02T00:00:00,43975,Ton
1137,2016-02-02T00:00:00,44035,Ton
1138,2016-03-02T00:00:00,40450,Ton
1139,2016-04-02T00:00:00,37085,Ton
1140,2016-05-02T00:00:00,35760,Ton
1141,2016-06-02T00:00:00,37230,Ton
1142,2016-07-02T00:00:00,15430,Ton
1143,2016-08-02T00:00:00,40490,Ton
1144,2016-09-02T00:00:00,40705,Ton
1145,2016-10-02T00:00:00,39750,Ton
1146,2016-11-02T00:00:00,34910,Ton
1147,2016-12-02T00:00:00,32605,Ton
1148,2016-02-13T00:00:00,33140,Ton
1149,2016-02-14T00:00:00,17460,Ton
1150,2016-02-15T00:00:00,46435,Ton
1151,2016-02-16T00:00:00,44560,Ton
1152,2016-02-17T00:00:00,37900,Ton
1153,2016-02-18T00:00:00,37330,Ton
1154,2016-02-19T00:00:00,33420,Ton
1155,2016-02-20T00:00:00,31280,Ton
1156,2016-02-21T00:00:00,16595,Ton
1157,2016-02-22T00:00:00,39570,Ton
1158,2016-02-23T00:00:00,42385,Ton
1159,2016-02-24T00:00:00,38300,Ton
1160,2016-02-25T00:00:00,37365,Ton
1161,2016-02-26T00:00:00,33710,Ton
1162,2016-02-27T00:00:00,35325,Ton
1163,2016-02-28T00:00:00,15500,Ton
1164,2016-02-29T00:00:00,48835,Ton
1165,2016-01-03T00:00:00,46980,Ton
1166,2016-02-03T00:00:00,36050,Ton
1167,2016-03-03T00:00:00,32225,Ton
1168,2016-04-03T00:00:00,31390,Ton
1169,2016-05-03T00:00:00,32615,Ton
1170,2016-06-03T00:00:00,16355,Ton
1171,2016-07-03T00:00:00,43440,Ton
1172,2016-08-03T00:00:00,47910,Ton
1173,2016-09-03T00:00:00,39055,Ton
1174,2016-10-03T00:00:00,34625,Ton
1175,2016-11-03T00:00:00,34900,Ton
1176,2016-12-03T00:00:00,32575,Ton
1177,2016-03-13T00:00:00,17740,Ton
1178,2016-03-14T00:00:00,48690,Ton
1179,2016-03-15T00:00:00,39125,Ton
1180,2016-03-16T00:00:00,30830,Ton
1181,2016-03-17T00:00:00,31730,Ton
1182,2016-03-18T00:00:00,29310,Ton
1183,2016-03-19T00:00:00,32675,Ton
1184,2016-03-20T00:00:00,18715,Ton
1185,2016-03-21T00:00:00,40020,Ton
1186,2016-03-22T00:00:00,41010,Ton
1187,2016-03-23T00:00:00,39150,Ton
1188,2016-03-24T00:00:00,30220,Ton
1189,2016-03-25T00:00:00,31810,Ton
1190,2016-03-26T00:00:00,30280,Ton
1191,2016-03-27T00:00:00,14790,Ton
1192,2016-03-28T00:00:00,43535,Ton
1193,2016-03-29T00:00:00,41870,Ton
1194,2016-03-30T00:00:00,33610,Ton
1195,2016-03-31T00:00:00,35740,Ton
1196,2016-01-04T00:00:00,29780,Ton
1197,2016-02-04T00:00:00,35255,Ton
1198,2016-03-04T00:00:00,19580,Ton
1199,2016-04-04T00:00:00,40630,Ton
1200,2016-05-04T00:00:00,42845,Ton
1201,2016-06-04T00:00:00,35680,Ton
1202,2016-07-04T00:00:00,32220,Ton
1203,2016-08-04T00:00:00,35655,Ton
1204,2016-09-04T00:00:00,32320,Ton
1205,2016-10-04T00:00:00,16995,Ton
1206,2016-11-04T00:00:00,41235,Ton
1207,2016-12-04T00:00:00,38130,Ton
1208,2016-04-13T00:00:00,32255,Ton
1209,2016-04-14T00:00:00,31795,Ton
1210,2016-04-15T00:00:00,27645,Ton
1211,2016-04-16T00:00:00,31050,Ton
1212,2016-04-17T00:00:00,17945,Ton
1213,2016-04-18T00:00:00,41895,Ton
1214,2016-04-19T00:00:00,38860,Ton
1215,2016-04-20T00:00:00,32585,Ton
1216,2016-04-21T00:00:00,27775,Ton
1217,2016-04-22T00:00:00,34305,Ton
1218,2016-04-23T00:00:00,29860,Ton
1219,2016-04-24T00:00:00,18365,Ton
1220,2016-04-25T00:00:00,33765,Ton
1221,2016-04-26T00:00:00,33705,Ton
1222,2016-04-27T00:00:00,28455,Ton
1223,2016-04-28T00:00:00,31365,Ton
1224,2016-04-29T00:00:00,34345,Ton
1225,2016-04-30T00:00:00,29755,Ton
1226,2016-01-05T00:00:00,17740,Ton
1227,2016-02-05T00:00:00,43990,Ton
1228,2016-03-05T00:00:00,36505,Ton
1229,2016-04-05T00:00:00,33320,Ton
1230,2016-05-05T00:00:00,28605,Ton
1231,2016-06-05T00:00:00,29295,Ton
1232,2016-07-05T00:00:00,31185,Ton
1233,2016-08-05T00:00:00,15045,Ton
1234,2016-09-05T00:00:00,45020,Ton
1235,2016-10-05T00:00:00,36090,Ton
1236,2016-11-05T00:00:00,35990,Ton
1237,2016-12-05T00:00:00,32745,Ton
1238,2016-05-13T00:00:00,28035,Ton
1239,2016-05-14T00:00:00,29520,Ton
1240,2016-05-15T00:00:00,16570,Ton
1241,2016-05-16T00:00:00,37610,Ton
1242,2016-05-17T00:00:00,38805,Ton
1243,2016-05-18T00:00:00,32925,Ton
1244,2016-05-19T00:00:00,32660,Ton
1245,2016-05-20T00:00:00,32565,Ton
1246,2016-05-21T00:00:00,29740,Ton
1247,2016-05-22T00:00:00,13620,Ton
1248,2016-05-23T00:00:00,40660,Ton
1249,2016-05-24T00:00:00,37145,Ton
1250,2016-05-25T00:00:00,34375,Ton
