,tarih,değer (ton)
1701,2017-08-20,"21032,0"
1702,2017-08-21,"48826,0"
1703,2017-08-22,"45030,0"
1704,2017-08-23,"43552,0"
1705,2017-08-24,"41248,0"
1706,2017-08-25,"39756,0"
1707,2017-08-26,"44650,0"
1708,2017-08-27,"22808,0"
1709,2017-08-28,"55608,0"
1710,2017-08-29,"47654,0"
1711,2017-08-30,"51044,0"
1712,2017-08-31,"58620,0"
1713,2017-01-09,"58452,0"
1714,2017-02-09,"85206,0"
1715,2017-03-09,"52140,0"
1716,2017-04-09,"32642,0"
1717,2017-05-09,"32770,0"
1718,2017-06-09,"38190,0"
1719,2017-07-09,"34468,0"
1720,2017-08-09,"37442,0"
1721,2017-09-09,"39170,0"
1722,2017-10-09,"15490,0"
1723,2017-11-09,"50364,0"
1724,2017-12-09,"43526,0"
1725,2017-09-13,"37582,0"
1726,2017-09-14,"39232,0"
1727,2017-09-15,"38496,0"
1728,2017-09-16,"41304,0"
1729,2017-09-17,"17836,0"
1730,2017-09-18,"48742,0"
1731,2017-09-19,"44800,0"
1732,2017-09-20,"44378,0"
1733,2017-09-21,"38278,0"
1734,2017-09-22,"36004,0"
1735,2017-09-23,"40398,0"
1736,2017-09-24,"20056,0"
1737,2017-09-25,"47948,0"
1738,2017-09-26,"46760,0"
1739,2017-09-27,"40144,0"
1740,2017-09-28,"36906,0"
1741,2017-09-29,"36788,0"
1742,2017-09-30,"40826,0"
1743,2017-01-10,"18994,0"
1744,2017-02-10,"44540,0"
1745,2017-03-10,"47632,0"
1746,2017-04-10,"39206,0"
1747,2017-05-10,"34738,0"
1748,2017-06-10,"33936,0"
1749,2017-07-10,"33492,0"
1750,2017-08-10,"17670,0"
1751,2017-09-10,"47212,0"
1752,2017-10-10,"42508,0"
1753,2017-11-10,"38928,0"
1754,2017-12-10,"37006,0"
1755,2017-10-13,"34868,0"
1756,2017-10-14,"38518,0"
1757,2017-10-15,"17242,0"
1758,2017-10-16,"47012,0"
1759,2017-10-17,"40550,0"
1760,2017-10-18,"41750,0"
1761,2017-10-19,"36664,0"
1762,2017-10-20,"34718,0"
1763,2017-10-21,"38016,0"
1764,2017-10-22,"18014,0"
1765,2017-10-23,"47942,0"
1766,2017-10-24,"44240,0"
1767,2017-10-25,"38514,0"
1768,2017-10-26,"39556,0"
1769,2017-10-27,"39218,0"
1770,2017-10-28,"40280,0"
1771,2017-10-29,"19048,0"
1772,2017-10-30,"45686,0"
1773,2017-10-31,"44142,0"
1774,2017-01-11,"44326,0"
1775,2017-02-11,"37120,0"
1776,2017-03-11,"38398,0"
1777,2017-04-11,"37248,0"
1778,2017-05-11,"21000,0"
1779,2017-06-11,"53860,0"
1780,2017-07-11,"52408,0"
1781,2017-08-11,"48348,0"
1782,2017-09-11,"43272,0"
1783,2017-10-11,"42888,0"
1784,2017-11-11,"41866,0"
1785,2017-12-11,"18942,0"
1786,2017-11-13,"53862,0"
1787,2017-11-14,"52366,0"
1788,2017-11-15,"46406,0"
1789,2017-11-16,"40482,0"
1790,2017-11-17,"39494,0"
1791,2017-11-18,"41304,0"
1792,2017-11-19,"21092,0"
1793,2017-11-20,"56254,0"
1794,2017-11-21,"56364,0"
1795,2017-11-22,"48662,0"
1796,2017-11-23,"45098,0"
1797,2017-11-24,"43566,0"
1798,2017-11-25,"45730,0"
1799,2017-11-26,"21126,0"
1800,2017-11-27,"54256,0"
1801,2017-11-28,"49502,0"
1802,2017-11-29,"42422,0"
1803,2017-11-30,"40074,0"
1804,2017-01-12,"40346,0"
1805,2017-02-12,"40518,0"
1806,2017-03-12,"20988,0"
1807,2017-04-12,"53842,0"
1808,2017-05-12,"47894,0"
1809,2017-06-12,"42564,0"
1810,2017-07-12,"38018,0"
1811,2017-08-12,"35348,0"
1812,2017-09-12,"38506,0"
1813,2017-10-12,"18792,0"
1814,2017-11-12,"46908,0"
1815,2017-12-12,"44600,0"
1816,2017-12-13,"42878,0"
1817,2017-12-14,"39726,0"
1818,2017-12-15,"37352,0"
1819,2017-12-16,"38922,0"
1820,2017-12-17,"18694,0"
1821,2017-12-18,"51874,0"
1822,2017-12-19,"44902,0"
1823,2017-12-20,"42864,0"
1824,2017-12-21,"39214,0"
1825,2017-12-22,"37268,0"
1826,2017-12-23,"41050,0"
1827,2017-12-24,"19050,0"
1828,2017-12-25,"41932,0"
1829,2017-12-26,"38314,0"
1830,2017-12-27,"37340,0"
1831,2017-12-28,"33450,0"
1832,2017-12-29,"37798,0"
1833,2017-12-30,"37020,0"
1834,2017-12-31,"20280,0"
1835,2018-01-01,"48770,0"
1836,2018-02-01,"44768,0"
1837,2018-03-01,"42672,0"
1838,2018-04-01,"40664,0"
1839,2018-05-01,"39976,0"
1840,2018-06-01,"38784,0"
1841,2018-07-01,"21086,0"
1842,2018-08-01,"45604,0"
1843,2018-09-01,"43334,0"
1844,2018-10-01,"41682,0"
1845,2018-11-01,"34660,0"
1846,2018-12-01,"40390,0"
1847,2018-01-13,"38828,0"
1848,2018-01-14,"19380,0"
1849,2018-01-15,"46538,0"
1850,2018-01-16,"40802,0"
1851,2018-01-17,"39274,0"
1852,2018-01-18,"36114,0"
1853,2018-01-19,"34024,0"
1854,2018-01-20,"36724,0"
1855,2018-01-21,"22006,0"
