_id,tarih,saat,yukleme_adedi,yukleme_yapilan_kart_adedi
3950,2019-06-19T00:00:00,5,11,11
3951,2019-06-19T00:00:00,6,179,177
3952,2019-06-19T00:00:00,7,1608,1593
3953,2019-06-19T00:00:00,8,2147,2133
3954,2019-06-19T00:00:00,9,2203,2187
3955,2019-06-19T00:00:00,10,2316,2294
3956,2019-06-19T00:00:00,11,2845,2818
3957,2019-06-19T00:00:00,12,3229,3198
3958,2019-06-19T00:00:00,13,3040,3014
3959,2019-06-19T00:00:00,14,2948,2905
3960,2019-06-19T00:00:00,15,2671,2637
3961,2019-06-19T00:00:00,16,2680,2648
3962,2019-06-19T00:00:00,17,2829,2790
3963,2019-06-19T00:00:00,18,2574,2546
3964,2019-06-19T00:00:00,19,2132,2115
3965,2019-06-19T00:00:00,20,1447,1431
3966,2019-06-19T00:00:00,21,1000,991
3967,2019-06-19T00:00:00,22,764,760
3968,2019-06-19T00:00:00,23,362,360
3969,2019-06-20T00:00:00,0,76,75
3970,2019-06-20T00:00:00,1,14,14
3971,2019-06-20T00:00:00,2,1,1
3972,2019-06-20T00:00:00,3,3,3
3973,2019-06-20T00:00:00,4,2,2
3974,2019-06-20T00:00:00,5,5,5
3975,2019-06-20T00:00:00,6,179,175
3976,2019-06-20T00:00:00,7,1578,1555
3977,2019-06-20T00:00:00,8,2140,2117
3978,2019-06-20T00:00:00,9,2175,2163
3979,2019-06-20T00:00:00,10,2324,2300
3980,2019-06-20T00:00:00,11,2831,2800
3981,2019-06-20T00:00:00,12,3250,3215
3982,2019-06-20T00:00:00,13,2897,2870
3983,2019-06-20T00:00:00,14,2817,2773
3984,2019-06-20T00:00:00,15,2553,2519
3985,2019-06-20T00:00:00,16,2236,2199
3986,2019-06-20T00:00:00,17,2499,2467
3987,2019-06-20T00:00:00,18,2591,2547
3988,2019-06-20T00:00:00,19,2318,2292
3989,2019-06-20T00:00:00,20,1814,1798
3990,2019-06-20T00:00:00,21,1296,1289
3991,2019-06-20T00:00:00,22,921,906
3992,2019-06-20T00:00:00,23,470,468
3993,2019-06-21T00:00:00,0,141,140
3994,2019-06-21T00:00:00,1,12,12
3995,2019-06-21T00:00:00,2,3,3
3996,2019-06-21T00:00:00,3,4,4
3997,2019-06-21T00:00:00,4,3,3
3998,2019-06-21T00:00:00,5,9,9
3999,2019-06-21T00:00:00,6,179,177
4000,2019-06-21T00:00:00,7,1456,1444
4001,2019-06-21T00:00:00,8,1989,1955
4002,2019-06-21T00:00:00,9,1890,1874
4003,2019-06-21T00:00:00,10,2125,2102
4004,2019-06-21T00:00:00,11,2548,2526
4005,2019-06-21T00:00:00,12,2746,2721
4006,2019-06-21T00:00:00,13,2421,2392
4007,2019-06-21T00:00:00,14,3135,3092
4008,2019-06-21T00:00:00,15,2817,2781
4009,2019-06-21T00:00:00,16,2574,2532
4010,2019-06-21T00:00:00,17,2623,2588
4011,2019-06-21T00:00:00,18,2611,2585
4012,2019-06-21T00:00:00,19,2382,2341
4013,2019-06-21T00:00:00,20,1743,1719
4014,2019-06-21T00:00:00,21,1286,1268
4015,2019-06-21T00:00:00,22,918,912
4016,2019-06-21T00:00:00,23,476,472
4017,2019-06-22T00:00:00,0,100,99
4018,2019-06-22T00:00:00,1,11,10
4019,2019-06-22T00:00:00,2,5,5
4020,2019-06-22T00:00:00,3,1,1
4021,2019-06-22T00:00:00,4,1,1
4022,2019-06-22T00:00:00,5,2,2
4023,2019-06-22T00:00:00,6,123,123
4024,2019-06-22T00:00:00,7,1090,1082
4025,2019-06-22T00:00:00,8,1242,1225
4026,2019-06-22T00:00:00,9,1268,1245
4027,2019-06-22T00:00:00,10,1569,1554
4028,2019-06-22T00:00:00,11,2231,2199
4029,2019-06-22T00:00:00,12,2505,2482
4030,2019-06-22T00:00:00,13,2568,2536
4031,2019-06-22T00:00:00,14,2445,2413
4032,2019-06-22T00:00:00,15,2242,2208
4033,2019-06-22T00:00:00,16,2284,2256
4034,2019-06-22T00:00:00,17,2342,2316
4035,2019-06-22T00:00:00,18,2358,2330
4036,2019-06-22T00:00:00,19,1943,1916
4037,2019-06-22T00:00:00,20,1830,1807
4038,2019-06-22T00:00:00,21,1278,1253
4039,2019-06-22T00:00:00,22,864,849
4040,2019-06-22T00:00:00,23,489,485
4041,2019-06-23T00:00:00,0,111,111
4042,2019-06-23T00:00:00,1,11,10
4043,2019-06-23T00:00:00,2,6,6
4044,2019-06-23T00:00:00,3,1,1
4045,2019-06-23T00:00:00,4,4,4
4046,2019-06-23T00:00:00,6,41,41
4047,2019-06-23T00:00:00,7,219,217
4048,2019-06-23T00:00:00,8,520,513
4049,2019-06-23T00:00:00,9,759,743
4050,2019-06-23T00:00:00,10,1009,998
4051,2019-06-23T00:00:00,11,1374,1352
4052,2019-06-23T00:00:00,12,1879,1844
4053,2019-06-23T00:00:00,13,2073,2037
4054,2019-06-23T00:00:00,14,1980,1958
4055,2019-06-23T00:00:00,15,2084,2058
4056,2019-06-23T00:00:00,16,1913,1889
4057,2019-06-23T00:00:00,17,1903,1868
4058,2019-06-23T00:00:00,18,1771,1751
4059,2019-06-23T00:00:00,19,1604,1580
4060,2019-06-23T00:00:00,20,1603,1575
4061,2019-06-23T00:00:00,21,1348,1327
4062,2019-06-23T00:00:00,22,992,981
4063,2019-06-23T00:00:00,23,534,524
4064,2019-06-24T00:00:00,0,88,86
4065,2019-06-24T00:00:00,1,13,13
4066,2019-06-24T00:00:00,2,5,5
4067,2019-06-24T00:00:00,3,5,5
4068,2019-06-24T00:00:00,5,4,4
4069,2019-06-24T00:00:00,6,238,237
4070,2019-06-24T00:00:00,7,2306,2287
4071,2019-06-24T00:00:00,8,2371,2346
4072,2019-06-24T00:00:00,9,2036,2015
4073,2019-06-24T00:00:00,10,2077,2055
4074,2019-06-24T00:00:00,11,2398,2354
4075,2019-06-24T00:00:00,12,2956,2919
4076,2019-06-24T00:00:00,13,2910,2882
4077,2019-06-24T00:00:00,14,2674,2636
4078,2019-06-24T00:00:00,15,2476,2439
4079,2019-06-24T00:00:00,16,2451,2413
4080,2019-06-24T00:00:00,17,2558,2520
4081,2019-06-24T00:00:00,18,2616,2582
4082,2019-06-24T00:00:00,19,2265,2241
4083,2019-06-24T00:00:00,20,1784,1756
4084,2019-06-24T00:00:00,21,1364,1354
4085,2019-06-24T00:00:00,22,892,881
4086,2019-06-24T00:00:00,23,508,500
4087,2019-06-25T00:00:00,0,127,125
4088,2019-06-25T00:00:00,1,11,10
4089,2019-06-25T00:00:00,2,8,8
4090,2019-06-25T00:00:00,3,4,4
4091,2019-06-25T00:00:00,4,4,3
4092,2019-06-25T00:00:00,5,6,6
4093,2019-06-25T00:00:00,6,171,171
4094,2019-06-25T00:00:00,7,1592,1578
4095,2019-06-25T00:00:00,8,1986,1968
4096,2019-06-25T00:00:00,9,2017,2000
4097,2019-06-25T00:00:00,10,2003,1983
4098,2019-06-25T00:00:00,11,2477,2440
4099,2019-06-25T00:00:00,12,2812,2782
4100,2019-06-25T00:00:00,13,2620,2588
4101,2019-06-25T00:00:00,14,2441,2414
4102,2019-06-25T00:00:00,15,2192,2164
4103,2019-06-25T00:00:00,16,2194,2172
4104,2019-06-25T00:00:00,17,2267,2232
4105,2019-06-25T00:00:00,18,2298,2280
4106,2019-06-25T00:00:00,19,2230,2210
4107,2019-06-25T00:00:00,20,1750,1735
4108,2019-06-25T00:00:00,21,1299,1280
4109,2019-06-25T00:00:00,22,899,885
4110,2019-06-25T00:00:00,23,467,463
4111,2019-06-26T00:00:00,0,106,106
4112,2019-06-26T00:00:00,1,10,10
4113,2019-06-26T00:00:00,2,6,6
4114,2019-06-26T00:00:00,3,5,5
4115,2019-06-26T00:00:00,4,2,2
4116,2019-06-26T00:00:00,5,6,6
4117,2019-06-26T00:00:00,6,182,179
4118,2019-06-26T00:00:00,7,1551,1543
4119,2019-06-26T00:00:00,8,1936,1909
4120,2019-06-26T00:00:00,9,1878,1860
4121,2019-06-26T00:00:00,10,1958,1930
4122,2019-06-26T00:00:00,11,2166,2145
4123,2019-06-26T00:00:00,12,2637,2607
4124,2019-06-26T00:00:00,13,2519,2486
4125,2019-06-26T00:00:00,14,2237,2214
4126,2019-06-26T00:00:00,15,2030,2004
4127,2019-06-26T00:00:00,16,2091,2063
4128,2019-06-26T00:00:00,17,2252,2230
4129,2019-06-26T00:00:00,18,2266,2239
4130,2019-06-26T00:00:00,19,2104,2079
4131,2019-06-26T00:00:00,20,1704,1685
4132,2019-06-26T00:00:00,21,1275,1264
4133,2019-06-26T00:00:00,22,832,824
4134,2019-06-26T00:00:00,23,450,446
4135,2019-06-27T00:00:00,0,104,103
4136,2019-06-27T00:00:00,1,3,3
4137,2019-06-27T00:00:00,2,2,2
4138,2019-06-27T00:00:00,3,3,3
4139,2019-06-27T00:00:00,5,2,2
4140,2019-06-27T00:00:00,6,162,162
4141,2019-06-27T00:00:00,7,1550,1543
4142,2019-06-27T00:00:00,8,1761,1737
4143,2019-06-27T00:00:00,9,1804,1785
4144,2019-06-27T00:00:00,10,1907,1883
4145,2019-06-27T00:00:00,11,2197,2167
4146,2019-06-27T00:00:00,12,2673,2639
4147,2019-06-27T00:00:00,13,2363,2328
4148,2019-06-27T00:00:00,14,2246,2221
4149,2019-06-27T00:00:00,15,2040,2004
4150,2019-06-27T00:00:00,16,2096,2071
4151,2019-06-27T00:00:00,17,2206,2177
4152,2019-06-27T00:00:00,18,2212,2196
4153,2019-06-27T00:00:00,19,2014,1999
4154,2019-06-27T00:00:00,20,1712,1689
4155,2019-06-27T00:00:00,21,1177,1160
4156,2019-06-27T00:00:00,22,873,858
4157,2019-06-27T00:00:00,23,471,466
4158,2019-06-28T00:00:00,0,124,122
4159,2019-06-28T00:00:00,1,8,8
4160,2019-06-28T00:00:00,2,5,5
4161,2019-06-28T00:00:00,3,1,1
4162,2019-06-28T00:00:00,4,2,2
4163,2019-06-28T00:00:00,5,7,7
4164,2019-06-28T00:00:00,6,181,180
4165,2019-06-28T00:00:00,7,1550,1536
4166,2019-06-28T00:00:00,8,1813,1788
4167,2019-06-28T00:00:00,9,1764,1748
4168,2019-06-28T00:00:00,10,1777,1759
4169,2019-06-28T00:00:00,11,2052,2022
4170,2019-06-28T00:00:00,12,2301,2262
4171,2019-06-28T00:00:00,13,1946,1924
4172,2019-06-28T00:00:00,14,2605,2567
4173,2019-06-28T00:00:00,15,2185,2152
4174,2019-06-28T00:00:00,16,2257,2213
4175,2019-06-28T00:00:00,17,2297,2274
4176,2019-06-28T00:00:00,18,2302,2270
4177,2019-06-28T00:00:00,19,1999,1968
4178,2019-06-28T00:00:00,20,1473,1455
4179,2019-06-28T00:00:00,21,1051,1034
4180,2019-06-28T00:00:00,22,699,686
4181,2019-06-28T00:00:00,23,407,406
4182,2019-06-29T00:00:00,0,93,92
4183,2019-06-29T00:00:00,1,14,14
4184,2019-06-29T00:00:00,2,1,1
4185,2019-06-29T00:00:00,3,1,1
4186,2019-06-29T00:00:00,5,8,8
4187,2019-06-29T00:00:00,6,139,136
4188,2019-06-29T00:00:00,7,1066,1056
4189,2019-06-29T00:00:00,8,1306,1293
4190,2019-06-29T00:00:00,9,1323,1310
4191,2019-06-29T00:00:00,10,1540,1522
4192,2019-06-29T00:00:00,11,2080,2063
4193,2019-06-29T00:00:00,12,2563,2530
4194,2019-06-29T00:00:00,13,2540,2505
4195,2019-06-29T00:00:00,14,2211,2188
4196,2019-06-29T00:00:00,15,2167,2140
4197,2019-06-29T00:00:00,16,2123,2105
4198,2019-06-29T00:00:00,17,2197,2172
4199,2019-06-29T00:00:00,18,2287,2253
4200,2019-06-29T00:00:00,19,2010,1996
4201,2019-06-29T00:00:00,20,1759,1730
4202,2019-06-29T00:00:00,21,1300,1273
4203,2019-06-29T00:00:00,22,869,856
4204,2019-06-29T00:00:00,23,510,504
4205,2019-06-30T00:00:00,0,118,116
4206,2019-06-30T00:00:00,1,4,4
4207,2019-06-30T00:00:00,2,5,5
4208,2019-06-30T00:00:00,3,2,2
4209,2019-06-30T00:00:00,4,3,3
4210,2019-06-30T00:00:00,5,1,1
4211,2019-06-30T00:00:00,6,25,25
4212,2019-06-30T00:00:00,7,355,354
4213,2019-06-30T00:00:00,8,883,868
4214,2019-06-30T00:00:00,9,809,800
4215,2019-06-30T00:00:00,10,971,958
4216,2019-06-30T00:00:00,11,1359,1339
4217,2019-06-30T00:00:00,12,1905,1877
4218,2019-06-30T00:00:00,13,2224,2196
4219,2019-06-30T00:00:00,14,2099,2072
4220,2019-06-30T00:00:00,15,1984,1949
4221,2019-06-30T00:00:00,16,1912,1883
4222,2019-06-30T00:00:00,17,1977,1939
4223,2019-06-30T00:00:00,18,1699,1675
4224,2019-06-30T00:00:00,19,1739,1715
4225,2019-06-30T00:00:00,20,1644,1616
4226,2019-06-30T00:00:00,21,1258,1241
4227,2019-06-30T00:00:00,22,961,949
4228,2019-06-30T00:00:00,23,503,499
4229,2019-07-01T00:00:00,0,100,98
4230,2019-07-01T00:00:00,1,13,13
4231,2019-07-01T00:00:00,2,3,3
4232,2019-07-01T00:00:00,3,8,8
4233,2019-07-01T00:00:00,4,2,2
4234,2019-07-01T00:00:00,5,5,5
4235,2019-07-01T00:00:00,6,261,259
4236,2019-07-01T00:00:00,7,2295,2278
4237,2019-07-01T00:00:00,8,2745,2718
4238,2019-07-01T00:00:00,9,2438,2419
4239,2019-07-01T00:00:00,10,2330,2311
4240,2019-07-01T00:00:00,11,2748,2713
4241,2019-07-01T00:00:00,12,3123,3085
4242,2019-07-01T00:00:00,13,3164,3124
4243,2019-07-01T00:00:00,14,2959,2931
4244,2019-07-01T00:00:00,15,2581,2542
4245,2019-07-01T00:00:00,16,2547,2523
4246,2019-07-01T00:00:00,17,2508,2482
4247,2019-07-01T00:00:00,18,2666,2624
4248,2019-07-01T00:00:00,19,2325,2300
4249,2019-07-01T00:00:00,20,1956,1935
4250,2019-07-01T00:00:00,21,1398,1377
4251,2019-07-01T00:00:00,22,962,949
4252,2019-07-01T00:00:00,23,458,453
4253,2019-07-02T00:00:00,0,93,91
4254,2019-07-02T00:00:00,1,11,11
4255,2019-07-02T00:00:00,2,3,3
4256,2019-07-02T00:00:00,3,1,1
4257,2019-07-02T00:00:00,4,3,3
4258,2019-07-02T00:00:00,5,5,5
4259,2019-07-02T00:00:00,6,166,165
4260,2019-07-02T00:00:00,7,1800,1780
4261,2019-07-02T00:00:00,8,2290,2267
4262,2019-07-02T00:00:00,9,2082,2068
4263,2019-07-02T00:00:00,10,2047,2026
4264,2019-07-02T00:00:00,11,2426,2404
4265,2019-07-02T00:00:00,12,2824,2787
4266,2019-07-02T00:00:00,13,2768,2737
4267,2019-07-02T00:00:00,14,2538,2516
4268,2019-07-02T00:00:00,15,2331,2298
4269,2019-07-02T00:00:00,16,2335,2299
4270,2019-07-02T00:00:00,17,2402,2373
4271,2019-07-02T00:00:00,18,2465,2438
4272,2019-07-02T00:00:00,19,2151,2128
4273,2019-07-02T00:00:00,20,1828,1811
4274,2019-07-02T00:00:00,21,1294,1275
4275,2019-07-02T00:00:00,22,895,884
4276,2019-07-02T00:00:00,23,473,464
4277,2019-07-03T00:00:00,0,98,98
4278,2019-07-03T00:00:00,1,12,12
4279,2019-07-03T00:00:00,2,3,3
4280,2019-07-03T00:00:00,4,4,4
4281,2019-07-03T00:00:00,5,5,5
4282,2019-07-03T00:00:00,6,154,154
4283,2019-07-03T00:00:00,7,1615,1607
4284,2019-07-03T00:00:00,8,2138,2118
4285,2019-07-03T00:00:00,9,1976,1959
4286,2019-07-03T00:00:00,10,1942,1924
4287,2019-07-03T00:00:00,11,2309,2280
4288,2019-07-03T00:00:00,12,2774,2739
4289,2019-07-03T00:00:00,13,2626,2595
4290,2019-07-03T00:00:00,14,2416,2384
4291,2019-07-03T00:00:00,15,2275,2244
4292,2019-07-03T00:00:00,16,2175,2140
4293,2019-07-03T00:00:00,17,2324,2289
4294,2019-07-03T00:00:00,18,2392,2360
4295,2019-07-03T00:00:00,19,2100,2078
4296,2019-07-03T00:00:00,20,1727,1710
4297,2019-07-03T00:00:00,21,1296,1283
4298,2019-07-03T00:00:00,22,912,906
4299,2019-07-03T00:00:00,23,453,448
4300,2019-07-04T00:00:00,0,111,109
4301,2019-07-04T00:00:00,1,14,14
4302,2019-07-04T00:00:00,3,2,2
4303,2019-07-04T00:00:00,4,2,2
4304,2019-07-04T00:00:00,5,4,4
4305,2019-07-04T00:00:00,6,168,167
4306,2019-07-04T00:00:00,7,1674,1661
4307,2019-07-04T00:00:00,8,2114,2084
4308,2019-07-04T00:00:00,9,2034,2013
4309,2019-07-04T00:00:00,10,2050,2030
4310,2019-07-04T00:00:00,11,2265,2242
4311,2019-07-04T00:00:00,12,2614,2588
4312,2019-07-04T00:00:00,13,2558,2535
4313,2019-07-04T00:00:00,14,2361,2333
4314,2019-07-04T00:00:00,15,2213,2186
4315,2019-07-04T00:00:00,16,2128,2099
4316,2019-07-04T00:00:00,17,2281,2248
4317,2019-07-04T00:00:00,18,2282,2253
4318,2019-07-04T00:00:00,19,2093,2066
4319,2019-07-04T00:00:00,20,1769,1745
4320,2019-07-04T00:00:00,21,1255,1240
4321,2019-07-04T00:00:00,22,828,822
4322,2019-07-04T00:00:00,23,463,455
4323,2019-07-05T00:00:00,0,104,104
4324,2019-07-05T00:00:00,1,7,7
4325,2019-07-05T00:00:00,2,5,4
4326,2019-07-05T00:00:00,3,6,6
4327,2019-07-05T00:00:00,4,1,1
4328,2019-07-05T00:00:00,5,3,3
4329,2019-07-05T00:00:00,6,164,161
4330,2019-07-05T00:00:00,7,1563,1546
4331,2019-07-05T00:00:00,8,2032,2001
4332,2019-07-05T00:00:00,9,2015,2000
4333,2019-07-05T00:00:00,10,2045,2021
4334,2019-07-05T00:00:00,11,2242,2216
4335,2019-07-05T00:00:00,12,2578,2545
4336,2019-07-05T00:00:00,13,1924,1900
4337,2019-07-05T00:00:00,14,2873,2836
4338,2019-07-05T00:00:00,15,2525,2497
4339,2019-07-05T00:00:00,16,2487,2451
4340,2019-07-05T00:00:00,17,2482,2464
4341,2019-07-05T00:00:00,18,2558,2521
4342,2019-07-05T00:00:00,19,2272,2247
4343,2019-07-05T00:00:00,20,1792,1774
4344,2019-07-05T00:00:00,21,1198,1186
4345,2019-07-05T00:00:00,22,876,867
4346,2019-07-05T00:00:00,23,465,460
4347,2019-07-06T00:00:00,0,132,132
4348,2019-07-06T00:00:00,1,17,17
4349,2019-07-06T00:00:00,2,9,9
4350,2019-07-06T00:00:00,3,2,2
4351,2019-07-06T00:00:00,4,2,2
4352,2019-07-06T00:00:00,5,10,10
4353,2019-07-06T00:00:00,6,124,124
4354,2019-07-06T00:00:00,7,1130,1120
4355,2019-07-06T00:00:00,8,1606,1585
4356,2019-07-06T00:00:00,9,1487,1470
4357,2019-07-06T00:00:00,10,1718,1691
4358,2019-07-06T00:00:00,11,2049,2024
4359,2019-07-06T00:00:00,12,2676,2651
4360,2019-07-06T00:00:00,13,2660,2621
4361,2019-07-06T00:00:00,14,2378,2346
4362,2019-07-06T00:00:00,15,2475,2424
4363,2019-07-06T00:00:00,16,2256,2221
4364,2019-07-06T00:00:00,17,2273,2245
4365,2019-07-06T00:00:00,18,2297,2273
4366,2019-07-06T00:00:00,19,2042,2013
4367,2019-07-06T00:00:00,20,1884,1860
4368,2019-07-06T00:00:00,21,1215,1191
4369,2019-07-06T00:00:00,22,875,868
4370,2019-07-06T00:00:00,23,495,487
4371,2019-07-07T00:00:00,0,135,133
4372,2019-07-07T00:00:00,1,11,11
4373,2019-07-07T00:00:00,2,2,2
4374,2019-07-07T00:00:00,3,2,2
4375,2019-07-07T00:00:00,5,1,1
4376,2019-07-07T00:00:00,6,22,22
4377,2019-07-07T00:00:00,7,250,248
4378,2019-07-07T00:00:00,8,657,645
4379,2019-07-07T00:00:00,9,789,781
4380,2019-07-07T00:00:00,10,1154,1135
4381,2019-07-07T00:00:00,11,1430,1409
4382,2019-07-07T00:00:00,12,1909,1876
4383,2019-07-07T00:00:00,13,1932,1905
4384,2019-07-07T00:00:00,14,1927,1909
4385,2019-07-07T00:00:00,15,1896,1862
4386,2019-07-07T00:00:00,16,1826,1805
4387,2019-07-07T00:00:00,17,1911,1878
4388,2019-07-07T00:00:00,18,1731,1707
4389,2019-07-07T00:00:00,19,1753,1731
4390,2019-07-07T00:00:00,20,1622,1597
4391,2019-07-07T00:00:00,21,1360,1333
4392,2019-07-07T00:00:00,22,993,979
4393,2019-07-07T00:00:00,23,554,546
4394,2019-07-08T00:00:00,0,105,104
4395,2019-07-08T00:00:00,1,17,17
4396,2019-07-08T00:00:00,3,4,4
4397,2019-07-08T00:00:00,5,3,3
4398,2019-07-08T00:00:00,6,269,269
4399,2019-07-08T00:00:00,7,2446,2425
4400,2019-07-08T00:00:00,8,2565,2539
4401,2019-07-08T00:00:00,9,2064,2031
4402,2019-07-08T00:00:00,10,2063,2039
4403,2019-07-08T00:00:00,11,2267,2246
4404,2019-07-08T00:00:00,12,2739,2703
4405,2019-07-08T00:00:00,13,2612,2588
4406,2019-07-08T00:00:00,14,2485,2456
4407,2019-07-08T00:00:00,15,2372,2334
4408,2019-07-08T00:00:00,16,2337,2311
4409,2019-07-08T00:00:00,17,2491,2450
4410,2019-07-08T00:00:00,18,2569,2544
4411,2019-07-08T00:00:00,19,2276,2250
4412,2019-07-08T00:00:00,20,1869,1839
4413,2019-07-08T00:00:00,21,1243,1224
4414,2019-07-08T00:00:00,22,859,849
4415,2019-07-08T00:00:00,23,476,470
4416,2019-07-09T00:00:00,0,106,106
4417,2019-07-09T00:00:00,1,14,14
4418,2019-07-09T00:00:00,2,3,3
4419,2019-07-09T00:00:00,3,2,2
4420,2019-07-09T00:00:00,4,3,3
4421,2019-07-09T00:00:00,5,5,5
4422,2019-07-09T00:00:00,6,190,184
4423,2019-07-09T00:00:00,7,1721,1709
4424,2019-07-09T00:00:00,8,2124,2106
4425,2019-07-09T00:00:00,9,1906,1886
4426,2019-07-09T00:00:00,10,1845,1825
4427,2019-07-09T00:00:00,11,2175,2152
4428,2019-07-09T00:00:00,12,2534,2510
4429,2019-07-09T00:00:00,13,2404,2379
4430,2019-07-09T00:00:00,14,2237,2223
4431,2019-07-09T00:00:00,15,2197,2167
4432,2019-07-09T00:00:00,16,2143,2107
4433,2019-07-09T00:00:00,17,2327,2299
4434,2019-07-09T00:00:00,18,2558,2528
4435,2019-07-09T00:00:00,19,2093,2066
4436,2019-07-09T00:00:00,20,1706,1684
4437,2019-07-09T00:00:00,21,1212,1193
4438,2019-07-09T00:00:00,22,927,915
4439,2019-07-09T00:00:00,23,452,444
4440,2019-07-10T00:00:00,0,115,114
4441,2019-07-10T00:00:00,1,5,5
4442,2019-07-10T00:00:00,2,7,7
4443,2019-07-10T00:00:00,3,2,2
4444,2019-07-10T00:00:00,5,6,6
4445,2019-07-10T00:00:00,6,153,151
4446,2019-07-10T00:00:00,7,1691,1675
4447,2019-07-10T00:00:00,8,2100,2073
4448,2019-07-10T00:00:00,9,1757,1735
4449,2019-07-10T00:00:00,10,1753,1739
4450,2019-07-10T00:00:00,11,2000,1973
4451,2019-07-10T00:00:00,12,2523,2489
4452,2019-07-10T00:00:00,13,2306,2268
4453,2019-07-10T00:00:00,14,2123,2089
4454,2019-07-10T00:00:00,15,2085,2061
4455,2019-07-10T00:00:00,16,2100,2079
4456,2019-07-10T00:00:00,17,2221,2195
4457,2019-07-10T00:00:00,18,2315,2287
4458,2019-07-10T00:00:00,19,2187,2160
4459,2019-07-10T00:00:00,20,1805,1779
4460,2019-07-10T00:00:00,21,1271,1253
4461,2019-07-10T00:00:00,22,896,882
4462,2019-07-10T00:00:00,23,440,432
4463,2019-07-11T00:00:00,0,93,93
4464,2019-07-11T00:00:00,1,11,11
4465,2019-07-11T00:00:00,2,5,5
4466,2019-07-11T00:00:00,3,2,2
4467,2019-07-11T00:00:00,6,184,181
4468,2019-07-11T00:00:00,7,1626,1602
4469,2019-07-11T00:00:00,8,2009,1985
4470,2019-07-11T00:00:00,9,1887,1869
4471,2019-07-11T00:00:00,10,1824,1805
4472,2019-07-11T00:00:00,11,2115,2090
4473,2019-07-11T00:00:00,12,2553,2524
4474,2019-07-11T00:00:00,13,2407,2381
4475,2019-07-11T00:00:00,14,2141,2108
4476,2019-07-11T00:00:00,15,2169,2135
4477,2019-07-11T00:00:00,16,2074,2047
4478,2019-07-11T00:00:00,17,2211,2189
4479,2019-07-11T00:00:00,18,2332,2304
4480,2019-07-11T00:00:00,19,2017,2000
4481,2019-07-11T00:00:00,20,1782,1762
4482,2019-07-11T00:00:00,21,1155,1143
4483,2019-07-11T00:00:00,22,825,817
4484,2019-07-11T00:00:00,23,456,451
4485,2019-07-12T00:00:00,0,90,88
4486,2019-07-12T00:00:00,1,7,7
4487,2019-07-12T00:00:00,2,2,2
4488,2019-07-12T00:00:00,3,1,1
4489,2019-07-12T00:00:00,4,1,1
4490,2019-07-12T00:00:00,5,4,4
4491,2019-07-12T00:00:00,6,180,177
4492,2019-07-12T00:00:00,7,1518,1503
4493,2019-07-12T00:00:00,8,1790,1772
4494,2019-07-12T00:00:00,9,1629,1617
4495,2019-07-12T00:00:00,10,1700,1683
4496,2019-07-12T00:00:00,11,2021,1999
4497,2019-07-12T00:00:00,12,2269,2233
4498,2019-07-12T00:00:00,13,1843,1824
4499,2019-07-12T00:00:00,14,2565,2528
4500,2019-07-12T00:00:00,15,2185,2168
4501,2019-07-12T00:00:00,16,2239,2206
4502,2019-07-12T00:00:00,17,2286,2246
4503,2019-07-12T00:00:00,18,2439,2407
4504,2019-07-12T00:00:00,19,2079,2050
4505,2019-07-12T00:00:00,20,1608,1589
4506,2019-07-12T00:00:00,21,1141,1127
4507,2019-07-12T00:00:00,22,784,776
4508,2019-07-12T00:00:00,23,417,410
4509,2019-07-13T00:00:00,0,86,86
4510,2019-07-13T00:00:00,1,5,5
4511,2019-07-13T00:00:00,2,3,3
4512,2019-07-13T00:00:00,3,2,2
4513,2019-07-13T00:00:00,4,1,1
4514,2019-07-13T00:00:00,5,6,6
4515,2019-07-13T00:00:00,6,126,126
4516,2019-07-13T00:00:00,7,1039,1032
4517,2019-07-13T00:00:00,8,1160,1143
4518,2019-07-13T00:00:00,9,1264,1242
4519,2019-07-13T00:00:00,10,1386,1361
4520,2019-07-13T00:00:00,11,1859,1846
4521,2019-07-13T00:00:00,12,2437,2416
4522,2019-07-13T00:00:00,13,2351,2317
4523,2019-07-13T00:00:00,14,2277,2241
4524,2019-07-13T00:00:00,15,2015,1992
4525,2019-07-13T00:00:00,16,2120,2086
4526,2019-07-13T00:00:00,17,2161,2129
4527,2019-07-13T00:00:00,18,2285,2251
4528,2019-07-13T00:00:00,19,2081,2045
4529,2019-07-13T00:00:00,20,1839,1820
4530,2019-07-13T00:00:00,21,1260,1231
4531,2019-07-13T00:00:00,22,847,839
4532,2019-07-13T00:00:00,23,491,486
4533,2019-07-14T00:00:00,0,102,101
4534,2019-07-14T00:00:00,1,11,11
4535,2019-07-14T00:00:00,2,4,4
4536,2019-07-14T00:00:00,3,2,2
4537,2019-07-14T00:00:00,5,3,3
4538,2019-07-14T00:00:00,6,35,35
4539,2019-07-14T00:00:00,7,418,416
4540,2019-07-14T00:00:00,8,973,961
4541,2019-07-14T00:00:00,9,800,787
4542,2019-07-14T00:00:00,10,880,867
4543,2019-07-14T00:00:00,11,1278,1256
4544,2019-07-14T00:00:00,12,1791,1763
4545,2019-07-14T00:00:00,13,1912,1888
4546,2019-07-14T00:00:00,14,1851,1814
4547,2019-07-14T00:00:00,15,1655,1631
4548,2019-07-14T00:00:00,16,1925,1903
4549,2019-07-14T00:00:00,17,1929,1911
