,tarih,saat,yukleme_adedi,yukleme_yapilan_kart_adedi
1392,2021-03-08,06:00:00,159,157
1393,2021-03-08,07:00:00,2092,2072
1394,2021-03-08,08:00:00,2875,2845
1395,2021-03-08,09:00:00,2208,2180
1396,2021-03-08,10:00:00,2033,2012
1397,2021-03-08,11:00:00,2232,2216
1398,2021-03-08,12:00:00,2775,2750
1399,2021-03-08,13:00:00,2376,2358
1400,2021-03-08,14:00:00,2060,2039
1401,2021-03-08,15:00:00,1902,1888
1402,2021-03-08,16:00:00,1762,1744
1403,2021-03-08,17:00:00,1674,1654
1404,2021-03-08,18:00:00,1619,1605
1405,2021-03-08,19:00:00,1741,1718
1406,2021-03-08,20:00:00,782,774
1407,2021-03-08,21:00:00,90,88
1408,2021-03-08,22:00:00,57,53
1409,2021-03-08,23:00:00,37,37
1410,2021-03-09,00:00:00,11,11
1411,2021-03-09,03:00:00,2,2
1412,2021-03-09,05:00:00,4,4
1413,2021-03-09,06:00:00,103,103
1414,2021-03-09,07:00:00,1320,1303
1415,2021-03-09,08:00:00,1905,1887
1416,2021-03-09,09:00:00,1569,1556
1417,2021-03-09,10:00:00,1593,1573
1418,2021-03-09,11:00:00,1880,1861
1419,2021-03-09,12:00:00,2075,2053
1420,2021-03-09,13:00:00,1946,1928
1421,2021-03-09,14:00:00,1722,1713
1422,2021-03-09,15:00:00,1669,1652
1423,2021-03-09,16:00:00,1449,1432
1424,2021-03-09,17:00:00,1439,1426
1425,2021-03-09,18:00:00,1289,1278
1426,2021-03-09,19:00:00,1365,1359
1427,2021-03-09,20:00:00,744,731
1428,2021-03-09,21:00:00,68,68
1429,2021-03-09,22:00:00,47,46
1430,2021-03-09,23:00:00,34,34
1431,2021-03-10,00:00:00,3,3
1432,2021-03-10,04:00:00,2,2
1433,2021-03-10,05:00:00,4,4
1434,2021-03-10,06:00:00,82,81
1435,2021-03-10,07:00:00,1200,1189
1436,2021-03-10,08:00:00,1747,1731
1437,2021-03-10,09:00:00,1433,1417
1438,2021-03-10,10:00:00,1490,1473
1439,2021-03-10,11:00:00,1634,1616
1440,2021-03-10,12:00:00,1935,1919
1441,2021-03-10,13:00:00,1796,1776
1442,2021-03-10,14:00:00,1678,1662
1443,2021-03-10,15:00:00,1518,1510
1444,2021-03-10,16:00:00,1405,1391
1445,2021-03-10,17:00:00,1522,1505
1446,2021-03-10,18:00:00,1315,1311
1447,2021-03-10,19:00:00,1370,1353
1448,2021-03-10,20:00:00,694,683
1449,2021-03-10,21:00:00,82,81
1450,2021-03-10,22:00:00,47,47
1451,2021-03-10,23:00:00,40,40
1452,2021-03-11,00:00:00,1,1
1453,2021-03-11,04:00:00,1,1
1454,2021-03-11,05:00:00,1,1
1455,2021-03-11,06:00:00,101,101
1456,2021-03-11,07:00:00,1200,1186
1457,2021-03-11,08:00:00,1715,1700
1458,2021-03-11,09:00:00,1452,1442
1459,2021-03-11,10:00:00,1467,1453
1460,2021-03-11,11:00:00,1640,1625
1461,2021-03-11,12:00:00,1919,1898
1462,2021-03-11,13:00:00,1783,1763
1463,2021-03-11,14:00:00,1549,1534
1464,2021-03-11,15:00:00,1566,1543
1465,2021-03-11,16:00:00,1559,1547
1466,2021-03-11,17:00:00,1227,1211
1467,2021-03-11,18:00:00,1022,1013
1468,2021-03-11,19:00:00,1141,1124
1469,2021-03-11,20:00:00,511,503
1470,2021-03-11,21:00:00,70,68
1471,2021-03-11,22:00:00,49,49
1472,2021-03-11,23:00:00,27,27
1473,2021-03-12,00:00:00,1,1
1474,2021-03-12,05:00:00,2,2
1475,2021-03-12,06:00:00,108,108
1476,2021-03-12,07:00:00,1138,1125
1477,2021-03-12,08:00:00,1675,1667
1478,2021-03-12,09:00:00,1422,1415
1479,2021-03-12,10:00:00,1458,1437
1480,2021-03-12,11:00:00,1490,1477
1481,2021-03-12,12:00:00,1830,1808
1482,2021-03-12,13:00:00,1420,1400
1483,2021-03-12,14:00:00,1747,1718
1484,2021-03-12,15:00:00,1655,1629
1485,2021-03-12,16:00:00,1372,1353
1486,2021-03-12,17:00:00,1412,1404
1487,2021-03-12,18:00:00,1233,1216
1488,2021-03-12,19:00:00,1337,1328
1489,2021-03-12,20:00:00,714,702
1490,2021-03-12,21:00:00,71,68
1491,2021-03-12,22:00:00,27,27
1492,2021-03-12,23:00:00,17,17
1493,2021-03-13,05:00:00,1,1
1494,2021-03-13,06:00:00,53,53
1495,2021-03-13,07:00:00,667,657
1496,2021-03-13,08:00:00,841,835
1497,2021-03-13,09:00:00,761,751
1498,2021-03-13,10:00:00,851,842
1499,2021-03-13,11:00:00,1093,1080
1500,2021-03-13,12:00:00,1490,1481
1501,2021-03-13,13:00:00,1638,1623
1502,2021-03-13,14:00:00,1437,1424
1503,2021-03-13,15:00:00,1342,1325
1504,2021-03-13,16:00:00,1284,1263
1505,2021-03-13,17:00:00,1359,1341
1506,2021-03-13,18:00:00,1025,1020
1507,2021-03-13,19:00:00,1049,1037
1508,2021-03-13,20:00:00,568,558
1509,2021-03-13,21:00:00,66,65
1510,2021-03-13,22:00:00,23,23
1511,2021-03-13,23:00:00,11,11
1512,2021-03-14,03:00:00,2,2
1513,2021-03-14,06:00:00,2,2
1514,2021-03-14,07:00:00,25,25
1515,2021-03-14,08:00:00,31,31
1516,2021-03-14,09:00:00,65,62
1517,2021-03-14,10:00:00,117,116
1518,2021-03-14,11:00:00,208,206
1519,2021-03-14,12:00:00,285,282
1520,2021-03-14,13:00:00,398,397
1521,2021-03-14,14:00:00,417,413
1522,2021-03-14,15:00:00,451,445
1523,2021-03-14,16:00:00,481,479
1524,2021-03-14,17:00:00,171,169
1525,2021-03-14,18:00:00,80,77
1526,2021-03-14,19:00:00,43,42
1527,2021-03-14,20:00:00,31,31
1528,2021-03-14,21:00:00,30,30
1529,2021-03-14,22:00:00,32,32
1530,2021-03-14,23:00:00,39,39
1531,2021-03-15,00:00:00,10,10
1532,2021-03-15,04:00:00,2,2
1533,2021-03-15,05:00:00,1,1
1534,2021-03-15,06:00:00,147,147
1535,2021-03-15,07:00:00,1908,1890
1536,2021-03-15,08:00:00,2348,2326
1537,2021-03-15,09:00:00,1919,1894
1538,2021-03-15,10:00:00,1675,1664
1539,2021-03-15,11:00:00,1836,1813
1540,2021-03-15,12:00:00,2135,2109
1541,2021-03-15,13:00:00,2001,1972
1542,2021-03-15,14:00:00,1799,1786
1543,2021-03-15,15:00:00,1724,1701
1544,2021-03-15,16:00:00,1611,1592
1545,2021-03-15,17:00:00,1525,1511
1546,2021-03-15,18:00:00,1414,1398
1547,2021-03-15,19:00:00,1592,1570
1548,2021-03-15,20:00:00,715,704
1549,2021-03-15,21:00:00,82,81
1550,2021-03-15,22:00:00,38,38
1551,2021-03-15,23:00:00,38,38
1552,2021-03-16,00:00:00,6,6
1553,2021-03-16,03:00:00,3,3
1554,2021-03-16,05:00:00,2,2
1555,2021-03-16,06:00:00,79,79
1556,2021-03-16,07:00:00,1250,1238
1557,2021-03-16,08:00:00,1756,1743
1558,2021-03-16,09:00:00,1382,1371
1559,2021-03-16,10:00:00,1320,1308
1560,2021-03-16,11:00:00,1467,1451
1561,2021-03-16,12:00:00,1730,1718
1562,2021-03-16,13:00:00,1652,1639
1563,2021-03-16,14:00:00,1559,1543
1564,2021-03-16,15:00:00,1432,1406
1565,2021-03-16,16:00:00,1323,1305
1566,2021-03-16,17:00:00,1260,1246
1567,2021-03-16,18:00:00,1206,1194
1568,2021-03-16,19:00:00,1331,1325
1569,2021-03-16,20:00:00,651,641
1570,2021-03-16,21:00:00,72,70
1571,2021-03-16,22:00:00,50,50
1572,2021-03-16,23:00:00,25,24
1573,2021-03-17,00:00:00,3,3
1574,2021-03-17,04:00:00,3,3
1575,2021-03-17,05:00:00,1,1
1576,2021-03-17,06:00:00,107,106
1577,2021-03-17,07:00:00,1133,1124
1578,2021-03-17,08:00:00,1535,1525
1579,2021-03-17,09:00:00,1235,1225
1580,2021-03-17,10:00:00,1049,1036
1581,2021-03-17,11:00:00,1065,1055
1582,2021-03-17,12:00:00,1342,1327
1583,2021-03-17,13:00:00,1309,1293
1584,2021-03-17,14:00:00,1465,1457
1585,2021-03-17,15:00:00,1350,1328
1586,2021-03-17,16:00:00,1368,1349
1587,2021-03-17,17:00:00,1226,1211
1588,2021-03-17,18:00:00,1180,1170
1589,2021-03-17,19:00:00,1367,1352
1590,2021-03-17,20:00:00,700,690
1591,2021-03-17,21:00:00,97,95
1592,2021-03-17,22:00:00,44,44
1593,2021-03-17,23:00:00,30,30
1594,2021-03-18,00:00:00,2,2
1595,2021-03-18,03:00:00,2,2
1596,2021-03-18,04:00:00,1,1
1597,2021-03-18,05:00:00,2,2
1598,2021-03-18,06:00:00,110,108
1599,2021-03-18,07:00:00,1137,1122
1600,2021-03-18,08:00:00,1502,1490
1601,2021-03-18,09:00:00,1202,1193
1602,2021-03-18,10:00:00,1181,1170
1603,2021-03-18,11:00:00,1212,1200
1604,2021-03-18,12:00:00,1602,1588
1605,2021-03-18,13:00:00,1676,1651
1606,2021-03-18,14:00:00,1534,1516
1607,2021-03-18,15:00:00,1356,1344
1608,2021-03-18,16:00:00,1253,1237
1609,2021-03-18,17:00:00,1268,1263
1610,2021-03-18,18:00:00,1191,1178
1611,2021-03-18,19:00:00,1294,1280
1612,2021-03-18,20:00:00,632,626
1613,2021-03-18,21:00:00,92,91
1614,2021-03-18,22:00:00,34,33
1615,2021-03-18,23:00:00,22,22
1616,2021-03-19,00:00:00,3,3
1617,2021-03-19,05:00:00,2,2
1618,2021-03-19,06:00:00,87,86
1619,2021-03-19,07:00:00,1079,1067
1620,2021-03-19,08:00:00,1407,1397
1621,2021-03-19,09:00:00,1132,1125
1622,2021-03-19,10:00:00,1160,1149
1623,2021-03-19,11:00:00,1375,1362
1624,2021-03-19,12:00:00,1612,1595
1625,2021-03-19,13:00:00,1296,1281
1626,2021-03-19,14:00:00,1630,1611
1627,2021-03-19,15:00:00,1474,1455
1628,2021-03-19,16:00:00,1462,1441
1629,2021-03-19,17:00:00,1324,1312
1630,2021-03-19,18:00:00,1178,1164
1631,2021-03-19,19:00:00,1292,1278
1632,2021-03-19,20:00:00,732,725
1633,2021-03-19,21:00:00,77,77
1634,2021-03-19,22:00:00,41,41
1635,2021-03-19,23:00:00,24,24
1636,2021-03-20,00:00:00,3,3
1637,2021-03-20,03:00:00,3,3
1638,2021-03-20,05:00:00,2,2
1639,2021-03-20,06:00:00,44,44
1640,2021-03-20,07:00:00,674,669
1641,2021-03-20,08:00:00,869,862
1642,2021-03-20,09:00:00,776,768
1643,2021-03-20,10:00:00,810,804
1644,2021-03-20,11:00:00,1018,1008
1645,2021-03-20,12:00:00,1430,1415
1646,2021-03-20,13:00:00,1609,1591
1647,2021-03-20,14:00:00,1486,1474
1648,2021-03-20,15:00:00,1285,1267
1649,2021-03-20,16:00:00,1291,1281
1650,2021-03-20,17:00:00,1334,1317
1651,2021-03-20,18:00:00,1019,1010
1652,2021-03-20,19:00:00,1067,1054
1653,2021-03-20,20:00:00,589,585
1654,2021-03-20,21:00:00,89,89
1655,2021-03-20,22:00:00,21,20
1656,2021-03-20,23:00:00,17,17
1657,2021-03-21,01:00:00,2,2
1658,2021-03-21,06:00:00,4,4
1659,2021-03-21,07:00:00,19,19
1660,2021-03-21,08:00:00,42,42
1661,2021-03-21,09:00:00,66,65
1662,2021-03-21,10:00:00,104,100
1663,2021-03-21,11:00:00,146,144
1664,2021-03-21,12:00:00,258,257
1665,2021-03-21,13:00:00,326,319
1666,2021-03-21,14:00:00,371,366
1667,2021-03-21,15:00:00,368,365
1668,2021-03-21,16:00:00,420,417
1669,2021-03-21,17:00:00,224,222
1670,2021-03-21,18:00:00,83,83
1671,2021-03-21,19:00:00,51,51
1672,2021-03-21,20:00:00,21,21
1673,2021-03-21,21:00:00,23,23
1674,2021-03-21,22:00:00,31,31
1675,2021-03-21,23:00:00,31,31
1676,2021-03-22,00:00:00,4,4
1677,2021-03-22,01:00:00,1,1
1678,2021-03-22,03:00:00,1,1
1679,2021-03-22,04:00:00,2,2
1680,2021-03-22,05:00:00,3,3
1681,2021-03-22,06:00:00,177,176
1682,2021-03-22,07:00:00,1879,1865
1683,2021-03-22,08:00:00,2062,2048
1684,2021-03-22,09:00:00,1451,1432
1685,2021-03-22,10:00:00,1376,1364
1686,2021-03-22,11:00:00,1487,1475
1687,2021-03-22,12:00:00,1946,1933
1688,2021-03-22,13:00:00,1836,1816
1689,2021-03-22,14:00:00,1781,1758
1690,2021-03-22,15:00:00,1673,1655
1691,2021-03-22,16:00:00,1449,1437
1692,2021-03-22,17:00:00,1392,1380
1693,2021-03-22,18:00:00,1493,1473
1694,2021-03-22,19:00:00,1602,1582
1695,2021-03-22,20:00:00,795,786
1696,2021-03-22,21:00:00,86,84
1697,2021-03-22,22:00:00,43,42
1698,2021-03-22,23:00:00,32,32
1699,2021-03-23,00:00:00,2,2
1700,2021-03-23,03:00:00,4,4
1701,2021-03-23,05:00:00,2,2
1702,2021-03-23,06:00:00,119,119
1703,2021-03-23,07:00:00,1183,1173
1704,2021-03-23,08:00:00,1458,1444
1705,2021-03-23,09:00:00,1106,1090
1706,2021-03-23,10:00:00,1031,1016
1707,2021-03-23,11:00:00,1145,1136
1708,2021-03-23,12:00:00,1440,1425
1709,2021-03-23,13:00:00,1416,1398
1710,2021-03-23,14:00:00,1389,1376
1711,2021-03-23,15:00:00,1294,1280
1712,2021-03-23,16:00:00,1028,1019
1713,2021-03-23,17:00:00,1111,1104
1714,2021-03-23,18:00:00,1076,1067
1715,2021-03-23,19:00:00,1183,1172
1716,2021-03-23,20:00:00,484,474
1717,2021-03-23,21:00:00,70,68
1718,2021-03-23,22:00:00,45,45
1719,2021-03-23,23:00:00,24,24
1720,2021-03-24,00:00:00,5,5
1721,2021-03-24,04:00:00,1,1
1722,2021-03-24,05:00:00,1,1
1723,2021-03-24,06:00:00,94,93
1724,2021-03-24,07:00:00,1183,1173
1725,2021-03-24,08:00:00,1351,1337
1726,2021-03-24,09:00:00,982,975
1727,2021-03-24,10:00:00,895,888
1728,2021-03-24,11:00:00,1092,1082
1729,2021-03-24,12:00:00,1342,1332
1730,2021-03-24,13:00:00,1310,1301
1731,2021-03-24,14:00:00,1269,1258
1732,2021-03-24,15:00:00,1205,1195
1733,2021-03-24,16:00:00,1264,1254
1734,2021-03-24,17:00:00,1182,1174
1735,2021-03-24,18:00:00,1103,1092
1736,2021-03-24,19:00:00,1139,1123
1737,2021-03-24,20:00:00,527,523
1738,2021-03-24,21:00:00,60,60
1739,2021-03-24,22:00:00,43,40
1740,2021-03-24,23:00:00,24,24
1741,2021-03-25,00:00:00,4,4
1742,2021-03-25,03:00:00,1,1
1743,2021-03-25,04:00:00,1,1
1744,2021-03-25,05:00:00,3,3
1745,2021-03-25,06:00:00,89,89
1746,2021-03-25,07:00:00,1068,1059
1747,2021-03-25,08:00:00,1339,1335
1748,2021-03-25,09:00:00,1014,1009
1749,2021-03-25,10:00:00,931,930
1750,2021-03-25,11:00:00,1059,1047
1751,2021-03-25,12:00:00,1343,1333
1752,2021-03-25,13:00:00,1318,1311
1753,2021-03-25,14:00:00,1230,1214
1754,2021-03-25,15:00:00,1121,1107
1755,2021-03-25,16:00:00,1146,1139
1756,2021-03-25,17:00:00,1087,1080
1757,2021-03-25,18:00:00,1204,1192
1758,2021-03-25,19:00:00,1241,1234
1759,2021-03-25,20:00:00,616,602
1760,2021-03-25,21:00:00,59,58
1761,2021-03-25,22:00:00,35,33
1762,2021-03-25,23:00:00,29,28
1763,2021-03-26,00:00:00,1,1
1764,2021-03-26,03:00:00,1,1
1765,2021-03-26,04:00:00,1,1
1766,2021-03-26,05:00:00,2,2
1767,2021-03-26,06:00:00,98,98
1768,2021-03-26,07:00:00,914,908
1769,2021-03-26,08:00:00,1197,1189
1770,2021-03-26,09:00:00,1011,1002
1771,2021-03-26,10:00:00,924,909
1772,2021-03-26,11:00:00,1071,1053
1773,2021-03-26,12:00:00,1294,1275
1774,2021-03-26,13:00:00,1203,1188
1775,2021-03-26,14:00:00,1506,1490
1776,2021-03-26,15:00:00,1200,1182
1777,2021-03-26,16:00:00,1340,1331
1778,2021-03-26,17:00:00,1215,1200
1779,2021-03-26,18:00:00,1057,1049
1780,2021-03-26,19:00:00,1218,1209
1781,2021-03-26,20:00:00,664,655
1782,2021-03-26,21:00:00,72,72
1783,2021-03-26,22:00:00,26,26
1784,2021-03-26,23:00:00,17,17
1785,2021-03-27,00:00:00,3,3
1786,2021-03-27,01:00:00,1,1
1787,2021-03-27,03:00:00,1,1
1788,2021-03-27,04:00:00,2,2
1789,2021-03-27,06:00:00,64,64
1790,2021-03-27,07:00:00,674,669
1791,2021-03-27,08:00:00,925,915
1792,2021-03-27,09:00:00,752,745
1793,2021-03-27,10:00:00,746,740
1794,2021-03-27,11:00:00,856,849
1795,2021-03-27,12:00:00,1194,1181
1796,2021-03-27,13:00:00,1372,1353
1797,2021-03-27,14:00:00,1266,1252
1798,2021-03-27,15:00:00,1305,1287
1799,2021-03-27,16:00:00,1227,1215
1800,2021-03-27,17:00:00,1188,1177
1801,2021-03-27,18:00:00,911,899
1802,2021-03-27,19:00:00,880,874
1803,2021-03-27,20:00:00,506,499
1804,2021-03-27,21:00:00,49,48
1805,2021-03-27,22:00:00,19,19
1806,2021-03-27,23:00:00,21,18
1807,2021-03-28,00:00:00,4,2
1808,2021-03-28,03:00:00,1,1
1809,2021-03-28,04:00:00,1,1
1810,2021-03-28,05:00:00,1,1
1811,2021-03-28,06:00:00,3,3
1812,2021-03-28,07:00:00,35,32
1813,2021-03-28,08:00:00,51,51
1814,2021-03-28,09:00:00,53,53
1815,2021-03-28,10:00:00,123,122
1816,2021-03-28,11:00:00,201,198
1817,2021-03-28,12:00:00,267,262
1818,2021-03-28,13:00:00,395,390
1819,2021-03-28,14:00:00,403,395
1820,2021-03-28,15:00:00,422,412
1821,2021-03-28,16:00:00,405,403
1822,2021-03-28,17:00:00,179,178
1823,2021-03-28,18:00:00,67,67
1824,2021-03-28,19:00:00,35,35
1825,2021-03-28,20:00:00,35,35
1826,2021-03-28,21:00:00,17,17
1827,2021-03-28,22:00:00,28,28
1828,2021-03-28,23:00:00,41,41
1829,2021-03-29,00:00:00,2,2
1830,2021-03-29,01:00:00,1,1
1831,2021-03-29,04:00:00,1,1
1832,2021-03-29,05:00:00,3,3
1833,2021-03-29,06:00:00,198,195
1834,2021-03-29,07:00:00,1879,1855
1835,2021-03-29,08:00:00,2091,2069
1836,2021-03-29,09:00:00,1459,1449
1837,2021-03-29,10:00:00,1304,1293
1838,2021-03-29,11:00:00,1496,1486
1839,2021-03-29,12:00:00,1900,1876
1840,2021-03-29,13:00:00,1905,1887
1841,2021-03-29,14:00:00,1638,1620
1842,2021-03-29,15:00:00,1564,1547
1843,2021-03-29,16:00:00,1527,1509
1844,2021-03-29,17:00:00,1544,1518
1845,2021-03-29,18:00:00,1404,1395
1846,2021-03-29,19:00:00,1610,1600
1847,2021-03-29,20:00:00,814,804
1848,2021-03-29,21:00:00,105,103
1849,2021-03-29,22:00:00,41,39
1850,2021-03-29,23:00:00,25,24
1851,2021-03-30,00:00:00,2,2
1852,2021-03-30,03:00:00,2,2
1853,2021-03-30,04:00:00,1,1
1854,2021-03-30,05:00:00,3,3
1855,2021-03-30,06:00:00,102,102
1856,2021-03-30,07:00:00,1201,1195
1857,2021-03-30,08:00:00,1538,1527
1858,2021-03-30,09:00:00,1101,1091
1859,2021-03-30,10:00:00,1050,1037
1860,2021-03-30,11:00:00,1156,1152
1861,2021-03-30,12:00:00,1486,1473
1862,2021-03-30,13:00:00,1487,1468
1863,2021-03-30,14:00:00,1369,1355
1864,2021-03-30,15:00:00,1288,1275
1865,2021-03-30,16:00:00,1225,1209
1866,2021-03-30,17:00:00,1253,1233
1867,2021-03-30,18:00:00,1175,1162
1868,2021-03-30,19:00:00,1390,1378
1869,2021-03-30,20:00:00,566,558
1870,2021-03-30,21:00:00,62,62
1871,2021-03-30,22:00:00,43,42
1872,2021-03-30,23:00:00,26,24
1873,2021-03-31,00:00:00,2,2
1874,2021-03-31,03:00:00,4,4
1875,2021-03-31,04:00:00,1,1
1876,2021-03-31,05:00:00,2,2
1877,2021-03-31,06:00:00,113,113
1878,2021-03-31,07:00:00,1143,1126
1879,2021-03-31,08:00:00,1350,1340
1880,2021-03-31,09:00:00,1084,1075
1881,2021-03-31,10:00:00,999,990
1882,2021-03-31,11:00:00,1201,1187
1883,2021-03-31,12:00:00,1440,1428
1884,2021-03-31,13:00:00,1426,1413
1885,2021-03-31,14:00:00,1339,1328
1886,2021-03-31,15:00:00,1274,1261
1887,2021-03-31,16:00:00,1217,1204
1888,2021-03-31,17:00:00,1248,1239
1889,2021-03-31,18:00:00,1237,1222
1890,2021-03-31,19:00:00,1356,1340
1891,2021-03-31,20:00:00,603,598
1892,2021-03-31,21:00:00,86,84
1893,2021-03-31,22:00:00,34,33
1894,2021-03-31,23:00:00,29,29
1895,2021-04-01,00:00:00,4,4
1896,2021-04-01,03:00:00,2,2
1897,2021-04-01,04:00:00,1,1
1898,2021-04-01,05:00:00,3,3
1899,2021-04-01,06:00:00,109,107
1900,2021-04-01,07:00:00,1157,1148
1901,2021-04-01,08:00:00,1424,1417
1902,2021-04-01,09:00:00,1104,1094
1903,2021-04-01,10:00:00,1072,1062
1904,2021-04-01,11:00:00,1282,1267
1905,2021-04-01,12:00:00,1496,1477
1906,2021-04-01,13:00:00,1448,1434
1907,2021-04-01,14:00:00,1417,1396
1908,2021-04-01,15:00:00,1373,1363
1909,2021-04-01,16:00:00,1359,1342
1910,2021-04-01,17:00:00,1398,1379
1911,2021-04-01,18:00:00,1576,1567
1912,2021-04-01,19:00:00,1602,1585
1913,2021-04-01,20:00:00,726,719
1914,2021-04-01,21:00:00,69,68
1915,2021-04-01,22:00:00,39,38
1916,2021-04-01,23:00:00,24,23
1917,2021-04-02,00:00:00,3,3
1918,2021-04-02,03:00:00,1,1
1919,2021-04-02,05:00:00,3,3
1920,2021-04-02,06:00:00,110,109
1921,2021-04-02,07:00:00,1105,1092
1922,2021-04-02,08:00:00,1397,1384
1923,2021-04-02,09:00:00,1121,1111
1924,2021-04-02,10:00:00,1148,1131
1925,2021-04-02,11:00:00,1163,1149
1926,2021-04-02,12:00:00,1491,1475
1927,2021-04-02,13:00:00,1307,1296
1928,2021-04-02,14:00:00,1728,1715
1929,2021-04-02,15:00:00,1631,1612
1930,2021-04-02,16:00:00,1467,1459
1931,2021-04-02,17:00:00,1462,1448
1932,2021-04-02,18:00:00,1605,1590
1933,2021-04-02,19:00:00,1814,1795
1934,2021-04-02,20:00:00,901,893
1935,2021-04-02,21:00:00,85,83
1936,2021-04-02,22:00:00,31,30
1937,2021-04-02,23:00:00,23,22
1938,2021-04-03,00:00:00,4,4
1939,2021-04-03,05:00:00,1,1
1940,2021-04-03,06:00:00,16,16
1941,2021-04-03,07:00:00,83,80
1942,2021-04-03,08:00:00,110,107
1943,2021-04-03,09:00:00,134,133
1944,2021-04-03,10:00:00,185,184
1945,2021-04-03,11:00:00,209,206
1946,2021-04-03,12:00:00,297,295
1947,2021-04-03,13:00:00,437,431
1948,2021-04-03,14:00:00,454,446
1949,2021-04-03,15:00:00,369,362
1950,2021-04-03,16:00:00,392,392
1951,2021-04-03,17:00:00,219,217
1952,2021-04-03,18:00:00,62,62
1953,2021-04-03,19:00:00,24,23
1954,2021-04-03,20:00:00,17,17
1955,2021-04-03,21:00:00,18,18
1956,2021-04-03,22:00:00,12,12
1957,2021-04-03,23:00:00,11,11
1958,2021-04-04,00:00:00,1,1
1959,2021-04-04,06:00:00,7,7
1960,2021-04-04,07:00:00,43,43
1961,2021-04-04,08:00:00,76,76
1962,2021-04-04,09:00:00,84,80
1963,2021-04-04,10:00:00,155,152
1964,2021-04-04,11:00:00,191,185
1965,2021-04-04,12:00:00,372,367
1966,2021-04-04,13:00:00,439,429
1967,2021-04-04,14:00:00,448,445
1968,2021-04-04,15:00:00,449,445
1969,2021-04-04,16:00:00,391,385
1970,2021-04-04,17:00:00,141,140
1971,2021-04-04,18:00:00,64,64
1972,2021-04-04,19:00:00,33,33
1973,2021-04-04,20:00:00,25,25
1974,2021-04-04,21:00:00,35,34
1975,2021-04-04,22:00:00,35,34
1976,2021-04-04,23:00:00,40,40
1977,2021-04-05,00:00:00,6,6
1978,2021-04-05,01:00:00,1,1
1979,2021-04-05,03:00:00,3,3
1980,2021-04-05,05:00:00,7,7
1981,2021-04-05,06:00:00,187,186
1982,2021-04-05,07:00:00,1937,1920
1983,2021-04-05,08:00:00,2178,2164
1984,2021-04-05,09:00:00,1639,1624
1985,2021-04-05,10:00:00,1483,1463
1986,2021-04-05,11:00:00,1626,1612
1987,2021-04-05,12:00:00,1950,1919
1988,2021-04-05,13:00:00,1941,1917
1989,2021-04-05,14:00:00,1912,1893
1990,2021-04-05,15:00:00,1644,1621
1991,2021-04-05,16:00:00,1682,1671
1992,2021-04-05,17:00:00,1693,1674
1993,2021-04-05,18:00:00,1916,1904
1994,2021-04-05,19:00:00,2029,2003
1995,2021-04-05,20:00:00,1110,1099
1996,2021-04-05,21:00:00,107,105
1997,2021-04-05,22:00:00,37,34
1998,2021-04-05,23:00:00,32,30
1999,2021-04-06,00:00:00,3,3
2000,2021-04-06,01:00:00,1,1
2001,2021-04-06,03:00:00,1,1
2002,2021-04-06,04:00:00,1,1
2003,2021-04-06,05:00:00,2,2
2004,2021-04-06,06:00:00,134,134
2005,2021-04-06,07:00:00,1271,1257
2006,2021-04-06,08:00:00,1559,1546
2007,2021-04-06,09:00:00,1292,1280
2008,2021-04-06,10:00:00,1225,1214
2009,2021-04-06,11:00:00,1441,1428
2010,2021-04-06,12:00:00,1691,1671
2011,2021-04-06,13:00:00,1655,1638
2012,2021-04-06,14:00:00,1537,1521
2013,2021-04-06,15:00:00,1491,1477
2014,2021-04-06,16:00:00,1317,1297
2015,2021-04-06,17:00:00,1404,1380
2016,2021-04-06,18:00:00,1620,1602
2017,2021-04-06,19:00:00,1734,1708
2018,2021-04-06,20:00:00,1033,1013
2019,2021-04-06,21:00:00,123,116
2020,2021-04-06,22:00:00,39,38
2021,2021-04-06,23:00:00,29,29
2022,2021-04-07,00:00:00,2,2
2023,2021-04-07,05:00:00,1,1
2024,2021-04-07,06:00:00,139,138
2025,2021-04-07,07:00:00,1278,1256
2026,2021-04-07,08:00:00,1506,1494
2027,2021-04-07,09:00:00,1252,1236
2028,2021-04-07,10:00:00,1237,1223
2029,2021-04-07,11:00:00,1409,1389
2030,2021-04-07,12:00:00,1705,1689
2031,2021-04-07,13:00:00,1532,1515
2032,2021-04-07,14:00:00,1502,1481
2033,2021-04-07,15:00:00,1366,1355
2034,2021-04-07,16:00:00,1297,1286
2035,2021-04-07,17:00:00,1348,1323
2036,2021-04-07,18:00:00,1539,1521
2037,2021-04-07,19:00:00,1735,1716
2038,2021-04-07,20:00:00,1040,1035
2039,2021-04-07,21:00:00,113,110
2040,2021-04-07,22:00:00,48,46
2041,2021-04-07,23:00:00,46,45
2042,2021-04-08,00:00:00,7,6
2043,2021-04-08,03:00:00,1,1
2044,2021-04-08,05:00:00,7,7
2045,2021-04-08,06:00:00,121,121
2046,2021-04-08,07:00:00,1184,1171
2047,2021-04-08,08:00:00,1468,1454
2048,2021-04-08,09:00:00,1206,1191
2049,2021-04-08,10:00:00,1187,1176
2050,2021-04-08,11:00:00,1344,1331
2051,2021-04-08,12:00:00,1761,1743
2052,2021-04-08,13:00:00,1538,1521
2053,2021-04-08,14:00:00,1564,1550
2054,2021-04-08,15:00:00,1485,1471
2055,2021-04-08,16:00:00,1288,1272
2056,2021-04-08,17:00:00,1332,1320
