_id,tarih,saat,bakiye_yukleme_adedi,bakiye_yuklenen_kart_adedi
4168,2019-06-28T00:00:00,16,2248,2204
4169,2019-06-28T00:00:00,17,2287,2265
4170,2019-06-28T00:00:00,18,2296,2265
4171,2019-06-28T00:00:00,19,1992,1961
4172,2019-06-28T00:00:00,20,1465,1447
4173,2019-06-28T00:00:00,21,1045,1028
4174,2019-06-28T00:00:00,22,697,685
4175,2019-06-28T00:00:00,23,406,405
4176,2019-06-29T00:00:00,0,93,92
4177,2019-06-29T00:00:00,1,14,14
4178,2019-06-29T00:00:00,2,1,1
4179,2019-06-29T00:00:00,3,1,1
4180,2019-06-29T00:00:00,5,7,7
4181,2019-06-29T00:00:00,6,138,135
4182,2019-06-29T00:00:00,7,1058,1048
4183,2019-06-29T00:00:00,8,1298,1285
4184,2019-06-29T00:00:00,9,1314,1301
4185,2019-06-29T00:00:00,10,1536,1518
4186,2019-06-29T00:00:00,11,2074,2057
4187,2019-06-29T00:00:00,12,2558,2525
4188,2019-06-29T00:00:00,13,2534,2500
4189,2019-06-29T00:00:00,14,2208,2185
4190,2019-06-29T00:00:00,15,2157,2130
4191,2019-06-29T00:00:00,16,2116,2098
4192,2019-06-29T00:00:00,17,2190,2165
4193,2019-06-29T00:00:00,18,2281,2247
4194,2019-06-29T00:00:00,19,1999,1985
4195,2019-06-29T00:00:00,20,1754,1725
4196,2019-06-29T00:00:00,21,1296,1269
4197,2019-06-29T00:00:00,22,865,853
4198,2019-06-29T00:00:00,23,508,502
4199,2019-06-30T00:00:00,0,117,115
4200,2019-06-30T00:00:00,1,4,4
4201,2019-06-30T00:00:00,2,5,5
4202,2019-06-30T00:00:00,3,2,2
4203,2019-06-30T00:00:00,4,3,3
4204,2019-06-30T00:00:00,5,1,1
4205,2019-06-30T00:00:00,6,25,25
4206,2019-06-30T00:00:00,7,354,353
4207,2019-06-30T00:00:00,8,879,865
4208,2019-06-30T00:00:00,9,807,799
4209,2019-06-30T00:00:00,10,970,957
4210,2019-06-30T00:00:00,11,1347,1327
4211,2019-06-30T00:00:00,12,1897,1870
4212,2019-06-30T00:00:00,13,2215,2187
4213,2019-06-30T00:00:00,14,2089,2062
4214,2019-06-30T00:00:00,15,1980,1945
4215,2019-06-30T00:00:00,16,1907,1878
4216,2019-06-30T00:00:00,17,1968,1930
4217,2019-06-30T00:00:00,18,1693,1669
4218,2019-06-30T00:00:00,19,1733,1709
4219,2019-06-30T00:00:00,20,1637,1609
4220,2019-06-30T00:00:00,21,1249,1232
4221,2019-06-30T00:00:00,22,953,941
4222,2019-06-30T00:00:00,23,495,491
4223,2019-07-01T00:00:00,0,99,97
4224,2019-07-01T00:00:00,1,13,13
4225,2019-07-01T00:00:00,2,3,3
4226,2019-07-01T00:00:00,3,8,8
4227,2019-07-01T00:00:00,4,2,2
4228,2019-07-01T00:00:00,5,5,5
4229,2019-07-01T00:00:00,6,252,250
4230,2019-07-01T00:00:00,7,2262,2245
4231,2019-07-01T00:00:00,8,2714,2687
4232,2019-07-01T00:00:00,9,2414,2395
4233,2019-07-01T00:00:00,10,2320,2302
4234,2019-07-01T00:00:00,11,2728,2694
4235,2019-07-01T00:00:00,12,3105,3067
4236,2019-07-01T00:00:00,13,3144,3105
4237,2019-07-01T00:00:00,14,2938,2910
4238,2019-07-01T00:00:00,15,2554,2515
4239,2019-07-01T00:00:00,16,2471,2447
4240,2019-07-01T00:00:00,17,2492,2467
4241,2019-07-01T00:00:00,18,2643,2603
4242,2019-07-01T00:00:00,19,2306,2282
4243,2019-07-01T00:00:00,20,1937,1917
4244,2019-07-01T00:00:00,21,1387,1367
4245,2019-07-01T00:00:00,22,956,943
4246,2019-07-01T00:00:00,23,455,450
4247,2019-07-02T00:00:00,0,92,90
4248,2019-07-02T00:00:00,1,11,11
4249,2019-07-02T00:00:00,2,3,3
4250,2019-07-02T00:00:00,3,1,1
4251,2019-07-02T00:00:00,4,2,2
4252,2019-07-02T00:00:00,5,5,5
4253,2019-07-02T00:00:00,6,164,163
4254,2019-07-02T00:00:00,7,1775,1756
4255,2019-07-02T00:00:00,8,2263,2240
4256,2019-07-02T00:00:00,9,2069,2055
4257,2019-07-02T00:00:00,10,2038,2019
4258,2019-07-02T00:00:00,11,2415,2393
4259,2019-07-02T00:00:00,12,2820,2783
4260,2019-07-02T00:00:00,13,2755,2724
4261,2019-07-02T00:00:00,14,2531,2509
4262,2019-07-02T00:00:00,15,2318,2288
4263,2019-07-02T00:00:00,16,2308,2273
4264,2019-07-02T00:00:00,17,2378,2349
4265,2019-07-02T00:00:00,18,2445,2418
4266,2019-07-02T00:00:00,19,2141,2118
4267,2019-07-02T00:00:00,20,1813,1797
4268,2019-07-02T00:00:00,21,1286,1267
4269,2019-07-02T00:00:00,22,891,880
4270,2019-07-02T00:00:00,23,472,463
4271,2019-07-03T00:00:00,0,98,98
4272,2019-07-03T00:00:00,1,11,11
4273,2019-07-03T00:00:00,2,3,3
4274,2019-07-03T00:00:00,4,4,4
4275,2019-07-03T00:00:00,5,5,5
4276,2019-07-03T00:00:00,6,151,151
4277,2019-07-03T00:00:00,7,1596,1588
4278,2019-07-03T00:00:00,8,2124,2105
4279,2019-07-03T00:00:00,9,1960,1943
4280,2019-07-03T00:00:00,10,1938,1920
4281,2019-07-03T00:00:00,11,2304,2275
4282,2019-07-03T00:00:00,12,2766,2732
4283,2019-07-03T00:00:00,13,2611,2580
4284,2019-07-03T00:00:00,14,2399,2367
4285,2019-07-03T00:00:00,15,2268,2237
4286,2019-07-03T00:00:00,16,2165,2130
4287,2019-07-03T00:00:00,17,2313,2278
4288,2019-07-03T00:00:00,18,2374,2342
4289,2019-07-03T00:00:00,19,2088,2067
4290,2019-07-03T00:00:00,20,1718,1701
4291,2019-07-03T00:00:00,21,1290,1277
4292,2019-07-03T00:00:00,22,909,903
4293,2019-07-03T00:00:00,23,451,446
4294,2019-07-04T00:00:00,0,111,109
4295,2019-07-04T00:00:00,1,13,13
4296,2019-07-04T00:00:00,3,2,2
4297,2019-07-04T00:00:00,4,2,2
4298,2019-07-04T00:00:00,5,4,4
4299,2019-07-04T00:00:00,6,168,167
4300,2019-07-04T00:00:00,7,1661,1649
4301,2019-07-04T00:00:00,8,2096,2067
4302,2019-07-04T00:00:00,9,2033,2012
4303,2019-07-04T00:00:00,10,2045,2025
4304,2019-07-04T00:00:00,11,2258,2235
4305,2019-07-04T00:00:00,12,2608,2583
4306,2019-07-04T00:00:00,13,2553,2530
4307,2019-07-04T00:00:00,14,2355,2327
4308,2019-07-04T00:00:00,15,2203,2177
4309,2019-07-04T00:00:00,16,2121,2092
4310,2019-07-04T00:00:00,17,2276,2243
4311,2019-07-04T00:00:00,18,2271,2243
4312,2019-07-04T00:00:00,19,2085,2058
4313,2019-07-04T00:00:00,20,1762,1738
4314,2019-07-04T00:00:00,21,1253,1238
4315,2019-07-04T00:00:00,22,822,816
4316,2019-07-04T00:00:00,23,462,454
4317,2019-07-05T00:00:00,0,103,103
4318,2019-07-05T00:00:00,1,7,7
4319,2019-07-05T00:00:00,2,5,4
4320,2019-07-05T00:00:00,3,6,6
4321,2019-07-05T00:00:00,4,1,1
4322,2019-07-05T00:00:00,5,3,3
4323,2019-07-05T00:00:00,6,164,161
4324,2019-07-05T00:00:00,7,1552,1535
4325,2019-07-05T00:00:00,8,2019,1988
4326,2019-07-05T00:00:00,9,2010,1995
4327,2019-07-05T00:00:00,10,2041,2017
4328,2019-07-05T00:00:00,11,2236,2211
4329,2019-07-05T00:00:00,12,2573,2540
4330,2019-07-05T00:00:00,13,1917,1894
4331,2019-07-05T00:00:00,14,2869,2832
4332,2019-07-05T00:00:00,15,2521,2493
4333,2019-07-05T00:00:00,16,2474,2439
4334,2019-07-05T00:00:00,17,2471,2453
4335,2019-07-05T00:00:00,18,2545,2508
4336,2019-07-05T00:00:00,19,2260,2235
4337,2019-07-05T00:00:00,20,1786,1768
4338,2019-07-05T00:00:00,21,1193,1181
4339,2019-07-05T00:00:00,22,873,864
4340,2019-07-05T00:00:00,23,462,457
4341,2019-07-06T00:00:00,0,132,132
4342,2019-07-06T00:00:00,1,17,17
4343,2019-07-06T00:00:00,2,7,7
4344,2019-07-06T00:00:00,3,2,2
4345,2019-07-06T00:00:00,4,2,2
4346,2019-07-06T00:00:00,5,10,10
4347,2019-07-06T00:00:00,6,124,124
4348,2019-07-06T00:00:00,7,1117,1108
4349,2019-07-06T00:00:00,8,1595,1575
4350,2019-07-06T00:00:00,9,1479,1462
4351,2019-07-06T00:00:00,10,1712,1685
4352,2019-07-06T00:00:00,11,2043,2018
4353,2019-07-06T00:00:00,12,2669,2644
4354,2019-07-06T00:00:00,13,2647,2610
4355,2019-07-06T00:00:00,14,2369,2337
4356,2019-07-06T00:00:00,15,2469,2418
4357,2019-07-06T00:00:00,16,2236,2201
4358,2019-07-06T00:00:00,17,2263,2235
4359,2019-07-06T00:00:00,18,2284,2261
4360,2019-07-06T00:00:00,19,2022,1995
4361,2019-07-06T00:00:00,20,1870,1846
4362,2019-07-06T00:00:00,21,1203,1181
4363,2019-07-06T00:00:00,22,872,865
4364,2019-07-06T00:00:00,23,492,484
4365,2019-07-07T00:00:00,0,133,131
4366,2019-07-07T00:00:00,1,11,11
4367,2019-07-07T00:00:00,2,2,2
4368,2019-07-07T00:00:00,3,2,2
4369,2019-07-07T00:00:00,5,1,1
4370,2019-07-07T00:00:00,6,22,22
4371,2019-07-07T00:00:00,7,247,245
4372,2019-07-07T00:00:00,8,654,642
4373,2019-07-07T00:00:00,9,781,773
4374,2019-07-07T00:00:00,10,1142,1123
4375,2019-07-07T00:00:00,11,1417,1396
4376,2019-07-07T00:00:00,12,1899,1866
4377,2019-07-07T00:00:00,13,1911,1884
4378,2019-07-07T00:00:00,14,1911,1893
4379,2019-07-07T00:00:00,15,1885,1851
4380,2019-07-07T00:00:00,16,1815,1794
4381,2019-07-07T00:00:00,17,1896,1863
4382,2019-07-07T00:00:00,18,1714,1693
4383,2019-07-07T00:00:00,19,1734,1712
4384,2019-07-07T00:00:00,20,1601,1576
4385,2019-07-07T00:00:00,21,1349,1322
4386,2019-07-07T00:00:00,22,979,965
4387,2019-07-07T00:00:00,23,551,543
4388,2019-07-08T00:00:00,0,103,102
4389,2019-07-08T00:00:00,1,17,17
4390,2019-07-08T00:00:00,3,4,4
4391,2019-07-08T00:00:00,5,3,3
4392,2019-07-08T00:00:00,6,259,259
4393,2019-07-08T00:00:00,7,2368,2350
4394,2019-07-08T00:00:00,8,2511,2487
4395,2019-07-08T00:00:00,9,2039,2007
4396,2019-07-08T00:00:00,10,2052,2028
4397,2019-07-08T00:00:00,11,2253,2232
4398,2019-07-08T00:00:00,12,2719,2683
4399,2019-07-08T00:00:00,13,2590,2567
4400,2019-07-08T00:00:00,14,2464,2435
4401,2019-07-08T00:00:00,15,2354,2316
4402,2019-07-08T00:00:00,16,2304,2279
4403,2019-07-08T00:00:00,17,2464,2424
4404,2019-07-08T00:00:00,18,2507,2484
4405,2019-07-08T00:00:00,19,2240,2217
4406,2019-07-08T00:00:00,20,1842,1813
4407,2019-07-08T00:00:00,21,1223,1205
4408,2019-07-08T00:00:00,22,841,831
4409,2019-07-08T00:00:00,23,471,465
4410,2019-07-09T00:00:00,0,104,104
4411,2019-07-09T00:00:00,1,14,14
4412,2019-07-09T00:00:00,2,3,3
4413,2019-07-09T00:00:00,3,2,2
4414,2019-07-09T00:00:00,4,3,3
4415,2019-07-09T00:00:00,5,4,4
4416,2019-07-09T00:00:00,6,184,178
4417,2019-07-09T00:00:00,7,1679,1667
4418,2019-07-09T00:00:00,8,2086,2069
4419,2019-07-09T00:00:00,9,1890,1870
4420,2019-07-09T00:00:00,10,1832,1812
4421,2019-07-09T00:00:00,11,2165,2142
4422,2019-07-09T00:00:00,12,2525,2501
4423,2019-07-09T00:00:00,13,2391,2366
4424,2019-07-09T00:00:00,14,2222,2208
4425,2019-07-09T00:00:00,15,2187,2157
4426,2019-07-09T00:00:00,16,2122,2088
4427,2019-07-09T00:00:00,17,2305,2277
4428,2019-07-09T00:00:00,18,2502,2473
4429,2019-07-09T00:00:00,19,2051,2025
4430,2019-07-09T00:00:00,20,1680,1658
4431,2019-07-09T00:00:00,21,1178,1159
4432,2019-07-09T00:00:00,22,916,905
4433,2019-07-09T00:00:00,23,442,435
4434,2019-07-10T00:00:00,0,111,110
4435,2019-07-10T00:00:00,1,4,4
4436,2019-07-10T00:00:00,2,7,7
4437,2019-07-10T00:00:00,3,2,2
4438,2019-07-10T00:00:00,5,6,6
4439,2019-07-10T00:00:00,6,150,148
4440,2019-07-10T00:00:00,7,1625,1609
4441,2019-07-10T00:00:00,8,2055,2028
4442,2019-07-10T00:00:00,9,1733,1714
4443,2019-07-10T00:00:00,10,1747,1733
4444,2019-07-10T00:00:00,11,1992,1965
4445,2019-07-10T00:00:00,12,2505,2472
4446,2019-07-10T00:00:00,13,2294,2256
4447,2019-07-10T00:00:00,14,2109,2075
4448,2019-07-10T00:00:00,15,2067,2043
4449,2019-07-10T00:00:00,16,2070,2049
4450,2019-07-10T00:00:00,17,2183,2157
4451,2019-07-10T00:00:00,18,2256,2229
4452,2019-07-10T00:00:00,19,2139,2115
4453,2019-07-10T00:00:00,20,1780,1755
4454,2019-07-10T00:00:00,21,1255,1237
4455,2019-07-10T00:00:00,22,884,870
4456,2019-07-10T00:00:00,23,436,428
4457,2019-07-11T00:00:00,0,89,89
4458,2019-07-11T00:00:00,1,11,11
4459,2019-07-11T00:00:00,2,5,5
4460,2019-07-11T00:00:00,3,2,2
4461,2019-07-11T00:00:00,6,180,177
4462,2019-07-11T00:00:00,7,1569,1545
4463,2019-07-11T00:00:00,8,1970,1947
4464,2019-07-11T00:00:00,9,1843,1825
4465,2019-07-11T00:00:00,10,1813,1795
4466,2019-07-11T00:00:00,11,2100,2075
4467,2019-07-11T00:00:00,12,2536,2508
4468,2019-07-11T00:00:00,13,2395,2369
4469,2019-07-11T00:00:00,14,2131,2098
4470,2019-07-11T00:00:00,15,2160,2126
4471,2019-07-11T00:00:00,16,2048,2022
4472,2019-07-11T00:00:00,17,2195,2175
4473,2019-07-11T00:00:00,18,2282,2255
4474,2019-07-11T00:00:00,19,1978,1961
4475,2019-07-11T00:00:00,20,1761,1742
4476,2019-07-11T00:00:00,21,1140,1128
4477,2019-07-11T00:00:00,22,811,803
4478,2019-07-11T00:00:00,23,450,445
4479,2019-07-12T00:00:00,0,86,84
4480,2019-07-12T00:00:00,1,7,7
4481,2019-07-12T00:00:00,2,2,2
4482,2019-07-12T00:00:00,3,1,1
4483,2019-07-12T00:00:00,4,1,1
4484,2019-07-12T00:00:00,5,4,4
4485,2019-07-12T00:00:00,6,177,174
4486,2019-07-12T00:00:00,7,1491,1476
4487,2019-07-12T00:00:00,8,1769,1752
4488,2019-07-12T00:00:00,9,1616,1605
4489,2019-07-12T00:00:00,10,1692,1675
4490,2019-07-12T00:00:00,11,2009,1987
4491,2019-07-12T00:00:00,12,2256,2220
4492,2019-07-12T00:00:00,13,1831,1812
4493,2019-07-12T00:00:00,14,2550,2514
4494,2019-07-12T00:00:00,15,2178,2161
4495,2019-07-12T00:00:00,16,2218,2185
4496,2019-07-12T00:00:00,17,2266,2228
4497,2019-07-12T00:00:00,18,2410,2379
4498,2019-07-12T00:00:00,19,2051,2023
4499,2019-07-12T00:00:00,20,1596,1577
4500,2019-07-12T00:00:00,21,1129,1115
4501,2019-07-12T00:00:00,22,776,768
4502,2019-07-12T00:00:00,23,415,409
4503,2019-07-13T00:00:00,0,86,86
4504,2019-07-13T00:00:00,1,5,5
4505,2019-07-13T00:00:00,2,3,3
4506,2019-07-13T00:00:00,3,2,2
4507,2019-07-13T00:00:00,4,1,1
4508,2019-07-13T00:00:00,5,6,6
4509,2019-07-13T00:00:00,6,124,124
4510,2019-07-13T00:00:00,7,1027,1020
4511,2019-07-13T00:00:00,8,1145,1129
4512,2019-07-13T00:00:00,9,1258,1236
4513,2019-07-13T00:00:00,10,1381,1356
4514,2019-07-13T00:00:00,11,1852,1839
4515,2019-07-13T00:00:00,12,2428,2407
4516,2019-07-13T00:00:00,13,2338,2304
4517,2019-07-13T00:00:00,14,2267,2231
4518,2019-07-13T00:00:00,15,2008,1985
4519,2019-07-13T00:00:00,16,2111,2077
4520,2019-07-13T00:00:00,17,2147,2115
4521,2019-07-13T00:00:00,18,2269,2235
4522,2019-07-13T00:00:00,19,2069,2035
4523,2019-07-13T00:00:00,20,1827,1808
4524,2019-07-13T00:00:00,21,1252,1223
4525,2019-07-13T00:00:00,22,844,836
4526,2019-07-13T00:00:00,23,491,486
4527,2019-07-14T00:00:00,0,101,100
4528,2019-07-14T00:00:00,1,11,11
4529,2019-07-14T00:00:00,2,4,4
4530,2019-07-14T00:00:00,3,2,2
4531,2019-07-14T00:00:00,5,3,3
4532,2019-07-14T00:00:00,6,35,35
4533,2019-07-14T00:00:00,7,417,415
4534,2019-07-14T00:00:00,8,970,959
4535,2019-07-14T00:00:00,9,795,782
4536,2019-07-14T00:00:00,10,877,864
4537,2019-07-14T00:00:00,11,1273,1251
4538,2019-07-14T00:00:00,12,1786,1758
4539,2019-07-14T00:00:00,13,1903,1879
4540,2019-07-14T00:00:00,14,1842,1806
4541,2019-07-14T00:00:00,15,1647,1623
4542,2019-07-14T00:00:00,16,1916,1894
4543,2019-07-14T00:00:00,17,1925,1907
4544,2019-07-14T00:00:00,18,1676,1646
4545,2019-07-14T00:00:00,19,1422,1404
4546,2019-07-14T00:00:00,20,1229,1211
4547,2019-07-14T00:00:00,21,977,964
4548,2019-07-14T00:00:00,22,736,724
4549,2019-07-14T00:00:00,23,412,407
4550,2019-07-15T00:00:00,0,91,90
4551,2019-07-15T00:00:00,1,4,4
4552,2019-07-15T00:00:00,2,2,2
4553,2019-07-15T00:00:00,3,2,2
4554,2019-07-15T00:00:00,5,3,3
4555,2019-07-15T00:00:00,6,126,126
4556,2019-07-15T00:00:00,7,793,785
4557,2019-07-15T00:00:00,8,749,745
4558,2019-07-15T00:00:00,9,616,612
4559,2019-07-15T00:00:00,10,716,708
4560,2019-07-15T00:00:00,11,838,832
4561,2019-07-15T00:00:00,12,943,934
4562,2019-07-15T00:00:00,13,914,908
4563,2019-07-15T00:00:00,14,780,769
4564,2019-07-15T00:00:00,15,661,655
4565,2019-07-15T00:00:00,16,560,554
4566,2019-07-15T00:00:00,17,606,602
4567,2019-07-15T00:00:00,18,819,817
4568,2019-07-15T00:00:00,19,874,867
4569,2019-07-15T00:00:00,20,829,819
4570,2019-07-15T00:00:00,21,543,536
4571,2019-07-15T00:00:00,22,299,298
4572,2019-07-15T00:00:00,23,222,221
4573,2019-07-16T00:00:00,0,61,61
4574,2019-07-16T00:00:00,1,7,7
4575,2019-07-16T00:00:00,2,2,2
4576,2019-07-16T00:00:00,3,1,1
4577,2019-07-16T00:00:00,4,2,2
4578,2019-07-16T00:00:00,5,2,2
4579,2019-07-16T00:00:00,6,166,165
4580,2019-07-16T00:00:00,7,1685,1672
4581,2019-07-16T00:00:00,8,2151,2128
4582,2019-07-16T00:00:00,9,1922,1901
4583,2019-07-16T00:00:00,10,1853,1834
4584,2019-07-16T00:00:00,11,2159,2136
4585,2019-07-16T00:00:00,12,2679,2647
4586,2019-07-16T00:00:00,13,2713,2673
4587,2019-07-16T00:00:00,14,2438,2407
4588,2019-07-16T00:00:00,15,2204,2176
4589,2019-07-16T00:00:00,16,2339,2300
4590,2019-07-16T00:00:00,17,2416,2385
4591,2019-07-16T00:00:00,18,2336,2311
4592,2019-07-16T00:00:00,19,2036,2022
4593,2019-07-16T00:00:00,20,1645,1623
4594,2019-07-16T00:00:00,21,1020,1008
4595,2019-07-16T00:00:00,22,762,754
4596,2019-07-16T00:00:00,23,372,368
4597,2019-07-17T00:00:00,0,64,64
4598,2019-07-17T00:00:00,1,10,10
4599,2019-07-17T00:00:00,2,3,3
4600,2019-07-17T00:00:00,4,1,1
4601,2019-07-17T00:00:00,5,1,1
4602,2019-07-17T00:00:00,6,151,147
4603,2019-07-17T00:00:00,7,1491,1477
4604,2019-07-17T00:00:00,8,1940,1921
4605,2019-07-17T00:00:00,9,1775,1765
4606,2019-07-17T00:00:00,10,1795,1775
4607,2019-07-17T00:00:00,11,2045,2024
4608,2019-07-17T00:00:00,12,2559,2528
4609,2019-07-17T00:00:00,13,2363,2341
4610,2019-07-17T00:00:00,14,2322,2290
4611,2019-07-17T00:00:00,15,2084,2058
4612,2019-07-17T00:00:00,16,2129,2100
4613,2019-07-17T00:00:00,17,2193,2164
4614,2019-07-17T00:00:00,18,2263,2243
4615,2019-07-17T00:00:00,19,1956,1930
4616,2019-07-17T00:00:00,20,1465,1458
4617,2019-07-17T00:00:00,21,965,951
4618,2019-07-17T00:00:00,22,602,597
4619,2019-07-17T00:00:00,23,336,334
4620,2019-07-18T00:00:00,0,72,70
4621,2019-07-18T00:00:00,1,4,4
4622,2019-07-18T00:00:00,2,3,3
4623,2019-07-18T00:00:00,3,3,3
4624,2019-07-18T00:00:00,5,2,2
4625,2019-07-18T00:00:00,6,151,150
4626,2019-07-18T00:00:00,7,1537,1527
4627,2019-07-18T00:00:00,8,1895,1880
4628,2019-07-18T00:00:00,9,1701,1687
4629,2019-07-18T00:00:00,10,1747,1722
4630,2019-07-18T00:00:00,11,1981,1954
4631,2019-07-18T00:00:00,12,2533,2504
4632,2019-07-18T00:00:00,13,2530,2501
4633,2019-07-18T00:00:00,14,2142,2119
4634,2019-07-18T00:00:00,15,2022,1993
4635,2019-07-18T00:00:00,16,2102,2065
4636,2019-07-18T00:00:00,17,2198,2176
4637,2019-07-18T00:00:00,18,2328,2298
4638,2019-07-18T00:00:00,19,2034,2007
4639,2019-07-18T00:00:00,20,1644,1624
4640,2019-07-18T00:00:00,21,1064,1060
4641,2019-07-18T00:00:00,22,717,708
4642,2019-07-18T00:00:00,23,370,365
4643,2019-07-19T00:00:00,0,64,64
4644,2019-07-19T00:00:00,1,11,11
4645,2019-07-19T00:00:00,2,2,2
4646,2019-07-19T00:00:00,4,2,2
4647,2019-07-19T00:00:00,5,3,3
4648,2019-07-19T00:00:00,6,149,147
4649,2019-07-19T00:00:00,7,1478,1455
4650,2019-07-19T00:00:00,8,1832,1814
4651,2019-07-19T00:00:00,9,1680,1665
4652,2019-07-19T00:00:00,10,1806,1787
4653,2019-07-19T00:00:00,11,2072,2045
4654,2019-07-19T00:00:00,12,2336,2304
4655,2019-07-19T00:00:00,13,1820,1802
4656,2019-07-19T00:00:00,14,2519,2486
4657,2019-07-19T00:00:00,15,2370,2339
4658,2019-07-19T00:00:00,16,2249,2222
4659,2019-07-19T00:00:00,17,2319,2280
4660,2019-07-19T00:00:00,18,2310,2278
4661,2019-07-19T00:00:00,19,2052,2025
4662,2019-07-19T00:00:00,20,1646,1622
4663,2019-07-19T00:00:00,21,1134,1117
4664,2019-07-19T00:00:00,22,805,801
4665,2019-07-19T00:00:00,23,394,392
4666,2019-07-20T00:00:00,0,98,96
4667,2019-07-20T00:00:00,1,5,5
4668,2019-07-20T00:00:00,3,3,3
4669,2019-07-20T00:00:00,4,1,1
4670,2019-07-20T00:00:00,5,3,3
4671,2019-07-20T00:00:00,6,142,140
4672,2019-07-20T00:00:00,7,1057,1048
4673,2019-07-20T00:00:00,8,1192,1174
4674,2019-07-20T00:00:00,9,1197,1178
4675,2019-07-20T00:00:00,10,1450,1436
4676,2019-07-20T00:00:00,11,1880,1860
4677,2019-07-20T00:00:00,12,2440,2414
4678,2019-07-20T00:00:00,13,2399,2362
4679,2019-07-20T00:00:00,14,2159,2141
4680,2019-07-20T00:00:00,15,1956,1933
4681,2019-07-20T00:00:00,16,2039,2006
4682,2019-07-20T00:00:00,17,2114,2093
4683,2019-07-20T00:00:00,18,2217,2187
4684,2019-07-20T00:00:00,19,1960,1933
4685,2019-07-20T00:00:00,20,1678,1647
4686,2019-07-20T00:00:00,21,1129,1117
4687,2019-07-20T00:00:00,22,809,792
4688,2019-07-20T00:00:00,23,451,447
4689,2019-07-21T00:00:00,0,127,127
4690,2019-07-21T00:00:00,1,8,8
4691,2019-07-21T00:00:00,2,2,2
4692,2019-07-21T00:00:00,3,3,3
4693,2019-07-21T00:00:00,5,2,2
4694,2019-07-21T00:00:00,6,16,15
4695,2019-07-21T00:00:00,7,288,286
4696,2019-07-21T00:00:00,8,556,552
4697,2019-07-21T00:00:00,9,753,744
4698,2019-07-21T00:00:00,10,867,855
4699,2019-07-21T00:00:00,11,1169,1156
4700,2019-07-21T00:00:00,12,1678,1649
4701,2019-07-21T00:00:00,13,1803,1763
4702,2019-07-21T00:00:00,14,1819,1793
4703,2019-07-21T00:00:00,15,1760,1731
4704,2019-07-21T00:00:00,16,1685,1657
4705,2019-07-21T00:00:00,17,1626,1599
4706,2019-07-21T00:00:00,18,1738,1709
4707,2019-07-21T00:00:00,19,1634,1605
4708,2019-07-21T00:00:00,20,1509,1489
4709,2019-07-21T00:00:00,21,1152,1136
4710,2019-07-21T00:00:00,22,864,853
4711,2019-07-21T00:00:00,23,439,436
4712,2019-07-22T00:00:00,0,13,13
4713,2019-07-22T00:00:00,1,5,5
4714,2019-07-22T00:00:00,2,2,2
4715,2019-07-22T00:00:00,5,6,6
4716,2019-07-22T00:00:00,6,11,11
4717,2019-07-22T00:00:00,7,69,69
4718,2019-07-22T00:00:00,8,1939,1917
4719,2019-07-22T00:00:00,9,2074,2051
4720,2019-07-22T00:00:00,10,2016,1999
4721,2019-07-22T00:00:00,11,2255,2233
4722,2019-07-22T00:00:00,12,2839,2812
4723,2019-07-22T00:00:00,13,2789,2754
4724,2019-07-22T00:00:00,14,2499,2471
4725,2019-07-22T00:00:00,15,2437,2410
4726,2019-07-22T00:00:00,16,2382,2354
4727,2019-07-22T00:00:00,17,2501,2469
4728,2019-07-22T00:00:00,18,2799,2763
4729,2019-07-22T00:00:00,19,2422,2393
4730,2019-07-22T00:00:00,20,1862,1845
4731,2019-07-22T00:00:00,21,1201,1185
4732,2019-07-22T00:00:00,22,857,847
4733,2019-07-22T00:00:00,23,470,465
4734,2019-07-23T00:00:00,0,102,100
4735,2019-07-23T00:00:00,1,9,9
4736,2019-07-23T00:00:00,2,3,3
4737,2019-07-23T00:00:00,3,2,2
4738,2019-07-23T00:00:00,4,3,3
4739,2019-07-23T00:00:00,5,4,4
4740,2019-07-23T00:00:00,6,206,202
4741,2019-07-23T00:00:00,7,1968,1952
4742,2019-07-23T00:00:00,8,2098,2075
4743,2019-07-23T00:00:00,9,1828,1810
4744,2019-07-23T00:00:00,10,1944,1922
4745,2019-07-23T00:00:00,11,2190,2172
4746,2019-07-23T00:00:00,12,2666,2650
4747,2019-07-23T00:00:00,13,2712,2670
4748,2019-07-23T00:00:00,14,2274,2252
4749,2019-07-23T00:00:00,15,2344,2309
4750,2019-07-23T00:00:00,16,2193,2172
4751,2019-07-23T00:00:00,17,2200,2172
4752,2019-07-23T00:00:00,18,2391,2358
4753,2019-07-23T00:00:00,19,2131,2110
4754,2019-07-23T00:00:00,20,1691,1665
4755,2019-07-23T00:00:00,21,1100,1084
4756,2019-07-23T00:00:00,22,739,730
4757,2019-07-23T00:00:00,23,415,410
4758,2019-07-24T00:00:00,0,78,77
4759,2019-07-24T00:00:00,1,8,8
4760,2019-07-24T00:00:00,2,2,2
4761,2019-07-24T00:00:00,4,1,1
4762,2019-07-24T00:00:00,5,3,3
4763,2019-07-24T00:00:00,6,179,179
4764,2019-07-24T00:00:00,7,1533,1525
4765,2019-07-24T00:00:00,8,1951,1935
4766,2019-07-24T00:00:00,9,1802,1780
4767,2019-07-24T00:00:00,10,1814,1802
4768,2019-07-24T00:00:00,11,2245,2212
4769,2019-07-24T00:00:00,12,2491,2464
