_id,tarih,saat,bakiye_yukleme_adedi,bakiye_yuklenen_kart_adedi
646,2021-01-31T00:00:00,22,19,19
647,2021-01-31T00:00:00,23,19,19
648,2021-02-01T00:00:00,0,2,2
649,2021-02-01T00:00:00,1,1,1
650,2021-02-01T00:00:00,3,1,1
651,2021-02-01T00:00:00,4,1,1
652,2021-02-01T00:00:00,5,2,2
653,2021-02-01T00:00:00,6,122,122
654,2021-02-01T00:00:00,7,1333,1321
655,2021-02-01T00:00:00,8,1482,1473
656,2021-02-01T00:00:00,9,1390,1381
657,2021-02-01T00:00:00,10,1257,1245
658,2021-02-01T00:00:00,11,1436,1421
659,2021-02-01T00:00:00,12,1929,1911
660,2021-02-01T00:00:00,13,1795,1777
661,2021-02-01T00:00:00,14,1623,1611
662,2021-02-01T00:00:00,15,1567,1555
663,2021-02-01T00:00:00,16,1472,1449
664,2021-02-01T00:00:00,17,1452,1432
665,2021-02-01T00:00:00,18,1858,1835
666,2021-02-01T00:00:00,19,1730,1709
667,2021-02-01T00:00:00,20,639,625
668,2021-02-01T00:00:00,21,45,45
669,2021-02-01T00:00:00,22,33,33
670,2021-02-01T00:00:00,23,22,22
671,2021-02-02T00:00:00,0,2,2
672,2021-02-02T00:00:00,4,2,2
673,2021-02-02T00:00:00,5,4,4
674,2021-02-02T00:00:00,6,95,95
675,2021-02-02T00:00:00,7,796,787
676,2021-02-02T00:00:00,8,1130,1123
677,2021-02-02T00:00:00,9,967,955
678,2021-02-02T00:00:00,10,971,958
679,2021-02-02T00:00:00,11,1193,1178
680,2021-02-02T00:00:00,12,1570,1551
681,2021-02-02T00:00:00,13,1425,1412
682,2021-02-02T00:00:00,14,1354,1338
683,2021-02-02T00:00:00,15,1327,1302
684,2021-02-02T00:00:00,16,1229,1219
685,2021-02-02T00:00:00,17,1264,1255
686,2021-02-02T00:00:00,18,1479,1460
687,2021-02-02T00:00:00,19,1357,1339
688,2021-02-02T00:00:00,20,502,500
689,2021-02-02T00:00:00,21,53,49
690,2021-02-02T00:00:00,22,20,19
691,2021-02-02T00:00:00,23,28,28
692,2021-02-03T00:00:00,0,6,6
693,2021-02-03T00:00:00,1,1,1
694,2021-02-03T00:00:00,2,1,1
695,2021-02-03T00:00:00,3,3,3
696,2021-02-03T00:00:00,6,71,70
697,2021-02-03T00:00:00,7,782,769
698,2021-02-03T00:00:00,8,1036,1022
699,2021-02-03T00:00:00,9,988,979
700,2021-02-03T00:00:00,10,992,984
701,2021-02-03T00:00:00,11,1125,1112
702,2021-02-03T00:00:00,12,1506,1494
703,2021-02-03T00:00:00,13,1375,1359
704,2021-02-03T00:00:00,14,1390,1379
705,2021-02-03T00:00:00,15,1202,1196
706,2021-02-03T00:00:00,16,1192,1176
707,2021-02-03T00:00:00,17,1131,1118
708,2021-02-03T00:00:00,18,1473,1461
709,2021-02-03T00:00:00,19,1343,1328
710,2021-02-03T00:00:00,20,488,482
711,2021-02-03T00:00:00,21,73,71
712,2021-02-03T00:00:00,22,31,28
713,2021-02-03T00:00:00,23,21,21
714,2021-02-04T00:00:00,0,6,6
715,2021-02-04T00:00:00,1,5,5
716,2021-02-04T00:00:00,3,3,3
717,2021-02-04T00:00:00,6,57,57
718,2021-02-04T00:00:00,7,685,682
719,2021-02-04T00:00:00,8,1002,993
720,2021-02-04T00:00:00,9,890,878
721,2021-02-04T00:00:00,10,965,957
722,2021-02-04T00:00:00,11,1158,1145
723,2021-02-04T00:00:00,12,1461,1450
724,2021-02-04T00:00:00,13,1392,1379
725,2021-02-04T00:00:00,14,1328,1316
726,2021-02-04T00:00:00,15,1193,1185
727,2021-02-04T00:00:00,16,1173,1159
728,2021-02-04T00:00:00,17,1242,1232
729,2021-02-04T00:00:00,18,1468,1452
730,2021-02-04T00:00:00,19,1400,1386
731,2021-02-04T00:00:00,20,543,529
732,2021-02-04T00:00:00,21,56,55
733,2021-02-04T00:00:00,22,23,23
734,2021-02-04T00:00:00,23,15,15
735,2021-02-05T00:00:00,0,5,4
736,2021-02-05T00:00:00,5,1,1
737,2021-02-05T00:00:00,6,69,69
738,2021-02-05T00:00:00,7,740,735
739,2021-02-05T00:00:00,8,1021,1014
740,2021-02-05T00:00:00,9,1021,1010
741,2021-02-05T00:00:00,10,970,959
742,2021-02-05T00:00:00,11,1242,1227
743,2021-02-05T00:00:00,12,1394,1377
744,2021-02-05T00:00:00,13,1025,1012
745,2021-02-05T00:00:00,14,1604,1588
746,2021-02-05T00:00:00,15,1380,1362
747,2021-02-05T00:00:00,16,1379,1366
748,2021-02-05T00:00:00,17,1368,1350
749,2021-02-05T00:00:00,18,1652,1636
750,2021-02-05T00:00:00,19,1652,1640
751,2021-02-05T00:00:00,20,658,650
752,2021-02-05T00:00:00,21,65,64
753,2021-02-05T00:00:00,22,19,18
754,2021-02-05T00:00:00,23,9,8
755,2021-02-06T00:00:00,0,1,1
756,2021-02-06T00:00:00,5,2,2
757,2021-02-06T00:00:00,6,10,10
758,2021-02-06T00:00:00,7,40,39
759,2021-02-06T00:00:00,8,35,34
760,2021-02-06T00:00:00,9,58,57
761,2021-02-06T00:00:00,10,100,98
762,2021-02-06T00:00:00,11,119,119
763,2021-02-06T00:00:00,12,160,158
764,2021-02-06T00:00:00,13,258,257
765,2021-02-06T00:00:00,14,302,297
766,2021-02-06T00:00:00,15,253,251
767,2021-02-06T00:00:00,16,310,307
768,2021-02-06T00:00:00,17,140,136
769,2021-02-06T00:00:00,18,62,59
770,2021-02-06T00:00:00,19,25,25
771,2021-02-06T00:00:00,20,10,10
772,2021-02-06T00:00:00,21,14,14
773,2021-02-06T00:00:00,22,13,12
774,2021-02-06T00:00:00,23,12,10
775,2021-02-07T00:00:00,1,1,1
776,2021-02-07T00:00:00,3,1,1
777,2021-02-07T00:00:00,6,1,1
778,2021-02-07T00:00:00,7,16,14
779,2021-02-07T00:00:00,8,24,21
780,2021-02-07T00:00:00,9,36,36
781,2021-02-07T00:00:00,10,113,110
782,2021-02-07T00:00:00,11,148,145
783,2021-02-07T00:00:00,12,244,241
784,2021-02-07T00:00:00,13,296,292
785,2021-02-07T00:00:00,14,382,376
786,2021-02-07T00:00:00,15,351,345
787,2021-02-07T00:00:00,16,377,375
788,2021-02-07T00:00:00,17,115,113
789,2021-02-07T00:00:00,18,52,51
790,2021-02-07T00:00:00,19,35,32
791,2021-02-07T00:00:00,20,25,23
792,2021-02-07T00:00:00,21,17,17
793,2021-02-07T00:00:00,22,19,18
794,2021-02-07T00:00:00,23,24,23
795,2021-02-08T00:00:00,0,3,3
796,2021-02-08T00:00:00,1,1,1
797,2021-02-08T00:00:00,3,4,4
798,2021-02-08T00:00:00,4,2,2
799,2021-02-08T00:00:00,5,2,2
800,2021-02-08T00:00:00,6,137,137
801,2021-02-08T00:00:00,7,1442,1425
802,2021-02-08T00:00:00,8,1536,1527
803,2021-02-08T00:00:00,9,1421,1409
804,2021-02-08T00:00:00,10,1449,1435
805,2021-02-08T00:00:00,11,1523,1508
806,2021-02-08T00:00:00,12,1823,1803
807,2021-02-08T00:00:00,13,1826,1801
808,2021-02-08T00:00:00,14,1661,1641
809,2021-02-08T00:00:00,15,1504,1482
810,2021-02-08T00:00:00,16,1463,1443
811,2021-02-08T00:00:00,17,1381,1363
812,2021-02-08T00:00:00,18,1828,1804
813,2021-02-08T00:00:00,19,1770,1747
814,2021-02-08T00:00:00,20,606,599
815,2021-02-08T00:00:00,21,74,72
816,2021-02-08T00:00:00,22,29,27
817,2021-02-08T00:00:00,23,34,33
818,2021-02-09T00:00:00,0,1,1
819,2021-02-09T00:00:00,3,1,1
820,2021-02-09T00:00:00,4,2,1
821,2021-02-09T00:00:00,5,1,1
822,2021-02-09T00:00:00,6,91,90
823,2021-02-09T00:00:00,7,786,777
824,2021-02-09T00:00:00,8,1129,1118
825,2021-02-09T00:00:00,9,1045,1037
826,2021-02-09T00:00:00,10,1175,1160
827,2021-02-09T00:00:00,11,1291,1275
828,2021-02-09T00:00:00,12,1587,1564
829,2021-02-09T00:00:00,13,1609,1593
830,2021-02-09T00:00:00,14,1335,1327
831,2021-02-09T00:00:00,15,1250,1235
832,2021-02-09T00:00:00,16,1366,1356
833,2021-02-09T00:00:00,17,1298,1286
834,2021-02-09T00:00:00,18,1610,1591
835,2021-02-09T00:00:00,19,1469,1446
836,2021-02-09T00:00:00,20,590,579
837,2021-02-09T00:00:00,21,59,57
838,2021-02-09T00:00:00,22,25,24
839,2021-02-09T00:00:00,23,22,22
840,2021-02-10T00:00:00,0,1,1
841,2021-02-10T00:00:00,5,3,3
842,2021-02-10T00:00:00,6,52,52
843,2021-02-10T00:00:00,7,806,799
844,2021-02-10T00:00:00,8,1048,1040
845,2021-02-10T00:00:00,9,1005,997
846,2021-02-10T00:00:00,10,1071,1055
847,2021-02-10T00:00:00,11,1192,1182
848,2021-02-10T00:00:00,12,1591,1576
849,2021-02-10T00:00:00,13,1434,1420
850,2021-02-10T00:00:00,14,1425,1407
851,2021-02-10T00:00:00,15,1277,1259
852,2021-02-10T00:00:00,16,1185,1175
853,2021-02-10T00:00:00,17,1205,1196
854,2021-02-10T00:00:00,18,1438,1421
855,2021-02-10T00:00:00,19,1421,1405
856,2021-02-10T00:00:00,20,542,536
857,2021-02-10T00:00:00,21,56,56
858,2021-02-10T00:00:00,22,29,27
859,2021-02-10T00:00:00,23,18,18
860,2021-02-11T00:00:00,0,2,2
861,2021-02-11T00:00:00,5,6,5
862,2021-02-11T00:00:00,6,80,80
863,2021-02-11T00:00:00,7,739,736
864,2021-02-11T00:00:00,8,1053,1047
865,2021-02-11T00:00:00,9,993,983
866,2021-02-11T00:00:00,10,1190,1179
867,2021-02-11T00:00:00,11,1194,1179
868,2021-02-11T00:00:00,12,1621,1601
869,2021-02-11T00:00:00,13,1522,1497
870,2021-02-11T00:00:00,14,1305,1295
871,2021-02-11T00:00:00,15,1263,1249
872,2021-02-11T00:00:00,16,1251,1233
873,2021-02-11T00:00:00,17,1173,1161
874,2021-02-11T00:00:00,18,1433,1422
875,2021-02-11T00:00:00,19,1420,1395
876,2021-02-11T00:00:00,20,518,514
877,2021-02-11T00:00:00,21,60,54
878,2021-02-11T00:00:00,22,30,30
879,2021-02-11T00:00:00,23,17,17
880,2021-02-12T00:00:00,0,1,1
881,2021-02-12T00:00:00,3,1,1
882,2021-02-12T00:00:00,4,1,1
883,2021-02-12T00:00:00,5,3,3
884,2021-02-12T00:00:00,6,70,70
885,2021-02-12T00:00:00,7,782,773
886,2021-02-12T00:00:00,8,1005,991
887,2021-02-12T00:00:00,9,1012,1006
888,2021-02-12T00:00:00,10,1007,1003
889,2021-02-12T00:00:00,11,1213,1198
890,2021-02-12T00:00:00,12,1394,1374
891,2021-02-12T00:00:00,13,1083,1070
892,2021-02-12T00:00:00,14,1615,1601
893,2021-02-12T00:00:00,15,1447,1431
894,2021-02-12T00:00:00,16,1387,1378
895,2021-02-12T00:00:00,17,1339,1321
896,2021-02-12T00:00:00,18,1574,1560
897,2021-02-12T00:00:00,19,1569,1549
898,2021-02-12T00:00:00,20,643,639
899,2021-02-12T00:00:00,21,66,66
900,2021-02-12T00:00:00,22,19,19
901,2021-02-12T00:00:00,23,11,11
902,2021-02-13T00:00:00,0,2,1
903,2021-02-13T00:00:00,3,2,2
904,2021-02-13T00:00:00,5,1,1
905,2021-02-13T00:00:00,6,8,8
906,2021-02-13T00:00:00,7,65,65
907,2021-02-13T00:00:00,8,57,57
908,2021-02-13T00:00:00,9,55,53
909,2021-02-13T00:00:00,10,117,114
910,2021-02-13T00:00:00,11,110,109
911,2021-02-13T00:00:00,12,178,176
912,2021-02-13T00:00:00,13,318,316
913,2021-02-13T00:00:00,14,350,346
914,2021-02-13T00:00:00,15,301,298
915,2021-02-13T00:00:00,16,298,296
916,2021-02-13T00:00:00,17,134,131
917,2021-02-13T00:00:00,18,71,69
918,2021-02-13T00:00:00,19,26,23
919,2021-02-13T00:00:00,20,9,9
920,2021-02-13T00:00:00,21,11,11
921,2021-02-13T00:00:00,22,10,9
922,2021-02-13T00:00:00,23,7,7
923,2021-02-14T00:00:00,0,1,1
924,2021-02-14T00:00:00,3,1,1
925,2021-02-14T00:00:00,4,2,2
926,2021-02-14T00:00:00,6,5,5
927,2021-02-14T00:00:00,7,18,18
928,2021-02-14T00:00:00,8,28,26
929,2021-02-14T00:00:00,9,35,35
930,2021-02-14T00:00:00,10,90,90
931,2021-02-14T00:00:00,11,182,180
932,2021-02-14T00:00:00,12,200,199
933,2021-02-14T00:00:00,13,301,293
934,2021-02-14T00:00:00,14,357,349
935,2021-02-14T00:00:00,15,340,333
936,2021-02-14T00:00:00,16,350,341
937,2021-02-14T00:00:00,17,123,120
938,2021-02-14T00:00:00,18,51,50
939,2021-02-14T00:00:00,19,41,41
940,2021-02-14T00:00:00,20,30,28
941,2021-02-14T00:00:00,21,19,19
942,2021-02-14T00:00:00,22,30,30
943,2021-02-14T00:00:00,23,24,24
944,2021-02-15T00:00:00,0,1,1
945,2021-02-15T00:00:00,3,1,1
946,2021-02-15T00:00:00,4,1,1
947,2021-02-15T00:00:00,5,3,3
948,2021-02-15T00:00:00,6,135,133
949,2021-02-15T00:00:00,7,1378,1375
950,2021-02-15T00:00:00,8,1564,1544
951,2021-02-15T00:00:00,9,1428,1408
952,2021-02-15T00:00:00,10,1302,1290
953,2021-02-15T00:00:00,11,1541,1523
954,2021-02-15T00:00:00,12,1799,1777
955,2021-02-15T00:00:00,13,1772,1751
956,2021-02-15T00:00:00,14,1741,1719
957,2021-02-15T00:00:00,15,1510,1492
958,2021-02-15T00:00:00,16,1358,1339
959,2021-02-15T00:00:00,17,1338,1327
960,2021-02-15T00:00:00,18,1693,1679
961,2021-02-15T00:00:00,19,1605,1582
962,2021-02-15T00:00:00,20,528,525
963,2021-02-15T00:00:00,21,56,55
964,2021-02-15T00:00:00,22,32,32
965,2021-02-15T00:00:00,23,19,19
966,2021-02-16T00:00:00,1,1,1
967,2021-02-16T00:00:00,3,2,2
968,2021-02-16T00:00:00,4,1,1
969,2021-02-16T00:00:00,5,2,2
970,2021-02-16T00:00:00,6,57,57
971,2021-02-16T00:00:00,7,840,834
972,2021-02-16T00:00:00,8,1144,1131
973,2021-02-16T00:00:00,9,959,957
974,2021-02-16T00:00:00,10,922,910
975,2021-02-16T00:00:00,11,1033,1016
976,2021-02-16T00:00:00,12,1254,1235
977,2021-02-16T00:00:00,13,1287,1276
978,2021-02-16T00:00:00,14,1201,1193
979,2021-02-16T00:00:00,15,1138,1128
980,2021-02-16T00:00:00,16,1071,1055
981,2021-02-16T00:00:00,17,1095,1077
982,2021-02-16T00:00:00,18,1397,1381
983,2021-02-16T00:00:00,19,1364,1343
984,2021-02-16T00:00:00,20,410,406
985,2021-02-16T00:00:00,21,44,44
986,2021-02-16T00:00:00,22,17,17
987,2021-02-16T00:00:00,23,25,25
988,2021-02-17T00:00:00,0,1,1
989,2021-02-17T00:00:00,4,2,2
990,2021-02-17T00:00:00,5,1,1
991,2021-02-17T00:00:00,6,66,65
992,2021-02-17T00:00:00,7,726,722
993,2021-02-17T00:00:00,8,1002,994
994,2021-02-17T00:00:00,9,910,899
995,2021-02-17T00:00:00,10,701,693
996,2021-02-17T00:00:00,11,806,799
997,2021-02-17T00:00:00,12,943,937
998,2021-02-17T00:00:00,13,1076,1061
999,2021-02-17T00:00:00,14,1047,1034
1000,2021-02-17T00:00:00,15,977,969
1001,2021-02-17T00:00:00,16,963,952
1002,2021-02-17T00:00:00,17,1051,1036
1003,2021-02-17T00:00:00,18,1437,1419
1004,2021-02-17T00:00:00,19,1369,1357
1005,2021-02-17T00:00:00,20,462,458
1006,2021-02-17T00:00:00,21,58,57
1007,2021-02-17T00:00:00,22,26,26
1008,2021-02-17T00:00:00,23,26,26
1009,2021-02-18T00:00:00,0,3,3
1010,2021-02-18T00:00:00,5,2,2
1011,2021-02-18T00:00:00,6,80,80
1012,2021-02-18T00:00:00,7,705,700
1013,2021-02-18T00:00:00,8,915,909
1014,2021-02-18T00:00:00,9,846,838
1015,2021-02-18T00:00:00,10,789,784
1016,2021-02-18T00:00:00,11,965,959
1017,2021-02-18T00:00:00,12,1220,1207
1018,2021-02-18T00:00:00,13,1237,1221
1019,2021-02-18T00:00:00,14,1288,1280
1020,2021-02-18T00:00:00,15,1265,1248
1021,2021-02-18T00:00:00,16,1131,1115
1022,2021-02-18T00:00:00,17,1176,1165
1023,2021-02-18T00:00:00,18,1399,1387
1024,2021-02-18T00:00:00,19,1321,1307
1025,2021-02-18T00:00:00,20,431,422
1026,2021-02-18T00:00:00,21,49,48
1027,2021-02-18T00:00:00,22,22,21
1028,2021-02-18T00:00:00,23,17,17
1029,2021-02-19T00:00:00,0,3,3
1030,2021-02-19T00:00:00,3,3,3
1031,2021-02-19T00:00:00,4,1,1
1032,2021-02-19T00:00:00,5,6,6
1033,2021-02-19T00:00:00,6,69,69
1034,2021-02-19T00:00:00,7,754,742
1035,2021-02-19T00:00:00,8,958,949
1036,2021-02-19T00:00:00,9,834,830
1037,2021-02-19T00:00:00,10,908,904
1038,2021-02-19T00:00:00,11,1049,1040
1039,2021-02-19T00:00:00,12,1258,1246
1040,2021-02-19T00:00:00,13,1051,1042
1041,2021-02-19T00:00:00,14,1610,1592
1042,2021-02-19T00:00:00,15,1423,1411
1043,2021-02-19T00:00:00,16,1376,1361
1044,2021-02-19T00:00:00,17,1219,1207
1045,2021-02-19T00:00:00,18,1449,1428
1046,2021-02-19T00:00:00,19,1554,1528
1047,2021-02-19T00:00:00,20,523,515
1048,2021-02-19T00:00:00,21,58,57
1049,2021-02-19T00:00:00,22,16,16
1050,2021-02-19T00:00:00,23,21,21
1051,2021-02-20T00:00:00,3,2,2
1052,2021-02-20T00:00:00,6,5,5
1053,2021-02-20T00:00:00,7,51,50
1054,2021-02-20T00:00:00,8,68,68
1055,2021-02-20T00:00:00,9,80,78
1056,2021-02-20T00:00:00,10,141,139
1057,2021-02-20T00:00:00,11,155,153
1058,2021-02-20T00:00:00,12,237,234
1059,2021-02-20T00:00:00,13,355,353
1060,2021-02-20T00:00:00,14,409,407
1061,2021-02-20T00:00:00,15,304,300
1062,2021-02-20T00:00:00,16,336,331
1063,2021-02-20T00:00:00,17,184,183
1064,2021-02-20T00:00:00,18,77,75
1065,2021-02-20T00:00:00,19,27,27
1066,2021-02-20T00:00:00,20,5,5
1067,2021-02-20T00:00:00,21,16,16
1068,2021-02-20T00:00:00,22,10,10
1069,2021-02-20T00:00:00,23,12,12
1070,2021-02-21T00:00:00,3,1,1
1071,2021-02-21T00:00:00,6,4,4
1072,2021-02-21T00:00:00,7,25,24
1073,2021-02-21T00:00:00,8,45,45
1074,2021-02-21T00:00:00,9,40,40
1075,2021-02-21T00:00:00,10,104,104
1076,2021-02-21T00:00:00,11,176,176
1077,2021-02-21T00:00:00,12,288,287
1078,2021-02-21T00:00:00,13,405,398
1079,2021-02-21T00:00:00,14,396,392
1080,2021-02-21T00:00:00,15,418,417
1081,2021-02-21T00:00:00,16,368,365
1082,2021-02-21T00:00:00,17,149,145
1083,2021-02-21T00:00:00,18,50,48
1084,2021-02-21T00:00:00,19,29,29
1085,2021-02-21T00:00:00,20,10,9
1086,2021-02-21T00:00:00,21,12,11
1087,2021-02-21T00:00:00,22,18,15
1088,2021-02-21T00:00:00,23,30,20
1089,2021-02-22T00:00:00,6,121,118
1090,2021-02-22T00:00:00,7,1351,1333
1091,2021-02-22T00:00:00,8,1466,1448
1092,2021-02-22T00:00:00,9,1327,1307
1093,2021-02-22T00:00:00,10,1315,1298
1094,2021-02-22T00:00:00,11,1570,1531
1095,2021-02-22T00:00:00,12,1849,1822
1096,2021-02-22T00:00:00,13,1817,1782
1097,2021-02-22T00:00:00,14,1842,1808
1098,2021-02-22T00:00:00,15,1611,1584
1099,2021-02-22T00:00:00,16,1553,1515
1100,2021-02-22T00:00:00,17,1402,1382
1101,2021-02-22T00:00:00,18,1815,1770
1102,2021-02-22T00:00:00,19,1768,1742
1103,2021-02-22T00:00:00,20,638,613
1104,2021-02-22T00:00:00,21,81,77
1105,2021-02-22T00:00:00,22,56,41
1106,2021-02-22T00:00:00,23,23,19
1107,2021-02-23T00:00:00,0,1,1
1108,2021-02-23T00:00:00,3,7,2
1109,2021-02-23T00:00:00,6,88,79
1110,2021-02-23T00:00:00,7,842,820
1111,2021-02-23T00:00:00,8,1105,1093
1112,2021-02-23T00:00:00,9,1065,1037
1113,2021-02-23T00:00:00,10,1159,1138
1114,2021-02-23T00:00:00,11,1255,1234
1115,2021-02-23T00:00:00,12,1519,1493
1116,2021-02-23T00:00:00,13,1615,1579
1117,2021-02-23T00:00:00,14,1557,1531
1118,2021-02-23T00:00:00,15,1380,1361
1119,2021-02-23T00:00:00,16,1399,1379
1120,2021-02-23T00:00:00,17,1307,1280
1121,2021-02-23T00:00:00,18,1569,1543
1122,2021-02-23T00:00:00,19,1445,1426
1123,2021-02-23T00:00:00,20,591,580
1124,2021-02-23T00:00:00,21,73,60
1125,2021-02-23T00:00:00,22,24,21
1126,2021-02-23T00:00:00,23,33,23
1127,2021-02-24T00:00:00,0,1,1
1128,2021-02-24T00:00:00,3,6,5
1129,2021-02-24T00:00:00,4,1,1
1130,2021-02-24T00:00:00,5,2,1
1131,2021-02-24T00:00:00,6,68,63
1132,2021-02-24T00:00:00,7,899,878
1133,2021-02-24T00:00:00,8,1119,1091
1134,2021-02-24T00:00:00,9,1044,1029
1135,2021-02-24T00:00:00,10,1045,1032
1136,2021-02-24T00:00:00,11,1176,1166
1137,2021-02-24T00:00:00,12,1447,1431
1138,2021-02-24T00:00:00,13,1587,1565
1139,2021-02-24T00:00:00,14,1436,1422
1140,2021-02-24T00:00:00,15,1339,1320
1141,2021-02-24T00:00:00,16,1325,1311
1142,2021-02-24T00:00:00,17,1263,1245
1143,2021-02-24T00:00:00,18,1455,1442
1144,2021-02-24T00:00:00,19,1456,1438
1145,2021-02-24T00:00:00,20,553,549
1146,2021-02-24T00:00:00,21,64,64
1147,2021-02-24T00:00:00,22,38,37
1148,2021-02-24T00:00:00,23,20,20
1149,2021-02-25T00:00:00,0,1,1
1150,2021-02-25T00:00:00,5,2,2
1151,2021-02-25T00:00:00,6,67,67
1152,2021-02-25T00:00:00,7,772,770
1153,2021-02-25T00:00:00,8,1048,1039
1154,2021-02-25T00:00:00,9,933,925
1155,2021-02-25T00:00:00,10,1044,1034
1156,2021-02-25T00:00:00,11,1175,1156
1157,2021-02-25T00:00:00,12,1461,1450
1158,2021-02-25T00:00:00,13,1442,1426
1159,2021-02-25T00:00:00,14,1440,1429
1160,2021-02-25T00:00:00,15,1297,1280
1161,2021-02-25T00:00:00,16,1252,1242
1162,2021-02-25T00:00:00,17,1142,1133
1163,2021-02-25T00:00:00,18,1385,1376
1164,2021-02-25T00:00:00,19,1503,1486
1165,2021-02-25T00:00:00,20,494,492
1166,2021-02-25T00:00:00,21,63,59
1167,2021-02-25T00:00:00,22,27,27
1168,2021-02-25T00:00:00,23,18,18
1169,2021-02-26T00:00:00,0,3,3
1170,2021-02-26T00:00:00,1,1,1
1171,2021-02-26T00:00:00,3,2,2
1172,2021-02-26T00:00:00,5,1,1
1173,2021-02-26T00:00:00,6,93,92
1174,2021-02-26T00:00:00,7,793,786
1175,2021-02-26T00:00:00,8,1035,1025
1176,2021-02-26T00:00:00,9,1041,1028
1177,2021-02-26T00:00:00,10,1060,1053
1178,2021-02-26T00:00:00,11,1268,1252
1179,2021-02-26T00:00:00,12,1387,1373
1180,2021-02-26T00:00:00,13,1331,1313
1181,2021-02-26T00:00:00,14,1796,1773
1182,2021-02-26T00:00:00,15,1625,1604
1183,2021-02-26T00:00:00,16,1617,1596
1184,2021-02-26T00:00:00,17,1505,1487
1185,2021-02-26T00:00:00,18,1590,1574
1186,2021-02-26T00:00:00,19,1649,1630
1187,2021-02-26T00:00:00,20,644,640
1188,2021-02-26T00:00:00,21,63,63
1189,2021-02-26T00:00:00,22,26,25
1190,2021-02-26T00:00:00,23,21,21
1191,2021-02-27T00:00:00,6,19,18
1192,2021-02-27T00:00:00,7,54,53
1193,2021-02-27T00:00:00,8,95,94
1194,2021-02-27T00:00:00,9,83,83
1195,2021-02-27T00:00:00,10,151,150
1196,2021-02-27T00:00:00,11,157,155
1197,2021-02-27T00:00:00,12,271,267
1198,2021-02-27T00:00:00,13,494,492
1199,2021-02-27T00:00:00,14,398,396
1200,2021-02-27T00:00:00,15,364,359
1201,2021-02-27T00:00:00,16,417,414
1202,2021-02-27T00:00:00,17,214,212
1203,2021-02-27T00:00:00,18,71,65
1204,2021-02-27T00:00:00,19,49,47
1205,2021-02-27T00:00:00,20,14,14
1206,2021-02-27T00:00:00,21,19,19
1207,2021-02-27T00:00:00,22,21,21
1208,2021-02-27T00:00:00,23,13,13
1209,2021-02-28T00:00:00,0,1,1
1210,2021-02-28T00:00:00,5,2,2
1211,2021-02-28T00:00:00,6,7,7
1212,2021-02-28T00:00:00,7,29,28
1213,2021-02-28T00:00:00,8,71,68
1214,2021-02-28T00:00:00,9,48,46
1215,2021-02-28T00:00:00,10,115,114
1216,2021-02-28T00:00:00,11,178,174
1217,2021-02-28T00:00:00,12,318,316
1218,2021-02-28T00:00:00,13,386,381
1219,2021-02-28T00:00:00,14,435,428
1220,2021-02-28T00:00:00,15,451,444
1221,2021-02-28T00:00:00,16,415,411
1222,2021-02-28T00:00:00,17,116,115
1223,2021-02-28T00:00:00,18,58,55
1224,2021-02-28T00:00:00,19,43,43
1225,2021-02-28T00:00:00,20,32,31
1226,2021-02-28T00:00:00,21,34,34
1227,2021-02-28T00:00:00,22,22,21
1228,2021-02-28T00:00:00,23,32,32
1229,2021-03-01T00:00:00,0,4,4
1230,2021-03-01T00:00:00,3,3,3
1231,2021-03-01T00:00:00,4,1,1
1232,2021-03-01T00:00:00,5,6,6
1233,2021-03-01T00:00:00,6,117,116
1234,2021-03-01T00:00:00,7,1523,1512
1235,2021-03-01T00:00:00,8,1477,1470
1236,2021-03-01T00:00:00,9,1381,1364
1237,2021-03-01T00:00:00,10,1353,1337
1238,2021-03-01T00:00:00,11,1482,1472
1239,2021-03-01T00:00:00,12,1815,1802
1240,2021-03-01T00:00:00,13,1864,1835
1241,2021-03-01T00:00:00,14,1780,1758
1242,2021-03-01T00:00:00,15,1679,1663
1243,2021-03-01T00:00:00,16,1519,1505
1244,2021-03-01T00:00:00,17,1498,1485
1245,2021-03-01T00:00:00,18,1766,1747
1246,2021-03-01T00:00:00,19,1877,1859
1247,2021-03-01T00:00:00,20,727,721
1248,2021-03-01T00:00:00,21,78,76
1249,2021-03-01T00:00:00,22,34,34
1250,2021-03-01T00:00:00,23,34,34
1251,2021-03-02T00:00:00,0,2,2
1252,2021-03-02T00:00:00,3,1,1
1253,2021-03-02T00:00:00,4,1,1
1254,2021-03-02T00:00:00,6,79,79
1255,2021-03-02T00:00:00,7,1068,1066
1256,2021-03-02T00:00:00,8,1404,1393
1257,2021-03-02T00:00:00,9,1089,1078
1258,2021-03-02T00:00:00,10,1153,1144
1259,2021-03-02T00:00:00,11,1271,1259
1260,2021-03-02T00:00:00,12,1552,1542
1261,2021-03-02T00:00:00,13,1569,1546
1262,2021-03-02T00:00:00,14,1520,1502
1263,2021-03-02T00:00:00,15,1400,1379
1264,2021-03-02T00:00:00,16,1278,1270
1265,2021-03-02T00:00:00,17,1396,1384
1266,2021-03-02T00:00:00,18,1560,1548
1267,2021-03-02T00:00:00,19,1558,1548
1268,2021-03-02T00:00:00,20,560,558
1269,2021-03-02T00:00:00,21,64,55
1270,2021-03-02T00:00:00,22,30,29
1271,2021-03-02T00:00:00,23,24,24
1272,2021-03-03T00:00:00,3,1,1
1273,2021-03-03T00:00:00,6,84,83
