_id,tarih,saat,bakiye_yukleme_adedi,bakiye_yuklenen_kart_adedi
3575,2020-06-23T00:00:00,9,986,974
3576,2020-06-23T00:00:00,10,946,935
3577,2020-06-23T00:00:00,11,1152,1140
3578,2020-06-23T00:00:00,12,1322,1303
3579,2020-06-23T00:00:00,13,1215,1196
3580,2020-06-23T00:00:00,14,1202,1189
3581,2020-06-23T00:00:00,15,1105,1087
3582,2020-06-23T00:00:00,16,1086,1072
3583,2020-06-23T00:00:00,17,1104,1097
3584,2020-06-23T00:00:00,18,1227,1212
3585,2020-06-23T00:00:00,19,1270,1260
3586,2020-06-23T00:00:00,20,989,978
3587,2020-06-23T00:00:00,21,670,659
3588,2020-06-23T00:00:00,22,425,421
3589,2020-06-23T00:00:00,23,143,142
3590,2020-06-24T00:00:00,0,30,30
3591,2020-06-24T00:00:00,1,2,2
3592,2020-06-24T00:00:00,2,1,1
3593,2020-06-24T00:00:00,5,1,1
3594,2020-06-24T00:00:00,6,118,116
3595,2020-06-24T00:00:00,7,961,957
3596,2020-06-24T00:00:00,8,1057,1044
3597,2020-06-24T00:00:00,9,942,932
3598,2020-06-24T00:00:00,10,1016,1000
3599,2020-06-24T00:00:00,11,1124,1114
3600,2020-06-24T00:00:00,12,1279,1262
3601,2020-06-24T00:00:00,13,1289,1270
3602,2020-06-24T00:00:00,14,1142,1124
3603,2020-06-24T00:00:00,15,1134,1121
3604,2020-06-24T00:00:00,16,1056,1045
3605,2020-06-24T00:00:00,17,1049,1041
3606,2020-06-24T00:00:00,18,1283,1270
3607,2020-06-24T00:00:00,19,1215,1201
3608,2020-06-24T00:00:00,20,956,944
3609,2020-06-24T00:00:00,21,620,611
3610,2020-06-24T00:00:00,22,404,399
3611,2020-06-24T00:00:00,23,179,179
3612,2020-06-25T00:00:00,0,31,31
3613,2020-06-25T00:00:00,1,1,1
3614,2020-06-25T00:00:00,2,2,2
3615,2020-06-25T00:00:00,5,3,3
3616,2020-06-25T00:00:00,6,126,126
3617,2020-06-25T00:00:00,7,963,953
3618,2020-06-25T00:00:00,8,971,961
3619,2020-06-25T00:00:00,9,856,848
3620,2020-06-25T00:00:00,10,962,951
3621,2020-06-25T00:00:00,11,1077,1069
3622,2020-06-25T00:00:00,12,1208,1191
3623,2020-06-25T00:00:00,13,1281,1262
3624,2020-06-25T00:00:00,14,1151,1134
3625,2020-06-25T00:00:00,15,1120,1110
3626,2020-06-25T00:00:00,16,952,942
3627,2020-06-25T00:00:00,17,1073,1059
3628,2020-06-25T00:00:00,18,1176,1166
3629,2020-06-25T00:00:00,19,1249,1232
3630,2020-06-25T00:00:00,20,1039,1027
3631,2020-06-25T00:00:00,21,675,664
3632,2020-06-25T00:00:00,22,448,442
3633,2020-06-25T00:00:00,23,199,198
3634,2020-06-26T00:00:00,0,28,27
3635,2020-06-26T00:00:00,1,3,3
3636,2020-06-26T00:00:00,2,1,1
3637,2020-06-26T00:00:00,5,3,3
3638,2020-06-26T00:00:00,6,108,107
3639,2020-06-26T00:00:00,7,1088,1073
3640,2020-06-26T00:00:00,8,1045,1037
3641,2020-06-26T00:00:00,9,1013,999
3642,2020-06-26T00:00:00,10,1009,988
3643,2020-06-26T00:00:00,11,1137,1118
3644,2020-06-26T00:00:00,12,1136,1122
3645,2020-06-26T00:00:00,13,1155,1139
3646,2020-06-26T00:00:00,14,1437,1417
3647,2020-06-26T00:00:00,15,1320,1306
3648,2020-06-26T00:00:00,16,1142,1125
3649,2020-06-26T00:00:00,17,1209,1187
3650,2020-06-26T00:00:00,18,1425,1412
3651,2020-06-26T00:00:00,19,1424,1409
3652,2020-06-26T00:00:00,20,1199,1176
3653,2020-06-26T00:00:00,21,749,740
3654,2020-06-26T00:00:00,22,481,471
3655,2020-06-26T00:00:00,23,181,179
3656,2020-06-27T00:00:00,0,40,39
3657,2020-06-27T00:00:00,1,3,3
3658,2020-06-27T00:00:00,2,1,1
3659,2020-06-27T00:00:00,5,3,3
3660,2020-06-27T00:00:00,6,60,59
3661,2020-06-27T00:00:00,7,481,477
3662,2020-06-27T00:00:00,8,434,425
3663,2020-06-27T00:00:00,9,86,85
3664,2020-06-27T00:00:00,10,40,40
3665,2020-06-27T00:00:00,11,55,55
3666,2020-06-27T00:00:00,12,87,85
3667,2020-06-27T00:00:00,13,321,320
3668,2020-06-27T00:00:00,14,403,399
3669,2020-06-27T00:00:00,15,1193,1184
3670,2020-06-27T00:00:00,16,1067,1055
3671,2020-06-27T00:00:00,17,1004,997
3672,2020-06-27T00:00:00,18,1039,1027
3673,2020-06-27T00:00:00,19,1020,1002
3674,2020-06-27T00:00:00,20,896,882
3675,2020-06-27T00:00:00,21,634,622
3676,2020-06-27T00:00:00,22,426,419
3677,2020-06-27T00:00:00,23,188,185
3678,2020-06-28T00:00:00,0,26,26
3679,2020-06-28T00:00:00,1,2,2
3680,2020-06-28T00:00:00,4,1,1
3681,2020-06-28T00:00:00,5,1,1
3682,2020-06-28T00:00:00,6,7,7
3683,2020-06-28T00:00:00,7,115,114
3684,2020-06-28T00:00:00,8,191,188
3685,2020-06-28T00:00:00,9,76,76
3686,2020-06-28T00:00:00,10,39,37
3687,2020-06-28T00:00:00,11,50,50
3688,2020-06-28T00:00:00,12,116,113
3689,2020-06-28T00:00:00,13,176,174
3690,2020-06-28T00:00:00,14,180,178
3691,2020-06-28T00:00:00,15,176,173
3692,2020-06-28T00:00:00,16,220,216
3693,2020-06-28T00:00:00,17,361,357
3694,2020-06-28T00:00:00,18,812,803
3695,2020-06-28T00:00:00,19,1019,997
3696,2020-06-28T00:00:00,20,729,721
3697,2020-06-28T00:00:00,21,615,607
3698,2020-06-28T00:00:00,22,449,441
3699,2020-06-28T00:00:00,23,207,201
3700,2020-06-29T00:00:00,0,41,41
3701,2020-06-29T00:00:00,1,5,5
3702,2020-06-29T00:00:00,2,1,1
3703,2020-06-29T00:00:00,3,1,1
3704,2020-06-29T00:00:00,4,1,1
3705,2020-06-29T00:00:00,5,3,3
3706,2020-06-29T00:00:00,6,187,186
3707,2020-06-29T00:00:00,7,1598,1588
3708,2020-06-29T00:00:00,8,1446,1428
3709,2020-06-29T00:00:00,9,1199,1192
3710,2020-06-29T00:00:00,10,1249,1241
3711,2020-06-29T00:00:00,11,1459,1448
3712,2020-06-29T00:00:00,12,1544,1529
3713,2020-06-29T00:00:00,13,1499,1481
3714,2020-06-29T00:00:00,14,1512,1493
3715,2020-06-29T00:00:00,15,1312,1291
3716,2020-06-29T00:00:00,16,1268,1256
3717,2020-06-29T00:00:00,17,1312,1290
3718,2020-06-29T00:00:00,18,1497,1477
3719,2020-06-29T00:00:00,19,1521,1503
3720,2020-06-29T00:00:00,20,1287,1274
3721,2020-06-29T00:00:00,21,769,760
3722,2020-06-29T00:00:00,22,537,532
3723,2020-06-29T00:00:00,23,223,219
3724,2020-06-30T00:00:00,0,52,51
3725,2020-06-30T00:00:00,1,7,7
3726,2020-06-30T00:00:00,2,1,1
3727,2020-06-30T00:00:00,5,3,3
3728,2020-06-30T00:00:00,6,115,115
3729,2020-06-30T00:00:00,7,1076,1065
3730,2020-06-30T00:00:00,8,1021,1015
3731,2020-06-30T00:00:00,9,999,991
3732,2020-06-30T00:00:00,10,1070,1058
3733,2020-06-30T00:00:00,11,1202,1197
3734,2020-06-30T00:00:00,12,1294,1278
3735,2020-06-30T00:00:00,13,1336,1320
3736,2020-06-30T00:00:00,14,1254,1239
3737,2020-06-30T00:00:00,15,1146,1137
3738,2020-06-30T00:00:00,16,1178,1164
3739,2020-06-30T00:00:00,17,1205,1191
3740,2020-06-30T00:00:00,18,1354,1336
3741,2020-06-30T00:00:00,19,1434,1413
3742,2020-06-30T00:00:00,20,1144,1130
3743,2020-06-30T00:00:00,21,793,785
3744,2020-06-30T00:00:00,22,491,488
3745,2020-06-30T00:00:00,23,194,192
3746,2020-07-01T00:00:00,0,32,32
3747,2020-07-01T00:00:00,1,4,4
3748,2020-07-01T00:00:00,2,1,1
3749,2020-07-01T00:00:00,3,1,1
3750,2020-07-01T00:00:00,4,1,1
3751,2020-07-01T00:00:00,5,3,3
3752,2020-07-01T00:00:00,6,131,128
3753,2020-07-01T00:00:00,7,1202,1189
3754,2020-07-01T00:00:00,8,1099,1092
3755,2020-07-01T00:00:00,9,1063,1051
3756,2020-07-01T00:00:00,10,1071,1061
3757,2020-07-01T00:00:00,11,1238,1221
3758,2020-07-01T00:00:00,12,1336,1318
3759,2020-07-01T00:00:00,13,1250,1236
3760,2020-07-01T00:00:00,14,1210,1194
3761,2020-07-01T00:00:00,15,1310,1288
3762,2020-07-01T00:00:00,16,1153,1140
3763,2020-07-01T00:00:00,17,1247,1241
3764,2020-07-01T00:00:00,18,1475,1460
3765,2020-07-01T00:00:00,19,1403,1392
3766,2020-07-01T00:00:00,20,1129,1115
3767,2020-07-01T00:00:00,21,769,761
3768,2020-07-01T00:00:00,22,549,541
3769,2020-07-01T00:00:00,23,221,217
3770,2020-07-02T00:00:00,0,45,44
3771,2020-07-02T00:00:00,1,2,2
3772,2020-07-02T00:00:00,2,3,3
3773,2020-07-02T00:00:00,3,1,1
3774,2020-07-02T00:00:00,4,1,1
3775,2020-07-02T00:00:00,5,1,1
3776,2020-07-02T00:00:00,6,129,129
3777,2020-07-02T00:00:00,7,1057,1043
3778,2020-07-02T00:00:00,8,1071,1065
3779,2020-07-02T00:00:00,9,1084,1076
3780,2020-07-02T00:00:00,10,1012,1003
3781,2020-07-02T00:00:00,11,1194,1174
3782,2020-07-02T00:00:00,12,1301,1288
3783,2020-07-02T00:00:00,13,1267,1251
3784,2020-07-02T00:00:00,14,1237,1224
3785,2020-07-02T00:00:00,15,1123,1105
3786,2020-07-02T00:00:00,16,1034,1026
3787,2020-07-02T00:00:00,17,1140,1123
3788,2020-07-02T00:00:00,18,1322,1306
3789,2020-07-02T00:00:00,19,1326,1309
3790,2020-07-02T00:00:00,20,1143,1125
3791,2020-07-02T00:00:00,21,792,779
3792,2020-07-02T00:00:00,22,529,521
3793,2020-07-02T00:00:00,23,227,223
3794,2020-07-03T00:00:00,0,49,48
3795,2020-07-03T00:00:00,1,7,7
3796,2020-07-03T00:00:00,2,1,1
3797,2020-07-03T00:00:00,3,4,4
3798,2020-07-03T00:00:00,4,1,1
3799,2020-07-03T00:00:00,5,1,1
3800,2020-07-03T00:00:00,6,119,119
3801,2020-07-03T00:00:00,7,923,916
3802,2020-07-03T00:00:00,8,1077,1067
3803,2020-07-03T00:00:00,9,1004,997
3804,2020-07-03T00:00:00,10,985,973
3805,2020-07-03T00:00:00,11,1008,1003
3806,2020-07-03T00:00:00,12,1219,1205
3807,2020-07-03T00:00:00,13,995,980
3808,2020-07-03T00:00:00,14,1248,1226
3809,2020-07-03T00:00:00,15,1192,1172
3810,2020-07-03T00:00:00,16,1118,1101
3811,2020-07-03T00:00:00,17,1158,1141
3812,2020-07-03T00:00:00,18,1359,1342
3813,2020-07-03T00:00:00,19,1415,1397
3814,2020-07-03T00:00:00,20,1154,1137
3815,2020-07-03T00:00:00,21,763,751
3816,2020-07-03T00:00:00,22,514,502
3817,2020-07-03T00:00:00,23,248,245
3818,2020-07-04T00:00:00,0,46,46
3819,2020-07-04T00:00:00,1,6,6
3820,2020-07-04T00:00:00,2,1,1
3821,2020-07-04T00:00:00,3,1,1
3822,2020-07-04T00:00:00,6,85,85
3823,2020-07-04T00:00:00,7,818,808
3824,2020-07-04T00:00:00,8,758,746
3825,2020-07-04T00:00:00,9,683,672
3826,2020-07-04T00:00:00,10,637,628
3827,2020-07-04T00:00:00,11,942,926
3828,2020-07-04T00:00:00,12,1049,1041
3829,2020-07-04T00:00:00,13,1113,1103
3830,2020-07-04T00:00:00,14,1130,1120
3831,2020-07-04T00:00:00,15,1033,1017
3832,2020-07-04T00:00:00,16,1057,1038
3833,2020-07-04T00:00:00,17,1153,1138
3834,2020-07-04T00:00:00,18,1274,1258
3835,2020-07-04T00:00:00,19,1178,1161
3836,2020-07-04T00:00:00,20,1141,1124
3837,2020-07-04T00:00:00,21,753,740
3838,2020-07-04T00:00:00,22,524,518
3839,2020-07-04T00:00:00,23,228,227
3840,2020-07-05T00:00:00,0,41,41
3841,2020-07-05T00:00:00,1,5,5
3842,2020-07-05T00:00:00,2,2,2
3843,2020-07-05T00:00:00,4,1,1
3844,2020-07-05T00:00:00,5,1,1
3845,2020-07-05T00:00:00,6,8,8
3846,2020-07-05T00:00:00,7,125,123
3847,2020-07-05T00:00:00,8,280,278
3848,2020-07-05T00:00:00,9,430,425
3849,2020-07-05T00:00:00,10,549,544
3850,2020-07-05T00:00:00,11,667,657
3851,2020-07-05T00:00:00,12,880,868
3852,2020-07-05T00:00:00,13,852,842
3853,2020-07-05T00:00:00,14,925,910
3854,2020-07-05T00:00:00,15,875,860
3855,2020-07-05T00:00:00,16,903,892
3856,2020-07-05T00:00:00,17,928,915
3857,2020-07-05T00:00:00,18,968,954
3858,2020-07-05T00:00:00,19,907,897
3859,2020-07-05T00:00:00,20,898,884
3860,2020-07-05T00:00:00,21,706,687
3861,2020-07-05T00:00:00,22,543,534
3862,2020-07-05T00:00:00,23,270,269
3863,2020-07-06T00:00:00,0,37,37
3864,2020-07-06T00:00:00,1,5,5
3865,2020-07-06T00:00:00,2,4,4
3866,2020-07-06T00:00:00,4,3,3
3867,2020-07-06T00:00:00,5,7,7
3868,2020-07-06T00:00:00,6,194,191
3869,2020-07-06T00:00:00,7,1620,1598
3870,2020-07-06T00:00:00,8,1344,1323
3871,2020-07-06T00:00:00,9,1177,1160
3872,2020-07-06T00:00:00,10,1173,1158
3873,2020-07-06T00:00:00,11,1271,1248
3874,2020-07-06T00:00:00,12,1409,1394
3875,2020-07-06T00:00:00,13,1375,1359
3876,2020-07-06T00:00:00,14,1380,1358
3877,2020-07-06T00:00:00,15,1312,1288
3878,2020-07-06T00:00:00,16,1174,1153
3879,2020-07-06T00:00:00,17,1301,1286
3880,2020-07-06T00:00:00,18,1544,1523
3881,2020-07-06T00:00:00,19,1564,1546
3882,2020-07-06T00:00:00,20,1288,1275
3883,2020-07-06T00:00:00,21,840,829
3884,2020-07-06T00:00:00,22,542,535
3885,2020-07-06T00:00:00,23,247,244
3886,2020-07-07T00:00:00,0,48,48
3887,2020-07-07T00:00:00,1,3,3
3888,2020-07-07T00:00:00,5,4,4
3889,2020-07-07T00:00:00,6,122,122
3890,2020-07-07T00:00:00,7,1111,1103
3891,2020-07-07T00:00:00,8,1191,1177
3892,2020-07-07T00:00:00,9,1048,1037
3893,2020-07-07T00:00:00,10,1094,1082
3894,2020-07-07T00:00:00,11,1260,1237
3895,2020-07-07T00:00:00,12,1380,1365
3896,2020-07-07T00:00:00,13,1208,1200
3897,2020-07-07T00:00:00,14,1280,1258
3898,2020-07-07T00:00:00,15,1117,1099
3899,2020-07-07T00:00:00,16,1052,1037
3900,2020-07-07T00:00:00,17,1155,1139
3901,2020-07-07T00:00:00,18,1448,1427
3902,2020-07-07T00:00:00,19,1420,1393
3903,2020-07-07T00:00:00,20,1123,1108
3904,2020-07-07T00:00:00,21,761,752
3905,2020-07-07T00:00:00,22,507,502
3906,2020-07-07T00:00:00,23,177,174
3907,2020-07-08T00:00:00,0,41,40
3908,2020-07-08T00:00:00,1,11,11
3909,2020-07-08T00:00:00,4,1,1
3910,2020-07-08T00:00:00,5,6,6
3911,2020-07-08T00:00:00,6,128,126
3912,2020-07-08T00:00:00,7,1095,1083
3913,2020-07-08T00:00:00,8,1123,1116
3914,2020-07-08T00:00:00,9,1031,1020
3915,2020-07-08T00:00:00,10,1019,1007
3916,2020-07-08T00:00:00,11,1122,1115
3917,2020-07-08T00:00:00,12,1248,1238
3918,2020-07-08T00:00:00,13,1191,1178
3919,2020-07-08T00:00:00,14,1231,1217
3920,2020-07-08T00:00:00,15,1108,1094
3921,2020-07-08T00:00:00,16,1103,1093
3922,2020-07-08T00:00:00,17,1241,1225
3923,2020-07-08T00:00:00,18,1425,1400
3924,2020-07-08T00:00:00,19,1371,1362
3925,2020-07-08T00:00:00,20,1144,1126
3926,2020-07-08T00:00:00,21,781,776
3927,2020-07-08T00:00:00,22,505,502
3928,2020-07-08T00:00:00,23,202,198
3929,2020-07-09T00:00:00,0,27,27
3930,2020-07-09T00:00:00,1,2,2
3931,2020-07-09T00:00:00,2,1,1
3932,2020-07-09T00:00:00,5,2,2
3933,2020-07-09T00:00:00,6,128,127
3934,2020-07-09T00:00:00,7,1035,1017
3935,2020-07-09T00:00:00,8,1113,1104
3936,2020-07-09T00:00:00,9,997,985
3937,2020-07-09T00:00:00,10,1024,1012
3938,2020-07-09T00:00:00,11,1070,1055
3939,2020-07-09T00:00:00,12,1261,1250
3940,2020-07-09T00:00:00,13,1256,1246
3941,2020-07-09T00:00:00,14,1236,1221
3942,2020-07-09T00:00:00,15,1147,1129
3943,2020-07-09T00:00:00,16,1031,1021
3944,2020-07-09T00:00:00,17,1082,1068
3945,2020-07-09T00:00:00,18,1392,1382
3946,2020-07-09T00:00:00,19,1427,1407
3947,2020-07-09T00:00:00,20,1099,1090
3948,2020-07-09T00:00:00,21,716,709
3949,2020-07-09T00:00:00,22,520,515
3950,2020-07-09T00:00:00,23,270,266
3951,2020-07-10T00:00:00,0,40,38
3952,2020-07-10T00:00:00,1,3,3
3953,2020-07-10T00:00:00,2,1,1
3954,2020-07-10T00:00:00,3,2,2
3955,2020-07-10T00:00:00,5,6,6
3956,2020-07-10T00:00:00,6,119,117
3957,2020-07-10T00:00:00,7,1122,1115
3958,2020-07-10T00:00:00,8,1172,1161
3959,2020-07-10T00:00:00,9,987,974
3960,2020-07-10T00:00:00,10,983,976
3961,2020-07-10T00:00:00,11,1092,1084
3962,2020-07-10T00:00:00,12,1155,1140
3963,2020-07-10T00:00:00,13,1043,1035
3964,2020-07-10T00:00:00,14,1305,1290
3965,2020-07-10T00:00:00,15,1213,1195
3966,2020-07-10T00:00:00,16,1108,1102
3967,2020-07-10T00:00:00,17,1174,1152
3968,2020-07-10T00:00:00,18,1313,1295
3969,2020-07-10T00:00:00,19,1353,1339
3970,2020-07-10T00:00:00,20,1139,1129
3971,2020-07-10T00:00:00,21,804,791
3972,2020-07-10T00:00:00,22,560,553
3973,2020-07-10T00:00:00,23,202,200
3974,2020-07-11T00:00:00,0,36,36
3975,2020-07-11T00:00:00,1,7,7
3976,2020-07-11T00:00:00,4,1,1
3977,2020-07-11T00:00:00,5,5,5
3978,2020-07-11T00:00:00,6,81,80
3979,2020-07-11T00:00:00,7,832,824
3980,2020-07-11T00:00:00,8,736,728
3981,2020-07-11T00:00:00,9,659,653
3982,2020-07-11T00:00:00,10,666,659
3983,2020-07-11T00:00:00,11,850,838
3984,2020-07-11T00:00:00,12,1115,1102
3985,2020-07-11T00:00:00,13,1149,1140
3986,2020-07-11T00:00:00,14,1166,1148
3987,2020-07-11T00:00:00,15,1179,1167
3988,2020-07-11T00:00:00,16,1151,1132
3989,2020-07-11T00:00:00,17,1108,1086
3990,2020-07-11T00:00:00,18,1323,1305
3991,2020-07-11T00:00:00,19,1170,1161
3992,2020-07-11T00:00:00,20,1222,1210
3993,2020-07-11T00:00:00,21,775,766
3994,2020-07-11T00:00:00,22,534,531
3995,2020-07-11T00:00:00,23,257,252
3996,2020-07-12T00:00:00,0,45,45
3997,2020-07-12T00:00:00,1,7,7
3998,2020-07-12T00:00:00,2,1,1
3999,2020-07-12T00:00:00,3,3,3
4000,2020-07-12T00:00:00,6,14,14
4001,2020-07-12T00:00:00,7,157,156
4002,2020-07-12T00:00:00,8,307,302
4003,2020-07-12T00:00:00,9,423,420
4004,2020-07-12T00:00:00,10,525,516
4005,2020-07-12T00:00:00,11,651,642
4006,2020-07-12T00:00:00,12,870,857
4007,2020-07-12T00:00:00,13,1028,1013
4008,2020-07-12T00:00:00,14,981,960
4009,2020-07-12T00:00:00,15,975,956
4010,2020-07-12T00:00:00,16,940,924
4011,2020-07-12T00:00:00,17,986,974
4012,2020-07-12T00:00:00,18,1012,1003
4013,2020-07-12T00:00:00,19,1002,992
4014,2020-07-12T00:00:00,20,939,926
4015,2020-07-12T00:00:00,21,796,789
4016,2020-07-12T00:00:00,22,602,596
4017,2020-07-12T00:00:00,23,257,255
4018,2020-07-13T00:00:00,0,39,39
4019,2020-07-13T00:00:00,1,4,4
4020,2020-07-13T00:00:00,4,1,1
4021,2020-07-13T00:00:00,5,4,4
4022,2020-07-13T00:00:00,6,176,175
4023,2020-07-13T00:00:00,7,1609,1579
4024,2020-07-13T00:00:00,8,1430,1416
4025,2020-07-13T00:00:00,9,1098,1079
4026,2020-07-13T00:00:00,10,1146,1132
4027,2020-07-13T00:00:00,11,1209,1196
4028,2020-07-13T00:00:00,12,1394,1380
4029,2020-07-13T00:00:00,13,1356,1342
4030,2020-07-13T00:00:00,14,1257,1250
4031,2020-07-13T00:00:00,15,1303,1278
4032,2020-07-13T00:00:00,16,1207,1191
4033,2020-07-13T00:00:00,17,1271,1252
4034,2020-07-13T00:00:00,18,1446,1433
4035,2020-07-13T00:00:00,19,1530,1510
4036,2020-07-13T00:00:00,20,1175,1159
4037,2020-07-13T00:00:00,21,844,835
4038,2020-07-13T00:00:00,22,524,514
4039,2020-07-13T00:00:00,23,259,257
4040,2020-07-14T00:00:00,0,55,54
4041,2020-07-14T00:00:00,1,5,5
4042,2020-07-14T00:00:00,2,1,1
4043,2020-07-14T00:00:00,5,3,3
4044,2020-07-14T00:00:00,6,172,171
4045,2020-07-14T00:00:00,7,1078,1066
4046,2020-07-14T00:00:00,8,1135,1122
4047,2020-07-14T00:00:00,9,1017,1004
4048,2020-07-14T00:00:00,10,1023,1003
4049,2020-07-14T00:00:00,11,1153,1135
4050,2020-07-14T00:00:00,12,1256,1234
4051,2020-07-14T00:00:00,13,1300,1287
4052,2020-07-14T00:00:00,14,1196,1179
4053,2020-07-14T00:00:00,15,1147,1124
4054,2020-07-14T00:00:00,16,1069,1050
4055,2020-07-14T00:00:00,17,1126,1113
4056,2020-07-14T00:00:00,18,1421,1401
4057,2020-07-14T00:00:00,19,1330,1312
4058,2020-07-14T00:00:00,20,1004,990
4059,2020-07-14T00:00:00,21,744,735
4060,2020-07-14T00:00:00,22,431,425
4061,2020-07-14T00:00:00,23,220,220
4062,2020-07-15T00:00:00,0,30,30
4063,2020-07-15T00:00:00,1,4,4
4064,2020-07-15T00:00:00,5,1,1
4065,2020-07-15T00:00:00,6,88,88
4066,2020-07-15T00:00:00,7,706,701
4067,2020-07-15T00:00:00,8,594,593
4068,2020-07-15T00:00:00,9,512,509
4069,2020-07-15T00:00:00,10,557,550
4070,2020-07-15T00:00:00,11,626,626
4071,2020-07-15T00:00:00,12,772,761
4072,2020-07-15T00:00:00,13,736,728
4073,2020-07-15T00:00:00,14,663,658
4074,2020-07-15T00:00:00,15,548,546
4075,2020-07-15T00:00:00,16,535,529
4076,2020-07-15T00:00:00,17,542,537
4077,2020-07-15T00:00:00,18,714,710
4078,2020-07-15T00:00:00,19,748,744
4079,2020-07-15T00:00:00,20,658,650
4080,2020-07-15T00:00:00,21,411,407
4081,2020-07-15T00:00:00,22,248,245
4082,2020-07-15T00:00:00,23,124,123
4083,2020-07-16T00:00:00,0,38,37
4084,2020-07-16T00:00:00,1,2,2
4085,2020-07-16T00:00:00,3,1,1
4086,2020-07-16T00:00:00,5,1,1
4087,2020-07-16T00:00:00,6,74,74
4088,2020-07-16T00:00:00,7,673,672
4089,2020-07-16T00:00:00,8,889,881
4090,2020-07-16T00:00:00,9,899,890
4091,2020-07-16T00:00:00,10,959,948
4092,2020-07-16T00:00:00,11,1051,1044
4093,2020-07-16T00:00:00,12,1217,1202
4094,2020-07-16T00:00:00,13,1157,1143
4095,2020-07-16T00:00:00,14,1128,1115
4096,2020-07-16T00:00:00,15,1040,1031
4097,2020-07-16T00:00:00,16,1042,1030
4098,2020-07-16T00:00:00,17,1132,1112
4099,2020-07-16T00:00:00,18,1170,1156
4100,2020-07-16T00:00:00,19,1150,1135
4101,2020-07-16T00:00:00,20,907,891
4102,2020-07-16T00:00:00,21,663,656
4103,2020-07-16T00:00:00,22,432,424
4104,2020-07-16T00:00:00,23,182,181
4105,2020-07-17T00:00:00,0,42,40
4106,2020-07-17T00:00:00,1,3,3
4107,2020-07-17T00:00:00,5,1,1
4108,2020-07-17T00:00:00,6,104,104
4109,2020-07-17T00:00:00,7,1011,1002
4110,2020-07-17T00:00:00,8,996,990
4111,2020-07-17T00:00:00,9,938,926
4112,2020-07-17T00:00:00,10,904,893
4113,2020-07-17T00:00:00,11,999,982
4114,2020-07-17T00:00:00,12,1137,1130
4115,2020-07-17T00:00:00,13,974,965
4116,2020-07-17T00:00:00,14,1274,1267
4117,2020-07-17T00:00:00,15,1130,1114
4118,2020-07-17T00:00:00,16,1075,1060
4119,2020-07-17T00:00:00,17,1150,1140
4120,2020-07-17T00:00:00,18,1262,1252
4121,2020-07-17T00:00:00,19,1231,1214
4122,2020-07-17T00:00:00,20,1116,1098
4123,2020-07-17T00:00:00,21,686,674
4124,2020-07-17T00:00:00,22,498,487
4125,2020-07-17T00:00:00,23,219,218
4126,2020-07-18T00:00:00,0,49,49
4127,2020-07-18T00:00:00,1,4,4
4128,2020-07-18T00:00:00,3,1,1
4129,2020-07-18T00:00:00,5,1,1
4130,2020-07-18T00:00:00,6,76,76
4131,2020-07-18T00:00:00,7,782,779
4132,2020-07-18T00:00:00,8,736,728
4133,2020-07-18T00:00:00,9,712,704
4134,2020-07-18T00:00:00,10,736,727
4135,2020-07-18T00:00:00,11,882,873
4136,2020-07-18T00:00:00,12,1090,1077
4137,2020-07-18T00:00:00,13,1054,1041
4138,2020-07-18T00:00:00,14,1132,1119
4139,2020-07-18T00:00:00,15,1036,1026
4140,2020-07-18T00:00:00,16,1081,1067
4141,2020-07-18T00:00:00,17,1094,1083
4142,2020-07-18T00:00:00,18,1201,1186
4143,2020-07-18T00:00:00,19,1165,1155
4144,2020-07-18T00:00:00,20,1112,1095
4145,2020-07-18T00:00:00,21,710,697
4146,2020-07-18T00:00:00,22,450,443
4147,2020-07-18T00:00:00,23,211,209
4148,2020-07-19T00:00:00,0,51,51
4149,2020-07-19T00:00:00,1,6,6
4150,2020-07-19T00:00:00,2,1,1
4151,2020-07-19T00:00:00,4,1,1
4152,2020-07-19T00:00:00,5,3,3
4153,2020-07-19T00:00:00,6,17,16
4154,2020-07-19T00:00:00,7,155,154
4155,2020-07-19T00:00:00,8,367,362
4156,2020-07-19T00:00:00,9,396,390
4157,2020-07-19T00:00:00,10,529,522
4158,2020-07-19T00:00:00,11,656,648
4159,2020-07-19T00:00:00,12,815,806
4160,2020-07-19T00:00:00,13,1046,1029
4161,2020-07-19T00:00:00,14,891,878
4162,2020-07-19T00:00:00,15,942,926
4163,2020-07-19T00:00:00,16,902,888
4164,2020-07-19T00:00:00,17,1003,983
4165,2020-07-19T00:00:00,18,997,981
4166,2020-07-19T00:00:00,19,970,958
4167,2020-07-19T00:00:00,20,951,939
4168,2020-07-19T00:00:00,21,712,702
4169,2020-07-19T00:00:00,22,559,556
4170,2020-07-19T00:00:00,23,258,254
4171,2020-07-20T00:00:00,0,39,39
4172,2020-07-20T00:00:00,1,5,5
4173,2020-07-20T00:00:00,2,2,2
4174,2020-07-20T00:00:00,3,2,2
4175,2020-07-20T00:00:00,5,4,4
4176,2020-07-20T00:00:00,6,196,194
4177,2020-07-20T00:00:00,7,1602,1587
4178,2020-07-20T00:00:00,8,1401,1380
4179,2020-07-20T00:00:00,9,1110,1092
4180,2020-07-20T00:00:00,10,1177,1154
4181,2020-07-20T00:00:00,11,1195,1180
4182,2020-07-20T00:00:00,12,1345,1320
4183,2020-07-20T00:00:00,13,1268,1255
4184,2020-07-20T00:00:00,14,1177,1162
